original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Welcome to Sudden Death,en,False,0,/aO5ILS7qnqtFIprbJ40zla0jhpu.jpg,https://cimalek.best,741067,tt10804786,644.443,/elZ6JCzSEvFOq4gNjNeZsnRFsvj.jpg,2020-09-29,0,80,Released,,Welcome to Sudden Death,False,6.2,192,"Action,Thriller,Adventure,Drama,",,,"en,de,","CA,FR,JP,GB,US,",0,,9,5,"Dallas Jackson,"
Toys of Terror,en,False,0,/j6Er72CMHKiZgFr0HBMbuyj7Ssa.jpg,,753926,tt13316062,629.907,/c6hmAgPVXxZHwMHfS9z3W2n9Gz9.jpg,2020-10-18,0,89,Released,,Toys of Terror,False,5.4,35,"Horror,","Blue Ribbon Content,Cartel Pictures,",,"en,","US,",0,"mansion,killer toys,christmas horror,christmas,",10,16,"Nicholas Verso,"
Mulan,en,False,200000000,/qAKvUu2FSaDlnqznY4VOp5PmjIF.jpg,https://movies.disney.com/mulan-2020d,337401,tt4566758,581.573,/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg,2020-09-04,57000000,115,Released,,Mulan,False,7.1,3462,"Action,Adventure,Drama,Fantasy,","Walt Disney Pictures,China Film Group Corporation,Good Fear,Jason T. Reed Productions,",,"en,","CN,US,",1,"china,martial arts,hero,false identity,honor,heroine,based on myths, legends or folklore,courage,costumes,",32,28,"Niki Caro,"
Enola Holmes,en,False,21000000,/kMe4TKMDNXTKptQPAdOF0oZHq3V.jpg,https://www.netflix.com/title/81277950,497582,tt7846844,549.06,/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,2020-09-23,0,124,Released,Mystery runs in the family.,Enola Holmes,False,7.5,2898,"Crime,Drama,Mystery,","PCMA Productions,Legendary Pictures,",,"en,","US,",2,"detective,based on novel or book,child prodigy,victorian england,mystery,female protagonist,breaking the fourth wall,period drama,female detective,runaway teen,books,mother daughter relationship,brother sister relationship,detectives,",38,126,"Harry Bradbeer,"
Money Plane,en,False,0,/pq0JSpwyT2URytdFG0euztQPAyR.jpg,http://legendessays.com/,694919,tt7286966,441.643,/6CoRTJTmijhBLJTUNoVSUNxZMEI.jpg,2020-09-29,0,82,Released,,Money Plane,False,5.9,205,"Action,","Dawn's Light,Taylor & Dodge,",,"en,","US,",1,,15,14,"Andrew Lawrence,"
After We Collided,en,False,0,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,,613504,tt10362466,427.952,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,2020-09-02,0,105,Released,Can love overcome the past?,After We Collided,False,7.3,2375,"Romance,Drama,","CalMaple Films,Voltage Pictures,",After Collection,"es,","US,",1,"based on novel or book,love,teenage crush,",17,17,"Roger Kumble,"
The SpongeBob Movie: Sponge on the Run,en,False,60000000,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,https://www.spongebobmovie.com/,400160,tt4823776,420.473,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,2020-08-14,4700000,95,Released,They're Not in Bikini Bottom Anymore.,The SpongeBob Movie: Sponge on the Run,False,8.0,1706,"Animation,Fantasy,Adventure,Comedy,Family,","United Plankton Pictures,Nickelodeon Movies,Paramount Animation,Paramount,MRC,Mikros Image,",SpongeBob Collection,"en,","KR,US,",1,"part live action,computer animation,3d animation,based on tv series,",20,15,"Tim Hill,"
Ava,en,False,0,/54yOImQgj8i85u9hxxnaIQBRUuo.jpg,http://legendessays.com/,539885,tt8784956,418.605,/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,2020-07-02,2987741,96,Released,Kill. Or be killed.,Ava,False,5.7,858,"Action,Crime,Drama,Thriller,","Freckles Films,Voltage Pictures,Vertical Entertainment,",,"de,fr,en,","US,",2,,58,198,"Tate Taylor,"
Voces,es,False,0,/h00iFXMpGuls2GEnXIGFzQUeaFr.jpg,https://www.netflix.com/title/81085815,726208,tt11750282,391.582,/ffdPUteSePSqJEhKJKwgSIWumC2.jpg,2020-07-24,443458,98,Released,,Don't Listen,False,6.7,228,"Drama,Horror,Thriller,","Kowalski Films,TVE,",,"es,","ES,",0,,8,18,"Ángel Gómez Hernández,"
Archive,en,False,0,/u9YEh2xVAPVTKoaMNlB5tH6pXkm.jpg,,606234,tt6882604,388.088,/eDnHgozW8vfOaLHzfpHluf1GZCW.jpg,2020-08-13,0,109,Released,Death is not the end,Archive,False,5.9,216,"Science Fiction,Drama,Fantasy,Thriller,","Independent,Hero Squared,Head Gear Films,Metrol Technology,Untapped,",,"en,","GB,HU,US,",1,"death,",11,20,"Gavin Rothery,"
The New Mutants,en,False,67000000,/2AFZyra0Ddwl2oBDhClvD1qSIL6.jpg,https://www.foxmovies.com/movies/the-new-mutants,340102,tt4682266,373.917,/xrI4EnZWftpo1B7tTvlMUXVOikd.jpg,2020-08-26,45534613,94,Released,It's time to face your demons.,The New Mutants,False,6.4,1084,"Action,Horror,Science Fiction,","Marvel Entertainment,20th Century Studios,20th Century Fox,TSG Entertainment,",,"en,es,fr,","US,",4,"mutant,superhero,based on comic,superhero team,captivity,x-men,",16,60,"Josh Boone,"
Once Upon a Snowman,en,False,0,/DA7gzvlBoxMNL0XmGgTZOyv67P.jpg,https://disneyplusoriginals.disney.com/movie/once-upon-a-snowman,741074,tt13061790,366.491,/hddzYJtfYYeMDOQVcH58n8m1W3A.jpg,2020-10-23,0,12,Released,Every snowman starts somewhere.,Once Upon a Snowman,False,6.8,210,"Animation,Family,Comedy,Fantasy,","Walt Disney Animation Studios,",,"en,","US,",0,"snowman,frozen,",7,20,"Trent Correy,"
Phineas and Ferb The Movie: Candace Against the Universe,en,False,0,/lkeBhXGJFRlhI7cBWn8LQQAdZqK.jpg,,594328,tt1817232,364.779,/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg,2020-08-28,0,84,Released,Get ready for a mission that's out of this world!,Phineas and Ferb The Movie: Candace Against the Universe,False,7.4,163,"Animation,Science Fiction,Comedy,Music,Family,Adventure,","Disney Television Animation,",Phineas and Ferb Collection,"en,es,","US,",0,"cartoon,",33,17,"Bob Bowen,"
Beckman,en,False,1200000,/7WKIOXJa2JjHygE8Yta3uaCv6GC.jpg,,697064,tt10989808,339.183,/z0r3YjyJSLqf6Hz0rbBAnEhNXQ7.jpg,2020-09-10,0,90,Released,A mission of vengeance.,Beckman,False,6.0,27,"Action,","Pure Flix Entertainment,",,"en,","US,",0,,8,15,"Gabriel Sabloff,"
Santana,en,False,2600000,/7fvdg211A2L0mHddvzyArRuRalp.jpg,https://www.netflix.com/title/81249503,734309,tt11769162,322.382,/9Rj8l6gElLpRL7Kj17iZhrT5Zuw.jpg,2020-08-28,0,106,Released,"Two brothers, both cops. One wants justice, the other wants revenge.",Santana,False,5.7,161,"Action,",,,"en,","US,",0,"drug lord,cape town south africa,",13,31,"Maradona Dias Dos Santos,"
Batman: Death in the Family,en,False,0,/kU7ZiyeUwcpTkYj3UcxSqGdZmxY.jpg,,618353,tt12794046,320.101,/k8Q9ulyRE8fkvZMkAM9LPYMKctb.jpg,2020-10-13,0,96,Released,The fate of Gotham is in your hands.,Batman: Death in the Family,False,7.3,126,"Animation,Action,","Warner Bros. Animation,DC Entertainment,",,"en,","US,",1,"dc comics,superhero,interactive,short,",9,18,"Brandon Vietti,"
Rogue,en,False,0,/x4UkhIQuHIJyeeOTdcbZ3t3gBSa.jpg,,718444,tt11576124,315.286,/uOw5JD8IlD546feZ6oxbIjvN66P.jpg,2020-08-20,139757,106,Released,When the hunter becomes the prey.,Rogue,False,5.7,405,"Action,Adventure,Drama,Thriller,","Mannequin Pictures,The Electric Shadow Company,Lionsgate,Grindstone Entertainment Group,Hassell Free Production,",,"en,","ZA,US,GB,",0,"africa,lion,warrior woman,human trafficking,marines,",13,129,"M.J. Bassett,"
劇場版「鬼滅の刃」無限列車編,ja,False,0,/d1sVANghKKMZNvqjW0V6y1ejvV9.jpg,https://kimetsu.com/anime/movie/mugenressyahen/,635302,tt11032374,313.478,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,2020-10-16,310000000,117,Released,"With your blade, bring an end to the nightmare.",Demon Slayer the Movie: Mugen Train,False,6.3,101,"Animation,Action,Adventure,Fantasy,Drama,","ufotable,Aniplex,",,"ja,","JP,",0,"fight,magic,psychology,supernatural,gore,survival,tragedy,coming of age,based on manga,violence,demon,historical,family,mutilation,dark fantasy,shounen,anime,taisho,",34,140,"Haruo Sotozaki,"
American Pie Presents: Girls' Rules,en,False,0,/75ooojtgiKYm5LcCczbCexioZze.jpg,,660982,tt11771594,312.785,/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,2020-10-06,0,95,Released,,American Pie Presents: Girls' Rules,False,6.3,174,"Comedy,","Universal 1440 Entertainment,Universal Pictures,Capital Arts Entertainment,",American Pie (Spin-off) Collection,"en,","US,",1,"pie,raunchy,",23,21,"Mike Elliott,"
Orígenes secretos,es,False,3268650,/qGZe9qTuydxyJYQ60XDtEckzLR8.jpg,http://www.quexito.com/en/portfolio-items/origenes-secretos,438396,tt5827790,308.995,/vJHSParlylICnI7DuuI54nfTPRR.jpg,2020-08-28,0,97,Released,,Unknown Origins,False,6.2,248,"Drama,Thriller,","In Post We Trust,La Chica de la Curva,Nadie es Perfecto,TVE,Quexito Films,Mogambo Films,",,"es,","AR,ES,",0,"madrid, spain,based on novel or book,man,nerd,serial killer,comic book shop,comic book collector,co-worker relationship,cosplay,masked superhero,father son relationship,traumatized man,",41,54,"David Galán Galindo,"
Over the Moon,en,False,0,/htBUhLSS7FfHtydgYxUWjL3J1Q1.jpg,https://www.netflix.com/title/80214236,560050,tt7488208,307.627,/lQfdytwN7eh0tXWjIiMceFdBBvD.jpg,2020-10-16,0,100,Released,Believing is Everything,Over the Moon,False,7.6,542,"Animation,Adventure,Family,Fantasy,","Pearl Studio,Janet Yang Productions,",,"en,","CN,US,",1,"anime,",32,36,"Glen Keane,"
Becky,en,False,0,/qTrpw2ZUvN7ywUu1kieEsvNDrgQ.jpg,,601844,tt10314450,299.454,/xqbQtMffXwa3oprse4jiHBMBvdW.jpg,2020-07-23,0,93,Released,There once was a little girl...,Becky,False,6.7,136,"Crime,Drama,Thriller,","Yale Productions,BoulderLight Pictures,BondIt,Buffalo 8 Productions,SSS Entertainment,SSS Film Capital,United Talent Agency (UTA),",,"en,","US,",1,"child murder,cabin,eye ball,escaped convict,murder,gore,torture,home invasion,convict,campfire,killing a dog,one eyed man,house by the lake,motorboat,",12,21,"Jonathan Milott,"
Artemis Fowl,en,False,125000000,/o0F8xAt8YuEm5mEZviX5pEFC12y.jpg,https://movies.disney.com/artemis-fowl,475430,tt3089630,292.919,/tI8ocADh22GtQFV28vGHaBZVb0U.jpg,2020-06-12,0,95,Released,Remember the name,Artemis Fowl,False,5.8,1000,"Adventure,Fantasy,Science Fiction,Family,Action,","Tribeca Productions,Walt Disney Pictures,TKBC,",,"en,","US,",4,"ransom,kidnapping,magic,fairy,based on children's book,criminal mastermind,family,kid genius,",87,42,"Kenneth Branagh,"
The Silencing,en,False,0,/aSdp2uS0jWkqdhCeyhJuCoiLZji.jpg,,603119,tt7149730,287.382,/dnN1ncxEOO1TY0gYL2FWxJqlhlL.jpg,2020-07-18,0,93,Released,,The Silencing,False,6.6,187,"Action,Crime,Thriller,","Anova Pictures,Silencing Canada Productions,Wildling Pictures,Madrona Drive,",,"en,","CA,US,",0,"hunter,sheriff,shotgun,small town,investigation,woods,serial killer,disappearance,alcoholic,native american reservation,",23,20,"Robin Pront,"
Borat Subsequent Moviefilm,en,False,0,/hbrXbVoE0NuA1ORoSGGYNASagrl.jpg,https://www.amazon.com/dp/B08K47YNJH,740985,tt13143964,283.853,/kwh9dYvZLn7yJ9nfU5sPj2h9O7l.jpg,2020-10-23,0,96,Released,Delivery of prodigious bribe to American regime for make benefit once glorious nation of Kazakhstan.,Borat Subsequent Moviefilm,False,6.6,1081,"Comedy,","Amazon Studios,Four by Two Films,Oak Springs Productions,",Borat Moviefilms Collection,"en,bg,he,ro,","US,",3,"mockery,kazakhstan,presidential election,hidden camera,satire,sequel,prank,social satire,mockumentary,disguise,covid-19,",15,36,"Jason Woliner,"
Heavenquest: A Pilgrim's Progress,en,False,0,/cw8A0SprTxr7uSfcH7lwSRRhezJ.jpg,https://www.heavenquestfilm.com/,634244,tt5167200,283.64,/cLDPLia17AwMqSaRHccyAlInkch.jpg,2020-07-13,0,91,Released,,Heavenquest: A Pilgrim's Progress,False,5.5,35,"Adventure,Fantasy,Action,","King Street Pictures,TKC Pictures,",,"en,",,0,"christian film,",15,7,"Matt Bilen,"
One Night in Bangkok,en,False,0,/riDrpqQtZpXGeiJdlmfcwwPH7nN.jpg,,721452,tt12192190,280.174,/i4kPwXPlM1iy8Jf3S1uuLuwqQAV.jpg,2020-08-25,0,105,Released,Six Hours. Five Hits. Who Will Survive?,One Night in Bangkok,False,7.1,123,"Action,Thriller,","Grindstone Entertainment Group,",,"en,","US,",0,,7,17,"Wych Kaosayananda,"
Rogue Warfare: Death of a Nation,en,False,0,/iQxJuPqCGOO4Iy3uFbMWCIGHkwE.jpg,https://www.highlandfilmgroup.com/production/rogue-warfare-death-of-a-nation/,635780,tt7983744,276.416,/8GVpIEBqlRBvx28G0LfEX0U8D2k.jpg,2020-09-25,0,103,Released,The ultimate battle.,Rogue Warfare: Death of a Nation,False,3.8,16,"War,Action,","Highland Film Group,5150 Action,",Rogue Warfare Collection,"en,","US,",0,,12,24,"Mike Gunther,"
Triggered,en,False,0,/jkJ0aOSLveT9N6csgRxAAotPwJ.jpg,,715239,tt9419976,265.827,/KvhqUA8EtywXYCHb9up4cnG5en.jpg,2020-08-28,0,90,Released,Your countdown has begun,Triggered,False,6.2,14,"Thriller,Horror,",,,,,0,,11,25,"Alastair Orr,"
We Bare Bears: The Movie,en,False,0,/pO1SnM5a1fEsYrFaVZW78Wb0zRJ.jpg,,677638,tt10474606,256.475,/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg,2020-06-30,0,69,Released,,We Bare Bears: The Movie,False,7.8,570,"Family,Animation,Adventure,Comedy,TV Movie,","Cartoon Network Studios,",,"en,hu,","US,",0,"road trip,slice of life,police chase,talking animals,",33,42,"Daniel Chong,"
Upside-Down Magic,en,False,0,/vam9VHLZl8tqNwkp1zjEAxIOrkk.jpg,,671583,tt10833270,243.736,/h9vTJ78h0SASYUxg4jV0AQ00oF2.jpg,2020-07-31,0,96,Released,Find your magic,Upside-Down Magic,False,7.7,80,"Family,Fantasy,TV Movie,",,,"en,","CA,US,",0,,24,15,"Joe Nussbaum,"
The Tax Collector,en,False,30000000,/zogWnCSztU8xvabaepQnAwsOtOt.jpg,,531499,tt8461224,241.461,/3eg0kGC2Xh0vhydJHO37Sp4cmMt.jpg,2020-08-07,942666,95,Released,Payback comes with interest.,The Tax Collector,False,5.9,207,"Action,Crime,Drama,","Cross Creek Pictures,Cedar Park Entertainment,Faster Horse Pictures,Kodiak Pictures,",,"es,en,","US,",1,"family relationships,",26,54,"David Ayer,"
Project Power,en,False,0,/qVygtf2vU15L2yKS4Ke44U4oMdD.jpg,http://www.netflix.com/projectpower,605116,tt7550000,240.481,/TnOeov4w0sTtV2gqICqIxVi74V.jpg,2020-08-14,0,113,Released,What would you risk for five minutes of pure power?,Project Power,False,6.6,1680,"Action,Crime,Science Fiction,","Screen Arcade,Supermarché,",,"en,hi,pt,","US,",3,"drugs,force,cops,superpower,",49,46,"Ariel Schulman,"
Magic Camp,en,False,24000000,/mZgbq4Zpxz7ozWXl4asj6vNdlIi.jpg,https://www.disneyplus.com/movies/magic-camp/5lcsQ9JsJzEP,454433,tt3979300,236.607,/awcPLFFYjufRXd2oAAP6ZIXF9vM.jpg,2020-08-14,0,100,Released,,Magic Camp,False,7.0,108,"Comedy,Family,Fantasy,","Team Todd,Gunn Films,",,"en,","US,",2,"family,kids,magic camp,",38,46,"Mark Waters,"
A Babysitter's Guide to Monster Hunting,en,False,0,/ezLKohe4HKsHQbwQwhv0ARo83NC.jpg,https://www.netflix.com/title/81012821,624963,tt4844150,222.259,/bkld8Me0WiLWipLORRNfF1yIPHu.jpg,2020-10-14,0,94,Released,,A Babysitter's Guide to Monster Hunting,False,6.2,128,"Adventure,Family,Fantasy,Comedy,","The Montecito Picture Company,Walden Media,",,"en,","US,",0,"babysitter,halloween,monsters,",27,15,"Rachel Talalay,"
Greyhound,en,False,50300000,/xXBnM6uSTk6qqCf0SRZKXcga9Ba.jpg,https://tv.apple.com/movie/greyhound/umc.cmc.o5z5ztufuu3uv8lx7m0jcega,516486,tt6048922,217.208,/kjMbDciooTbJPofVXgAoFjfX8Of.jpg,2020-07-10,0,91,Released,The only thing more dangerous than the front lines was the fight to get there.,Greyhound,False,7.5,1422,"War,Action,Drama,","Playtone,Bron Studios,FilmNation Entertainment,Sycamore Pictures,Columbia Pictures,Sony Pictures,",,"en,","US,",3,"atlantic ocean,world war ii,allies,based on a true story,convoy,battleship,naval battleship,",45,151,"Aaron Schneider,"
Asylum: Twisted Horror & Fantasy Tales,en,False,0,/lenWA6m7LQqviAwrv1bl48q4QuN.jpg,,704630,tt11708140,212.703,/3rxKic2PDrheSXMCG82vm9LAm8e.jpg,2020-07-02,0,105,Released,Madness has no limits,Asylum: Twisted Horror & Fantasy Tales,False,6.3,18,"Comedy,Horror,Science Fiction,","Black Mandala,",,"en,ko,es,","AR,MX,NZ,ES,GB,US,",0,"horror anthology,",23,17,"Henryk Witscherkowsky,"
Infamous,en,False,0,/j57oUw8LIYvjOl0zs3A1A1UqwKH.jpg,https://www.sssentertainment.com/infamous,703134,tt7703924,210.086,/q2lkJf1TAjImTHCEO7XvbqPtnPb.jpg,2020-06-12,0,100,Released,Viral fame is a dangerous game.,Infamous,False,5.8,63,"Crime,Thriller,Drama,","SSS Entertainment,El Ride Productions,Lucidity Entertainment,",,"en,","US,",0,"road trip,murder,social media,",16,13,"Joshua Caldwell,"
Come Play,en,False,9000000,/gkvOmVXdukAwpG8LjTaHo2l2cWU.jpg,https://www.focusfeatures.com/come-play,571384,tt8004664,209.143,/e98dJUitAoKLwmzjQ0Yxp1VQrnU.jpg,2020-10-28,8119285,96,Released,He's good at taking friends.,Come Play,False,6.7,129,"Horror,Mystery,","Focus Features,Amblin Partners,Reliance Entertainment,",,"en,","US,",2,"monster,autism,based on short film,",13,10,"Jacob Chase,"
征途,zh,False,42835740,/wualVjoU8z2qEjshROwaLwjG8dT.jpg,,611395,tt10508838,208.269,/lv3RonWge4GlC9ymNzC0oWpFCfv.jpg,2020-07-21,0,110,Released,,Double World,False,6.8,135,"Action,Adventure,Fantasy,","巨人网络,Giant Pictures,Filmko Film Co.,China Film Group Corporation,",,"zh,","CN,HK,",0,"martial arts,dragon,based on game,fantasy world,adventure games,",12,19,"Teddy Chan,"
Cut Throat City,en,False,0,/mbvP37gpODCkaCcYkdwK0FFnFKv.jpg,,493065,tt3547306,207.199,/a2Dcje3NkmySevZo5hVCfPaxqdL.jpg,2020-07-31,0,123,Released,Desperate times. Dangerous measures.,Cut Throat City,False,6.4,28,"Action,Crime,Drama,Thriller,","Rumble Riot Pictures,Patriot Pictures,",,"en,","US,",0,"prison,hurricane,new orleans, usa,heist,hurricane katrina,",21,25,"RZA,"
"Happy Halloween, Scooby-Doo!",en,False,0,/5gTQmnGYKxDfmUWJ9GUWqrszRxN.jpg,https://www.warnerbros.com/movies/happy-halloween-scooby-doo,721656,tt12838958,207.095,/5aL71e0XBgHZ6zdWcWeuEhwD2Gw.jpg,2020-10-06,0,76,Released,Scooby-Doo and Shaggy’s favorite holiday is upon us!,"Happy Halloween, Scooby-Doo!",False,7.9,88,"Animation,Family,Mystery,Comedy,Crime,","Warner Bros. Animation,Hanna-Barbera Productions,Warner Bros. Cartoons,",,"en,","US,",0,"halloween,friendship,friends,mystery,family,",12,4,"Maxwell Atoms,"
The Old Guard,en,False,70000000,/m0ObOaJBerZ3Unc74l471ar8Iiy.jpg,https://www.netflix.com/title/81038963,547016,tt7556122,202.372,/cjr4NWURcVN3gW5FlHeabgBHLrY.jpg,2020-07-10,0,126,Released,Forever is harder than it looks,The Old Guard,False,7.3,2414,"Action,Fantasy,","Skydance Media,Denver and Delilah Productions,Dune Films,",,"ar,en,fr,it,ru,","US,",2,"mercenary,immortality,based on comic,gay couple,",46,160,"Gina Prince-Bythewood,"
Secret Society of Second Born Royals,en,False,0,/oSSEcPDfwgZSv2i01Oqxdb9t8fI.jpg,,621870,tt10324122,194.327,/xOmGTJtBgRVSAF4S5dZEUqHqyy5.jpg,2020-09-25,0,97,Released,Born to defend. They just have to learn how.,Secret Society of Second Born Royals,False,7.0,251,"Action,Adventure,Comedy,Fantasy,","Disney Channel,",,"en,de,es,","US,",0,"secret,",27,14,"Anna Mastro,"
The War with Grandpa,en,False,18000000,/a9jZrU7LJk6mAUjmkbEmTiC52l0.jpg,https://warwithgrandpa.com/,425001,tt4532038,188.215,/yUFbPtWeDbVR3zmqshOaL5lScyo.jpg,2020-08-27,16262351,94,Released,Old school vs new cool,The War with Grandpa,False,6.0,163,"Comedy,Family,Drama,","Marro Films,EFO Films,Tri G,West Madison Entertainment,",,"en,","US,",2,,18,15,"Tim Hill,"
Legacy of Lies,en,False,0,/nxxODhq9I05Ze9uLONGvfDrzaUO.jpg,,601165,tt6834916,187.95,/bhNHCeJDFDaB00A46AoCw2mggdE.jpg,2020-08-06,0,101,Released,He's afraid of nothing... except the truth.,Legacy of Lies,False,5.8,109,"Thriller,Action,","Film Polska Production,Sarke Studio,Legacy Films,Eager Films B.V.,13 Films,Ukrainian State Film Agency,Toy Cinema,",,"en,","NL,PL,UA,GB,US,",0,,16,33,"Adrian Bol,"
Sleeping with Danger,en,False,0,/7z0QTuzxdUHkGISaYxtp0PVQmXp.jpg,,729269,tt12032112,187.28,/78FSyBCA8BVAK3FsO1s6mTanRz7.jpg,2020-08-01,0,88,Released,,Sleeping with Danger,False,7.8,34,"Thriller,",,,,,0,,5,2,"David Weaver,"
