original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Inside Man: Most Wanted,en,False,0,/5vyL5X9f1BMtUIFDSvrfKKvMtGG.jpg,,619278,tt7832848,166.232,/kxvxcgRHwV7T3PR4jNFDdQTLPm.jpg,2019-09-24,0,106,Released,,Inside Man: Most Wanted,False,6.7,130,"Action,Thriller,","Universal 1440 Entertainment,Universal Pictures,",Inside Man Collection,"en,","US,",1,"neo nazism,hostage-taking,bank robbery,hostage negotiator,",19,82,"M.J. Bassett,"
Terminator: Dark Fate,en,False,185000000,/a6cDxdwaQIFjSkXf7uskg78ZyTq.jpg,https://www.paramountmovies.com/movies/terminator-dark-fate,290859,tt6450804,162.504,/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,2019-10-23,261119292,128,Released,Welcome to the day after judgement day,Terminator: Dark Fate,False,6.5,3067,"Action,Adventure,Science Fiction,","Lightstorm Entertainment,Skydance Media,20th Century Fox,Paramount,Tencent Pictures,TSG Entertainment,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),Ministry of Finance of Spain,Ministerio de Cultura,Hungarian National Film Fund,Mid Atlantic Films,",The Terminator Collection,"en,es,","CN,HU,ES,US,",6,"artificial intelligence,cyborg,helicopter,mexico city,time travel,dystopia,sequel,car chase,plane crash,",65,363,"Tim Miller,"
Toy Story 4,en,False,175000000,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,https://www.pixar.com/feature-films-toy-story-4,301528,tt1979376,158.935,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,2019-06-19,1073394593,100,Released,Get Ready to Hit the Road,Toy Story 4,False,7.6,6386,"Adventure,Animation,Comedy,Family,Fantasy,Drama,","Walt Disney Pictures,Pixar,",Toy Story Collection,"en,","US,",4,"toy,friendship,cartoon,rescue mission,cowboy,toy comes to life,toy story,",45,42,"Josh Cooley,"
It Chapter Two,en,False,79000000,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,http://www.it-movie.net/,474350,tt7349950,148.948,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,2019-09-04,473093228,169,Released,You'll Float Again,It Chapter Two,False,6.9,5442,"Horror,Fantasy,","Lin Pictures,New Line Cinema,Vertigo Entertainment,KatzSmith Productions,",It Collection,"en,","CA,US,",6,"based on novel or book,clown,carnival,sequel,remake,maine,fear,ancient evil,loss of a friend,",86,118,"Andy Muschietti,"
青春ブタ野郎はゆめみる少女の夢を見ない,ja,False,0,/hQQTE285UQB1lLY1XiioQ77LYnC.jpg,https://ao-buta.com/themovie/,572154,tt10472884,130.525,/7Ai8vNEv4zEveh12JViGikoVPVV.jpg,2019-06-15,0,90,Released,I will engrave your figure into everyone's memory.,Rascal Does Not Dream of a Dreaming Girl,False,8.5,184,"Animation,Comedy,Romance,Drama,Fantasy,","Clover Works,",,"ja,","JP,",0,"afterlife,tragedy,school,student,seinen,based on light novel,anime,time-manipulation,urban fantasy,alternate universe,",10,12,"Souichi Masui,"
The Rising Hawk,en,False,2900000,/sxI7nxy18fapiE1XNBuiQaIQhlS.jpg,https://film.ua/en/production/filmsandseries/projects/351,468816,tt7439064,128.719,/qmLNbyXKpuEKXjmaEWIEAoiS0OB.jpg,2019-10-10,0,110,Released,Freedom is my nature.,The Rising Hawk,False,6.1,44,"History,Drama,Action,","Kinorob,Cinema Day,Ukrainian State Film Agency,",,"en,mn,","UA,US,",0,"history,mongol,13th century,carpathians,",17,49,"Akhtem Seitablaiev,"
The Kill Team,en,False,0,/wWmLkSZbG6TPGGlA7jFWR794TMl.jpg,,489245,tt6196936,127.643,/wLRZbtrbV51oQuvqNeK6vhb6btV.jpg,2019-10-17,0,87,Released,Soldiers. Brothers. Enemies.,The Kill Team,False,6.7,232,"Drama,Action,Thriller,","Nostromo Pictures,Temple Hill Entertainment,Marc Graue Recording Studios,A24,",,"en,","ES,US,",3,,19,45,"Dan Krauss,"
天気の子,ja,False,0,/ize3ZieqSy0TCWljmVoEiy8fSFS.jpg,https://tenkinoko.com,568160,tt9426210,117.656,/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,2019-06-19,186965409,112,Released,A story about the secret of this world that only I and she know.,Weathering with You,False,8.2,740,"Animation,Romance,Fantasy,Drama,","""Weathering With You"" Film Partners,Beijing Enlight Pictures,China Film Group Corporation,CoMix Wave Films,KADOKAWA,Lawson Entertainment,STORY inc.,Toho Company, Ltd.,",,"ja,","CN,JP,",0,"magic,weather,weather manipulation,romance,surrealism,slice of life,tokyo, japan,summer,teenager,japanese mythology,anime,time skip,supernatural power,",20,17,"Makoto Shinkai,"
Blackfox,ja,False,0,/8sy0d7k7zRXWlydi5TvvGpraNKe.jpg,http://project-blackfox.jp/,609202,tt8816016,113.671,/7ypOmAQ3TowBa4iBILBboOEQqYh.jpg,2019-10-05,0,86,Released,,Black Fox,False,7.5,11,"Animation,Action,Drama,Science Fiction,","Studio 3Hz,",,"ja,","JP,",0,"fight,ninja,school,student,anime,futuristic city,",11,8,"Keisuke Shinohara,"
Gemini Man,en,False,138000000,/c3F4P2oauA7IQmy4hM0OmRt2W7d.jpg,http://skydance.com/film/gemini-man/,453405,tt1025100,112.839,/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,2019-10-02,173469516,117,Released,Who will save you from yourself?,Gemini Man,False,6.4,3176,"Action,Drama,Science Fiction,Thriller,","Skydance Media,Jerry Bruckheimer Films,Alibaba Pictures Group,Fosun Group Forever Pictures,",,"en,","CN,US,",6,"clone,hitman,",24,275,"Ang Lee,"
The Addams Family,en,False,40000000,/ur4NTeFGZmQ6Hz5uEkAMgPI3WRg.jpg,https://www.addamsfamily.movie/,481084,tt1620981,108.614,/q1epO0eO8DWu8Vo8tPfvVlzW48T.jpg,2019-10-10,203044905,86,Released,Think your family is weird?,The Addams Family,False,6.6,1297,"Animation,Comedy,Family,Fantasy,","Cinesite Animation,Nitrogen Studios Canada,Bron Studios,Metro-Goldwyn-Mayer,",The Addams Family (Animated) Collection,"en,","CA,GB,US,",4,"black humor,cartoon,family,addams family,",22,51,"Greg Tiernan,"
センコロール コネクト,ja,False,0,/bWW4VYjhFxIwOGUnw9mogxdIMpg.jpg,https://www.cencoroll.com/,539140,tt3741646,104.548,/2ayrhipQ6wETRZyixZW8UPKztEG.jpg,2019-06-29,0,75,Released,,Cencoroll Connect,False,7.0,8,"Animation,Science Fiction,","Aniplex,",,"ja,","JP,",0,"japan,alien,super power,contemporary,anime,",6,4,"Atsuya Uki,"
The Angry Birds Movie 2,en,False,65000000,/k7sE3loFwuU2mqf7FbZBeE3rjBa.jpg,https://www.sonypictures.com/movies/theangrybirdsmovie2,454640,tt6095472,102.684,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg,2019-08-02,131359052,96,Released,Frenemies Unite,The Angry Birds Movie 2,False,7.2,928,"Animation,Comedy,Adventure,Family,","Rovio Animation,Columbia Pictures,Sony Pictures Animation,Sony Pictures,Rovio Entertainment,",The Angry Birds Collection,"en,","FI,US,",1,"island,sequel,rivalry,family,angry bird,",77,33,"Thurop Van Orman,"
Тайна печати Дракона,ru,False,49000000,/mPPj0OXBP7uokY1hjkgdb13jhTY.jpg,https://www.defiant-ent.com/product/the-iron-mask/,428045,tt6218010,102.347,/GAeK18hkfR6rzlo1vITvQhoEiW.jpg,2019-08-16,0,121,Released,,Journey to China: The Mystery of Iron Mask,False,6.3,171,"Adventure,Fantasy,","CTB Film Company,Russian Film Group,China Film Group Corporation,Buffalo 8 Productions,China International Picture,Fetisoff Illusion,GFA Entertainment,Gap Financing,Lime Studios,Sparkle Roll Media,",Viy Collection,"zh,en,ru,","CN,RU,US,",0,"sequel,",48,16,"Oleg Stepchenko,"
全职高手之巅峰荣耀,zh,False,0,/tVzYXgQYCEYqH2MlGk4tvJblggK.jpg,,613200,tt10736726,100.062,/aQ7ZUDxcSf8U4ynCstNCMLgdhrD.jpg,2019-08-16,0,0,Released,,The King’s Avatar: For The Glory,False,6.0,6,"Animation,Action,Adventure,Fantasy,",,,"zh,","CN,",0,"anime,",2,3,"Juansheng Shi,"
Wonder Woman: Bloodlines,en,False,0,/645T4C9rip5mvK2UrwTmLPIuKYd.jpg,,537055,tt8752498,98.678,/w1SBqj0fn1j72ST5i1jauWo3swT.jpg,2019-10-04,0,83,Released,,Wonder Woman: Bloodlines,False,7.2,250,"Animation,Action,Fantasy,","Warner Bros. Animation,DC Entertainment,DC Comics,",,"en,es,de,","US,",2,"dc comics,wonder woman,dc animated movie universe,",12,13,"Justin Copeland,"
Abominable,en,False,75000000,/jXk3ZMq7n4ugOqKYq0CtMn3gia8.jpg,,431580,tt6324278,91.659,/20djTLqppfBx5WYA67Y300S6aPD.jpg,2019-09-19,179057149,92,Released,Find your way home.,Abominable,False,7.6,1286,"Animation,Adventure,Comedy,Family,","DreamWorks Animation,Pearl Studio,Universal Pictures,",,"en,","CN,US,",1,"yeti,reunion,family relationships,snow,aftercreditsstinger,mount everest,quest,zoologist,",26,22,"Jill Culton,"
Dark Phoenix,en,False,200000000,/phxiKFDvPeQj4AbkvJLmuZEieDU.jpg,http://darkphoenix.com,320288,tt6565702,91.129,/kZv92eTc0Gg3mKxqjjDAM73z9cy.jpg,2019-06-05,252442974,114,Released,The Phoenix will rise.,Dark Phoenix,False,6.1,4116,"Science Fiction,Action,Adventure,","The Donners' Company,20th Century Fox,Genre Films,Bad Hat Harry Productions,Marvel Entertainment,Kinberg Genre,TSG Entertainment,",X-Men Collection,"en,","US,",8,"mutant,telekinesis,superhero,based on comic,superhero team,1990s,cosmic,x-men,",91,97,"Simon Kinberg,"
Abigail,en,False,7000000,/fbdvguXnJRYQqG75XB8xWaLEtQV.jpg,http://en.kinodanz.ru/movies/abigail/,575094,tt7025388,89.993,/5Ggf38fEAhOCdgvfLOfUcfEQTQT.jpg,2019-08-22,1940234,110,Released,Discover your hidden power.,Abigail,False,5.9,130,"Adventure,Fantasy,Mystery,","Kinodanz,",,"en,","RU,",0,,35,18,"Alexandr Boguslavsky,"
銀河英雄伝説 Die Neue These 星乱 第一章,ja,False,0,/uOjk9Yq8tD7eqTmsaJPLpWPDFOQ.jpg,http://gineiden-anime.com/,516052,tt7401028,89.835,/zymHlQqgvqWdav52sbxJHo4MpYx.jpg,2019-09-27,0,120,Released,,The Legend of the Galactic Heroes: Die Neue These Seiran 1,False,8.2,6,,,,"de,ja,",,0,,0,4,"Shunsuke Tada,"
Dora and the Lost City of Gold,en,False,49000000,/ltt9yiCGmCQZunmxtkhtPxzmDzx.jpg,https://www.paramount.com/movies/dora-and-lost-city-gold,499701,tt7547410,85.809,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,2019-08-08,116826172,102,Released,Explorer is her middle name.,Dora and the Lost City of Gold,False,6.8,1106,"Adventure,Comedy,Family,","Nickelodeon Movies,Paramount Players,Walden Media,Screen Queensland,",,"es,en,","US,AU,",3,"fox,museum,peru,based on cartoon,lost city,jungle,quicksand,monkey,lost civilization,live action and animation,teenage protagonist,",59,55,"James Bobin,"
Red Shoes and the Seven Dwarfs,en,False,0,/nN4Gs3vZAOJ1D6FRtrwbU9VGYwU.jpg,,486589,tt4429160,85.126,/MBiKqTsouYqAACLYNDadsjhhC0.jpg,2019-07-25,5362776,92,Released,,Red Shoes and the Seven Dwarfs,False,7.5,506,"Animation,Romance,Family,","Sidus,Next Entertainment World,Locus Creative Studios,",,"en,","KR,",0,"shoe,",21,15,"Hong Sung-ho,"
Angel Has Fallen,en,False,40000000,/k2WyDw2NTUIWnuEs5gT7wgrCQg6.jpg,https://angelhasfallen.movie,423204,tt6189022,83.533,/fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg,2019-08-21,146661977,122,Released,Loyalty is under fire,Angel Has Fallen,False,6.4,2105,"Action,Thriller,","Campbell Grobman Films,Eclectic Pictures,G-BASE,Millennium Films,",... Has Fallen Collection,"en,","US,",3,"u.s. president,sequel,secret service,framed for a crime,terrorist plot,assassination attempt,survivalism,u.s. secret service agent,manhunt,father son relationship,",61,180,"Ric Roman Waugh,"
Men in Black: International,en,False,110000000,/uK9uFbAwQ1s2JHKkJ5l0obPTcXI.jpg,https://www.meninblack.com,479455,tt2283336,81.644,/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,2019-06-12,252608480,115,Released,The universe is expanding,Men in Black: International,False,6.0,3004,"Comedy,Science Fiction,","Amblin Entertainment,Parkes+MacDonald Image Nation,Columbia Pictures,Sony Pictures,Tencent Pictures,",Men In Black Collection,"fr,en,","US,",3,"paris, france,london, england,secret organization,sahara,sequel,co-worker relationship,alien invasion,brooklyn, new york city,eiffel tower paris,alien friendship,men in black,weapons trafficking,marrakesh, morocco,",49,53,"F. Gary Gray,"
Steven Universe: The Movie,en,False,0,/re3ZvlKJg04iLpLRf1xTKHS2wLU.jpg,https://www.stevenuniversethemovie.com/,537061,tt10515852,79.875,/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,2019-09-02,0,82,Released,The true kinda love.,Steven Universe: The Movie,False,8.4,516,"Animation,Adventure,Comedy,Family,Fantasy,Music,Action,Drama,","Cartoon Network Studios,",,"en,","US,",1,,20,25,"Rebecca Sugar,"
Descendants 3,en,False,15000000,/iBJCHz6wWgyxbDmUD2Wk5huxbwS.jpg,,506574,tt8022928,78.532,/7IRy0iHdaS0JI3ng4ZYlk5gLSFn.jpg,2019-08-09,0,106,Released,"You didn't think this was the end of the story, did you?",Descendants 3,False,7.9,964,"Family,TV Movie,Music,Adventure,Fantasy,","Disney Channel,",Descendants Collection,"en,","US,",0,"magic,musical,family,villains,",53,22,"Kenny Ortega,"
Anna,fr,False,34000000,/oHDnvxSDOTsaYZSUibJjrEMWMLL.jpg,https://anna.movie,484641,tt7456310,78.204,/pGHZ8f35ZcOOOS8GLUkZ3BK25zw.jpg,2019-06-19,31626978,119,Released,Never make the weapon the target,Anna,False,6.7,1397,"Thriller,Action,","EuropaCorp,Canal+,OCS,TF1 Films Production,TF1,TMC,",,"en,fr,ru,","US,FR,CA,RU,",2,"paris, france,cia,cold war,kgb,female assassin,lesbian interest,lgbt,modeling,professional assassin,1990s,milan, italy,",75,141,"Luc Besson,"
Rogue Warfare,en,False,0,/sQENipE4TjyTnY8xBZvPKzi23jo.jpg,https://www.highlandfilmgroup.com/production/rogue-warfare/,627879,tt5266668,78.186,/78hDh9EHDMbox4FlKlOrRfrmgpU.jpg,2019-10-04,0,103,Released,"All nations, one enemy.",Rogue Warfare,False,5.7,88,"Action,War,","Highland Films,Dovecheck Productions Ltd.,",Rogue Warfare Collection,"en,","US,",0,,14,38,"Mike Gunther,"
The King,en,False,0,/r0AWsZ9dBvC2No3kND9nxv3iRbb.jpg,,504949,tt7984766,77.034,/8u0QBGUbZcBW59VEAdmeFl9g98N.jpg,2019-10-11,0,140,Released,All hail,The King,False,7.2,1793,"Drama,History,War,","Plan B Entertainment,Porchlight Films,Blue-Tongue Films,Yoki,",,"en,fr,la,","AU,US,",1,"biography,hundred years' war,british history,mentor protégé relationship,king of england,costume drama,15th century,british monarchy,battle of agincourt,medieval england,father son relationship,henry v,medieval france,",37,62,"David Michôd,"
Torpedo,nl,False,0,/7xiYjuoa5cAjkbJrF7fpfKKYqcf.jpg,https://epic-pictures.com/film/torpedo-u-235,554022,tt8829128,76.664,/wHuhFcsii1GkKPHVC1wpdvJ9Djs.jpg,2019-10-23,0,110,Released,,Torpedo: U-235,False,7.0,69,"Action,Adventure,War,Drama,","A Team Productions,Column Film,Pellikola Limited,",,"en,fr,nl,","BE,NL,",0,"torpedo,",11,11,"Sven Huybrechts,"
Night Hunter,en,False,0,/8knaRrDd1FM1pbSLaViEQSxodi5.jpg,https://www.palmstar.com/projects/2019/09/06/night-hunter,441282,tt6533240,73.702,/vVYU0x9FRpiJNX7c54ciFnRBVYG.jpg,2019-08-29,1012932,95,Released,When the predator becomes the prey,Night Hunter,False,6.5,390,"Drama,Thriller,","Arcola Entertainment,Arise Pictures,Buffalo Gal Pictures,Fortitude International,PalmStar Media,",,"en,","CA,GB,US,",1,"minnesota,vigilante,serial killer,co-worker relationship,tragic past,ex-husband ex-wife relationship,father daughter relationship,",34,81,"David Raymond,"
Teen Titans Go! vs. Teen Titans,en,False,0,/a0x89EyyjaUWnbczsqbVZJKYgUD.jpg,,556901,tt10548944,71.646,/jFE4ZeXNIDU6c0PAFhKJ1WlL7Oo.jpg,2019-07-21,0,76,Released,,Teen Titans Go! vs. Teen Titans,False,8.0,294,"Action,Animation,","Warner Bros. Animation,DC Entertainment,",Teen Titans Go! Collection,"en,","US,",2,"cyborg,dc comics,hero,superhero,robin,raven,beast boy,starfire,",11,4,"Jeff Mednikow,"
유열의 음악앨범,ko,False,0,/v648cPRS5xPCiaSqgTlMiVzDm6o.jpg,,570503,tt10763618,70.368,/9xuCJOMstWXjk0PuD6JflERt8Tc.jpg,2019-08-28,0,122,Released,,Tune in for Love,False,7.9,104,"Romance,Drama,","Jung Ji-woo Film,Movierock,CGV Arthouse,Film Bongok,",,"ko,","KR,",0,"radio,music,romance,1990s,",12,14,"Jung Ji-woo,"
上海堡垒,zh,False,30000000,/fSY9Pfv1ekmZ49u49IMxu87LAXV.jpg,,559957,tt6628322,70.314,/cODqUZ3XzDz4lkhxw0OnaUSfz8R.jpg,2019-08-09,0,107,Released,,Shanghai Fortress,False,5.4,44,"Science Fiction,War,","H.S.M. Entertainment,",,"zh,en,","CN,",0,"based on novel or book,shanghai, china,future,post-apocalyptic future,alien,alien invasion,near future,",6,6,"Teng Hua-Tao,"
Crawl,en,False,13500000,/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg,http://crawlmovie.com,511987,tt8364368,70.043,/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg,2019-07-11,89203432,88,Released,They were here first,Crawl,False,6.3,1853,"Thriller,Horror,Drama,","Raimi Productions,Fire Axe Pictures,Serbia Creates Film,Ontario Creates,",,"en,","CA,RS,US,",4,"florida,hurricane,alligator,animal attack,flood,animal horror,crawlspace,father daughter relationship,",13,152,"Alexandre Aja,"
El Camino: A Breaking Bad Movie,en,False,6000000,/2GUcUDSGqQSyIxe7xDxnVTfWQgq.jpg,https://www.netflix.com/title/81078819,559969,tt9243946,69.123,/ePXuKdXZuJx8hHMNr2yM4jY2L7Z.jpg,2019-10-11,0,123,Released,,El Camino: A Breaking Bad Movie,False,6.9,2925,"Crime,Drama,Thriller,Action,","Sony Pictures Television,Gran Via Productions,High Bridge Entertainment,",,"en,","US,",1,"new mexico,drugs,albuquerque,",26,150,"Vince Gilligan,"
Stuber,en,False,16000000,/xgfn98c2UzvFWP6MXDzytearmQ3.jpg,,513045,tt7734218,69.01,/klkFYDZOetegK8floj6IjvbzzQ2.jpg,2019-07-11,22799033,93,Released,Saving the Day Takes a Pair.,Stuber,False,6.8,812,"Action,Comedy,Thriller,Crime,","20th Century Fox,",,"en,","US,",3,"uber,",45,17,"Michael Dowse,"
Black and Blue,en,False,12000000,/7GWDrjxeBsh5onaYf5XHjIM9BA1.jpg,https://www.blackandblue.movie/,578189,tt7390646,67.612,/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg,2019-10-25,22741061,109,Released,The truth made her a target.,Black and Blue,False,6.7,415,"Action,Thriller,","Hidden Empire Film Group,Royal Viking Entertainment,Screen Gems,",,"en,","US,",1,"new orleans, usa,police,detroit, michigan,rookie cop,",56,86,"Deon Taylor,"
A Score to Settle,en,False,0,/fcjOngTcwB2DurqKP2vwMs6qsTl.jpg,,500922,tt3758162,67.182,/4PBwZGBP6ziKuOgHRpbVRyGoqy3.jpg,2019-08-01,0,103,Released,Revenge Is Coming,A Score to Settle,False,6.3,287,"Action,Thriller,Drama,","Paragon Media Productions,Goldrush Entertainment,Minds Eye Entertainment,Spartiate Films,Ingenious Media,",,"en,es,cs,","CA,US,",1,,8,43,"Shawn Ku,"
Monos,es,False,0,/hmOrnAImC8QVRurauDcK0l3jjyw.jpg,https://www.monos-film.com/,417466,tt6062774,65.69,/oxxIOWDP6beG37VG3jMxE77pRwC.jpg,2019-09-05,0,103,Released,Survival is a cruel game.,Monos,False,6.8,196,"Drama,Thriller,","Mutante Cine,El Campo Cine,Snowglobe,Stela Cine,Pandora Film,Neon,",,"es,en,","AR,CO,DK,DE,NL,SE,UY,",3,,11,24,"Alejandro Landes,"
少年的你,zh,False,0,/j3zAlfx45EgMMkf38MjnmEfgILX.jpg,,575813,tt9586294,64.871,/JWUDXjf4N1XotLBRV1F5A8TeEk.jpg,2019-10-25,0,135,Released,,Better Days,False,8.3,53,"Drama,","Shooting Pictures,China Wit Media,Tianijn Xiron Entertainment,We Pictures,Goodfellas Media,",,"en,zh,","CN,HK,",0,,10,11,"Derek Tsang,"
사자,ko,False,0,/fdsvduofBjWzhhuCdE7PbtF89gh.jpg,,571627,tt10550884,64.104,/9Z2qT9iZYLzzsCSYu7A4SEQsKX0.jpg,2019-07-31,11750306,129,Released,Will you stand with good or evil?,The Divine Fury,False,5.3,96,"Action,Horror,","Lotte Entertainment,Content K,KEYEAST,",,"ko,","KR,",0,"martial arts,fight,exorcism,supernatural,murder,priest,religion,devil,tragic past,death,",25,18,"Kim Joo-hwan,"
