original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Code 8,en,False,0,/wlnDNMQlnwl5ETlVY6n9CEtR5s0.jpg,https://www.thefyzz.com/project/code-8,461130,tt6259380,129.579,/izGX7npHEopDQvngYcxMJEfcFbj.jpg,2019-12-06,157209,99,Released,Fear is the most dangerous power,Code 8,False,6.2,993,"Science Fiction,Action,Crime,Thriller,Drama,","Colony Pictures,The Fyzz,Lane E Productions,XYZ Films,Blue Ice Pictures,Téléfilm Canada,",,"en,","CA,GB,US,",1,"drug traffic,dystopia,remake,co-worker relationship,super power,criminal gang,robot cop,combat drone,mother son relationship,based on short film,",54,114,"Jeff Chan,"
The Immortal Wars: Resurgence,en,False,0,/4tSZO8H25jwd5QDoM9EVcSAzeH1.jpg,https://www.carcass-studios.com/theimmortalwars2,565840,tt7287680,128.927,/iFGU4UOXlxd0S4ohJI6TmoCTQrk.jpg,2019-12-13,0,112,Released,The war for freedom has begun,The Immortal Wars: Resurgence,False,6.1,59,"Action,Science Fiction,","Carcass Studios,Quantum Arc Media,",The Immortal Wars Collection,"en,","US,",0,"future,sequel,based on comic,",20,2,"Joe Lujan,"
6 Underground,en,False,150000000,/eFw5YSorHidsajLTayo1noueIxI.jpg,https://www.netflix.com/title/81001887,509967,tt8106534,128.081,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,2019-12-13,0,127,Released,They say no one can save the world. Meet no one.,6 Underground,False,6.3,2708,"Action,Thriller,","Skydance Media,Bay Films,",,"en,","US,",1,,54,111,"Michael Bay,"
Lady and the Tramp,en,False,0,/73curw674iTzTX81AGaj5dyZUX5.jpg,https://disneyplusoriginals.disney.com/movie/lady-and-the-tramp,512895,tt8096832,122.164,/8wBEye516IKul9sW7JKGcFXVGfV.jpg,2019-11-12,0,104,Released,Be loyal. Be brave. Be loved.,Lady and the Tramp,False,7.3,968,"Romance,Comedy,Family,","Walt Disney Pictures,",,"en,","CA,NZ,US,",1,"freedom,family,streetwise,lady and the tramp,",20,17,"Charlie Bean,"
Ford v Ferrari,en,False,97600000,/n3UanIvmnBlH531pykuzNs4LbH6.jpg,https://www.foxmovies.com/movies/ford-v-ferrari,359724,tt1950186,108.662,/6ApDtO7xaWAfPqfi2IARXIzj8QS.jpg,2019-11-13,225508210,152,Released,They took the American dream for a ride,Ford v Ferrari,False,8.0,3928,"History,Drama,","20th Century Fox,Chernin Entertainment,TSG Entertainment,Turnpike Films,",,"fr,ja,it,en,","FR,US,",7,"based on novel or book,car race,car mechanic,biography,sports,le mans,racing,racecar driver,car,1960s,",48,223,"James Mangold,"
特警队,zh,False,0,/qrZpDmVyx24W2M1I5Oqni7FjPu9.jpg,http://www.tpefilms.com/swat.html,559937,tt9243442,98.34,/hHl5RwmclPA4Ttz8B6dDmtgPDe4.jpg,2019-12-29,0,0,Released,,S.W.A.T.,False,7.4,42,"Action,Crime,Drama,",,,"zh,","CN,",0,,18,2,"Ding Sheng,"
The Courier,en,False,0,/ne4QPHn56Z1vxk6iKJKvDnmNI9Y.jpg,https://www.signature-entertainment.co.uk/film/the-courier/,611914,tt9207616,93.19,/cmC7bJZ5sCzx9ZsrlXOrYJfYtLc.jpg,2019-11-22,0,99,Released,Don't shoot the messenger.,The Courier,False,6.5,300,"Action,Crime,Drama,Thriller,","Rollercoaster Angel Productions,Signature Films,Capstone Entertainment Group,Grindstone Entertainment Group,",,"en,","GB,US,",1,,20,88,"Zackary Adler,"
점박이 한반도의 공룡 2: 새로운 낙원,ko,False,0,/tVKrfSFmsFfyOZTqu4QxjKkOgAO.jpg,,561974,tt7659018,90.009,/w6N6xJvvjY6pLxOnHz5yu9Z8quG.jpg,2019-12-25,0,90,Released,,Dino King: Journey to Fire Mountain,False,7.8,79,"Animation,Adventure,","Dream Search Contents and Company co.Ltd,Korea Educational Broadcasting System (EBS),Next Entertainment World,",The Dino King (Collection),"zh,","KR,",0,"dinosaur,",7,1,"Han Sang-ho,"
Spies in Disguise,en,False,100000000,/lwSOhnpwrzjtKi2RD3e5RAcGzvt.jpg,https://family.foxmovies.com/movies/spies-in-disguise,431693,tt5814534,86.384,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,2019-12-04,171616764,102,Released,Super Spy. Super Fly.,Spies in Disguise,False,7.8,1760,"Animation,Action,Adventure,Comedy,","Chernin Entertainment,Blue Sky Studios,20th Century Fox Animation,20th Century Fox,",,"en,","US,",3,"spy,inventor,pigeon,save the planet,inspired by short film,",64,85,"Nick Bruno,"
Charlie's Angels,en,False,48000000,/a0xTB1vBxMGt6LGG4N7k1wO9lfL.jpg,https://www.charliesangels.movie/,458897,tt5033998,84.455,/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg,2019-11-14,73279888,118,Released,Unseen. Undivided. Unstoppable.,Charlie's Angels,False,6.7,1755,"Action,Adventure,Comedy,","Sony Pictures,Columbia Pictures,Brownstone Productions,2.0 Entertainment,",,"en,","US,",4,"spy,high technology,remake,betrayal,female protagonist,agent,woman director,",60,82,"Elizabeth Banks,"
Togo,en,False,0,/2Jr2OBzoLLOYqQWnyN4eicZv0sL.jpg,https://www.disneyplus.com/movies/togo/7jEeXqS5aEVr,606856,tt5116302,81.492,/921q4gPNN4J6UxvKaw6SCNBe3F8.jpg,2019-12-20,0,113,Released,The Untold True Story,Togo,False,8.2,979,"History,Drama,Adventure,Family,","Walt Disney Pictures,The Walt Disney Company,",,"en,","US,",1,"husky,snow storm,serum,puppy,based on a true story,alaska,snow,historical,dog,sled dogs,run,1920s,",14,16,"Ericson Core,"
Grand Isle,en,False,0,/tXQP5bdZbNWogkQhTHy0H5kqlUy.jpg,https://screenmediafilms.net/productions/details/2947/Grand-Isle,560192,tt8380776,79.016,/8mcXb3km7hZ8aJKpxxgnvvxt9gW.jpg,2019-12-06,0,97,Released,A storm is coming,Grand Isle,False,6.1,106,"Action,Thriller,","BondIt,Saturn Films,Jeff Rice Films,Film Keyz Production,Black Hangar Studios,",,"en,","US,",0,"adultery,hurricane,seduction,older woman seduces younger guy,murder,framed for murder,stabbed,",14,36,"Stephen S. Campanelli,"
En brazos de un asesino,es,False,0,/6cqogY7SYppI0ZNchaTKszSkxwH.jpg,https://www.brazosdeunasesino.com/,652722,tt10080270,72.383,/iqRUOtbDunNq7gTux3zXz25Krwp.jpg,2019-12-06,0,101,Released,,In the Arms of an Assassin,False,8.2,203,"Romance,Thriller,",,,"es,","DO,",0,,8,5,"Matías Moltrasio,"
Klaus,en,False,0,/xBD64RBepJDWmGhcxZMiJC9JKRZ.jpg,https://www.netflix.com/title/80183187,508965,tt4729430,71.536,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,0,96,Released,Welcome to the jingle,Klaus,False,8.3,2020,"Animation,Family,Adventure,Comedy,","Atresmedia,The SPA Studios,",,"en,","ES,",0,"small town,santa claus,island,postman,friendship,cartoon,reindeer,toy maker,christmas,19th century,origin story,town,good versus evil,",27,34,"Sergio Pablos,"
Drive,hi,False,0,/ntUK4xBMhrYYkL4mdIlLexJDUD.jpg,,466550,tt6593054,71.403,/1ZUNyvVGTPkeBVXXTMnhIRoXlfo.jpg,2019-11-01,0,147,Released,,Drive,False,5.6,28,"Action,Thriller,","Dharma Productions,",,"hi,","IN,",0,"based on novel or book,",6,20,"Tarun Mansukhani,"
Primal,en,False,0,/A3DD0R6vZ5SwD0qGKaU7HL5KVat.jpg,,500916,tt7394816,71.264,/v0Air5GTsfgtjsnZyji2lH6r2b8.jpg,2019-12-27,0,97,Released,The ultimate hunter vs the ultimate predator,Primal,False,6.1,154,"Action,","Daniel Grodnik Productions,Wonderfilm Media,Imprint Entertainment,Artem Entertainment,Pimienta,",,"en,","US,",3,"assassin,jaguar,amazon,freighter,big game hunter,exotic animals,",12,70,"Nick Powell,"
Noelle,en,False,0,/dVM0ZSzbMbz7b0LxrNRz1gdhcGM.jpg,https://disneyplusoriginals.disney.com/movie/noelle,454467,tt5097410,70.55,/ljxeeVQJra8O4slFsmmnf5NgFx4.jpg,2019-11-12,0,100,Released,"Saving christmas together? Oh, joy.",Noelle,False,6.8,292,"Family,Comedy,Fantasy,","Walt Disney Pictures,",,"en,es,","US,",1,"holiday,santa claus,family relationships,family,christmas,",20,19,"Marc Lawrence,"
葉問4,cn,False,52000000,/ekP6EVxL81lZ4ivcqPsoZ72rY0h.jpg,,449924,tt2076298,66.823,/b5cz6BoyHrgBnhfDHOW5hXRWbln.jpg,2019-12-19,0,105,Released,,Ip Man 4: The Finale,False,7.2,1152,"Action,Drama,History,","Mandarin Motion Pictures Limited,Shanghai Bona,Mandarin Films Distribution Co.,",Ip Man Collection,"en,zh,cn,","HK,",0,"martial arts,fight,immigrant,bruce lee,",22,9,"Wilson Yip,"
Аванпост,ru,False,0,/4phMeITqEnShF5C3ZD0Q8YQFMAB.jpg,,574982,tt8664988,66.245,/avl9MEQhtvokNnzoWepkmHBZ2ss.jpg,2019-11-21,2746207,127,Released,Who's going to save you when the world falls into darkness?,The Blackout,False,6.5,173,"Thriller,Science Fiction,Action,","1-2-3 Production,TV-3 Channel,TNT Premier Studios,",,"ru,","RU,",0,"survival,earth in peril,",53,15,"Egor Baranov,"
Badland,en,False,0,/qoqbfyJritu6LOhkwgB0DTGBuZI.jpg,,634524,tt10253466,64.449,/217ddlMrnXll436baw7y5ERmz3x.jpg,2019-11-01,0,117,Released,,Badland,False,6.6,65,"Western,","Papa Octopus Productions,",,"en,","US,",0,,9,2,"Justin Lee,"
Trauma Center,en,False,0,/ifBIpsuutQlul3Mexjw2QdkFXG4.jpg,https://www.highlandfilmgroup.com/production/trauma-center/,641790,tt9625664,64.279,/8K73wvCTBA3XKgZTtOZWgENUnis.jpg,2019-12-06,0,87,Released,The enemy is closer than you think,Trauma Center,False,5.8,243,"Action,Thriller,","BondIt Media Capital,Buffalo 8,Pimienta,EFO Films,",,"en,es,","US,",1,"murder,hospital,puerto rico,",7,26,"Matt Eskandari,"
Acceleration,en,False,0,/5P7FiLboQvL4NiLwxO2Rgj4Fllq.jpg,,646150,tt9534808,61.828,/e4dXjhIzuBDeoEybnL6i5eQKzHb.jpg,2019-11-08,0,85,Released,Action has never been this fast.,Acceleration,False,5.9,31,"Action,","7Heaven Productions,CineTel Films,",,"en,",,2,,46,37,"Michael Merino,"
The Knight Before Christmas,en,False,0,/ymwyqmIee4RwdvZP7R14OsmGSRG.jpg,https://www.netflix.com/title/81026188,611207,tt10060094,61.023,/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg,2019-11-21,0,92,Released,A modern day romance with a medieval twist,The Knight Before Christmas,False,6.6,736,"Romance,Comedy,","Motion Picture Corporation of America,Brad Krevoy Television,",,"en,","US,",0,"time travel,knight,ontario canada,christmas,",25,20,"Monika Mitchell,"
Primal: Tales of Savagery,en,False,0,/xNq5K3BTvSFTiYupsuoDboNL3mD.jpg,,704264,tt11191124,60.721,/osBa5SDOCyk8DzLcy8Qa3bdwUXu.jpg,2019-11-21,0,85,Released,,Primal: Tales of Savagery,False,8.2,125,"Action,Adventure,Animation,","Cartoon Network Studios,Williams Street,",,"en,","US,",1,,2,1,"Genndy Tartakovsky,"
Line of Duty,en,False,0,/ygIHxA8EB246fwnNlHn6gN1QCf4.jpg,,346709,tt3541524,57.06,/wMszdTo0UuGcAEEDHsQL9dmwLIG.jpg,2019-12-25,0,98,Released,The clock is ticking. The world is watching.,Line of Duty,False,5.9,107,"Thriller,Action,Crime,","The Solution,Sprockefeller Pictures,",,"en,it,pt,","GB,US,",1,,56,44,"Steven C. Miller,"
Last Christmas,en,False,30000000,/vQYwarUtaeyDYgwmcaTJYX1yix2.jpg,,549053,tt8623904,53.738,/mDeES2L2lhW8rJSyAKZMuKqZM7e.jpg,2019-11-07,121550750,102,Released,Who doesn't have a little Christmas baggage?,Last Christmas,False,7.3,1277,"Comedy,Romance,Drama,","Universal Pictures,Feigco Entertainment,",,"en,","GB,US,",2,"holiday,london, england,romantic comedy,homeless shelter,holiday season,christmas,santa's elves,",28,64,"Paul Feig,"
The Aeronauts,en,False,40000000,/yBxq43FaskaXDGKWNJQmM75WoGS.jpg,,514921,tt6141246,52.745,/kZHnblqmTBUBgzYBIxWIz9txsEi.jpg,2019-11-04,0,101,Released,,The Aeronauts,False,6.9,626,"Adventure,Drama,Romance,","Amazon Studios,Mandeville Films,FilmNation Entertainment,",,"en,","GB,US,",2,"cloud,hot air balloon,biography,aeronautics,19th century,",16,19,"Tom Harper,"
L'immortale,it,False,0,/o5QWeOZrHf0k3088mG4tsitETfl.jpg,,599845,tt9048786,51.25,/kWLsOI2CPpdCBiAxpAXPdoE9435.jpg,2019-12-05,0,115,Released,,The Immortal,False,6.9,262,"Action,Crime,","Cattleya,Vision Distribution,Beta Film,",,"it,","IT,",0,"organized crime,street crime,napoli,gomorra,",12,48,"Marco D'Amore,"
A Christmas Prince: The Royal Baby,en,False,0,/uuCj46exjP6UOo976MAWACWFv1X.jpg,https://www.netflix.com/title/81029841,587693,tt10006006,50.588,/4RErLw0APt8qQiee0d8VCKasWwl.jpg,2019-12-05,0,84,Released,Baby Makes 3,A Christmas Prince: The Royal Baby,False,6.5,345,"Romance,Family,","Motion Picture Corporation of America,",A Christmas Prince Collection,"tr,","US,",0,"christmas,",24,18,"John Schultz,"
GO! La fiesta inolvidable,es,False,0,/rMcvgO4R97RN4OGADpYjXfiCJKD.jpg,https://www.netflix.com/title/81162089,648337,tt11162974,50.177,/9fGthyzDP9vMdfO4qVBXZ7PqXgO.jpg,2019-11-15,0,60,Released,,Go! The Unforgettable Party,False,7.5,52,"Music,Family,",,,"es,","AR,",0,,5,1,"Mauro Scandolari,"
Playing with Fire,en,False,29900000,/5ukCAyXdRYmQEZ3CbSD695Y70Zz.jpg,https://www.paramountmovies.com/movies/playing-with-fire,554241,tt9134216,48.685,/nBLPIpReSatt1zcgVzSVzq5e581.jpg,2019-11-08,44400000,96,Released,0% Contained,Playing with Fire,False,7.0,401,"Comedy,Family,","Broken Road Productions,Nickelodeon Movies,Paramount Players,Walden Media,",,"en,","US,",3,"firefighter,",31,27,"Andy Fickman,"
Daniel Isn't Real,en,False,0,/h23C8CiKyUtnSrlHDiT5eVCI3rY.jpg,,537788,tt8745960,47.811,/zFYYFEhKS6JZvNW7gXeKeqnbcS7.jpg,2019-12-06,0,100,Released,But he's coming out to play,Daniel Isn't Real,False,6.1,81,"Fantasy,Horror,Mystery,Thriller,","SpectreVision,ACE Pictures Entertainment,",,"en,","US,",1,"photographer,artist,imaginary friend,mental illness,college student,homoerotism,gay,",16,64,"Adam Egypt Mortimer,"
Little Women,en,False,40000000,/3uTxPIdVEXxHpsHOHdJC24QebBV.jpg,https://www.littlewomen.movie/,331482,tt3281548,47.567,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,2019-12-25,191540586,135,Released,Own your story,Little Women,False,8.0,3156,"Drama,Romance,","Sony Pictures,Columbia Pictures,Pascal Pictures,Regency Enterprises,",,"fr,en,","US,",4,"sibling relationship,based on novel or book,massachusetts,sister,remake,writer,19th century,sister sister relationship,",51,21,"Greta Gerwig,"
Dark Waters,en,False,0,/4ZSlTfkHtgTTupCaLbseXQQzZha.jpg,https://www.focusfeatures.com/dark-waters,552178,tt9071322,47.448,/bzvzaHqKBSuGIIWhinTQPHvT0zf.jpg,2019-11-22,13601384,127,Released,The truth has a man on the inside,Dark Waters,False,7.5,922,"Drama,Thriller,","Participant Media,Killer Films,",,"en,","US,",2,"cow,biography,pollution,lawsuit,west virginia,based on a true story,cancer,lawyer,farmer,water pollution,government corruption,1990s,based on magazine, newspaper or article,chemical contamination,dupont chemical company,blood test,",112,28,"Todd Haynes,"
Pets United,en,False,0,/bftdQMCkQa3KXHWXwAaW0g1p6ZH.jpg,,638134,tt11276598,46.672,/gtwqIYSOCRwEndZTg9s6iWjEZc1.jpg,2019-11-08,0,89,Released,,Pets United,False,6.2,99,"Family,Animation,Adventure,Comedy,","Timeless Films,",,"en,pt,","DE,GB,CN,",1,,9,6,"Reinhard Klooss,"
Knives Out,en,False,40000000,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,https://www.knivesout.movie/,546554,tt8946378,45.846,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,2019-11-27,309232797,131,Released,"Hell, any of them could have done it.",Knives Out,False,7.9,6215,"Mystery,Comedy,Drama,Crime,","Lionsgate,MRC,T-Street Productions,Leonine,",Knives Out Collection,"es,en,","US,",9,"detective,massachusetts,immigrant,big family,mansion,whodunit,family home,murder mystery,privilege,",32,29,"Rian Johnson,"
Hell on the Border,en,False,0,/wjOxI24eaGp5k186rhz2UKL6yqb.jpg,,576379,tt8652584,44.807,/yQqMvQJ9DZV7J4WkDda5Y8yzsPw.jpg,2019-12-13,0,106,Released,,Hell on the Border,False,5.8,36,"Western,Adventure,","Sweet Unknown Studios,WrenLee Pictures,",,"en,","US,",0,,12,13,"Wes Miller,"
Latte Igel und der magische Wasserstein,de,False,0,/poKtpiQ0akacXzXohWmtb0Z7nFD.jpg,http://www.sola-media.com/details/latte.html,586954,tt9038290,44.155,/saxPKOrN6rNScTicLpBDZw58Cw.jpg,2019-12-11,4983582,89,Released,,Latte and the Magic Waterstone,False,6.7,66,"Animation,Adventure,Family,Comedy,","Dreamin' Dolphin Film,Eagle Eye Filmproduktion,Grid Animation,",,"de,","BE,DE,",1,"forest,hedgehog,",13,41,"Nina Wels,"
宗师叶问,zh,False,0,/abLD37K7R8EguysCzAkABcEo3JJ.jpg,,658009,tt12567246,41.223,/5FWzTsCklU0QY5kUqnQOwkxL334.jpg,2019-12-23,0,82,Released,,Ip Man: Kung Fu Master,False,6.1,7,"Action,Drama,",,,"zh,","CN,",1,,3,1,"Li Liming,"
The Driver,en,False,1300000,/tKQ7VDLMA5jxUlHJwk9XHYTydnG.jpg,,648043,tt9272568,40.05,/qT5YjDsz5Ud7OHXyDvqtrMZXsdE.jpg,2019-11-25,0,97,Released,,The Driver,False,6.6,39,"Action,Horror,",,,"en,","US,",1,,12,3,"Wych Kaosayananda,"
Ellipse,en,False,0,/sxPycUAaLJJGq2lhhgzR96ePaO0.jpg,,645541,tt7498092,39.647,/4I0CQfnMy6sRR7QhgqsXR16TmIs.jpg,2019-12-12,0,76,Released,,Ellipse,False,4.2,19,"Science Fiction,","Bland Productions,",,"en,","US,",0,,4,3,"Joe Bland,"
Spirit Riding Free: Spirit of Christmas,en,False,0,/jjHTYi2KJ3dojfxIMmwcQz1BXnt.jpg,https://www.netflix.com/title/81146370,653904,tt11313068,38.64,/lLPex9m7NqSl67I2na2qZEMgja0.jpg,2019-12-06,0,45,Released,,Spirit Riding Free: Spirit of Christmas,False,7.3,14,"Animation,Family,","DreamWorks Animation,",,"en,cs,","US,",0,,14,3,"Kevin Wotton,"
Cats,en,False,95000000,/4F8M02OjkfDIIBg36R5ZluLK2nU.jpg,https://www.catsmovie.com/,536869,tt5697572,37.728,/aCNch5FmzT2WaUcY44925owIZXY.jpg,2019-12-19,73515024,110,Released,You will believe.,Cats,False,4.4,554,"Fantasy,Comedy,Drama,","Working Title Films,Amblin Entertainment,The Really Useful Group,Monumental Pictures,Universal Pictures,",,"en,","GB,US,",4,"dance,musical,resurrection,based on play or musical,based on song, poem or rhyme,cats,",79,31,"Tom Hooper,"
La Gallina Turuleca,es,False,0,/aZOO8jOCx2tael77wDrQ4mwxapz.jpg,,653247,tt8790552,37.652,/xaG10x1C8dCHkNumSslH6jwzvpt.jpg,2019-11-10,0,80,Released,,"Turu, the Wacky Hen",False,7.5,74,"Animation,","Argentina Sono Film,Brown Films AIE,Gloriamundi Producciones,In Post We Trust,INCAA,Mediabyte,Mogambo Films,Pampa Films,Produccions A Fonsagrada,Tandem Films,",,"es,","AR,ES,",0,,5,18,"Eduardo Gondell,"
Midway,en,False,100000000,/5xegGPhCSVMKbyh6zeT6Th0BWLB.jpg,https://midway.movie,522162,tt6924650,36.526,/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,2019-11-06,125641396,138,Released,One battle turned the tide of war,Midway,False,7.1,1341,"War,History,Action,Drama,","AGC Studios,Centropolis Entertainment,Entertainment One,RuYi Media,Starlight Culture Entertainment Group,Street Entertainment,The Mark Gordon Company,",,"zh,en,ja,","US,",5,"world war ii,battle of midway,pacific theater,1940s,",90,250,"Roland Emmerich,"
Eminence Hill,en,False,0,/5L3h3qDu8IMofexZEa4TkcysQqp.jpg,,589885,tt9135272,36.464,/6pra6Bz7oCY9RcYcfKSB8gqds9Y.jpg,2019-11-01,0,100,Released,Blood will flow.,Eminence Hill,False,5.3,6,"Western,","FunHouse Features,",,"en,",,0,,8,1,"Robert Conway,"
StarDog and TurboCat,en,False,0,/hqtztE66QNb6iGu8mlQK5n6FtIc.jpg,http://www.kaleidoscopefilmdistribution.com/movie/stardog-and-turbocat,515789,tt7531096,35.973,/aM0Ksnnuc7NtRibMUhXGmAYAMrx.jpg,2019-12-06,358772,88,Released,The greatest superheroes ever unleashed!,StarDog and TurboCat,False,7.5,66,"Animation,Comedy,Family,","Head Gear Films,Metrol Technology,Red Star 3D,",,"en,","GB,",0,,11,6,"Ben Smith,"
The Irishman,en,False,159000000,/iLLDiO4dbUfFEnRug8DuvFEl1NB.jpg,https://www.theirishman-movie.com,398978,tt1302006,35.557,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,2019-11-01,8000000,209,Released,His story changed history,The Irishman,False,7.7,4206,"Crime,Drama,History,","Tribeca Productions,Sikelia Productions,Winkler Films,",,"en,it,la,es,","US,",5,"philadelphia, pennsylvania,chicago, illinois,based on novel or book,pennsylvania, usa,1970s,irish-american,hitman,male friendship,family relationships,organized crime,sicilian mafia,labor union,1950s,1960s,mob family,jimmy hoffa,father daughter relationship,",173,86,"Martin Scorsese,"
