original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Bohemian Rhapsody,en,False,52000000,/jNUpYq2jRSwQM89vST9yQZelMSu.jpg,http://bohemianrhapsody.com,424694,tt1727824,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",73.453,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,2018-10-24,894027543,135,Released,Fearless lives forever,Bohemian Rhapsody,False,8.0,12380,"Drama,Music,","GK Films,Regency Enterprises,Queen Films,Tribeca Productions,New Regency Pictures,20th Century Fox,",,"en,","GB,US,",3,"If _Bohemian Rhapsody_ is so great, why was the best part of it Tom Hollander saying a single word? Don't get me wrong, Rami Malek deserves props for the role, that much is true (less perhaps than he's been getting, but still, props). But beyond that, _Bohemian Rhapsody_ is bland, choppy, arguably even offensive. There **might** be some value in one of those sing-along type deals if you can get enough Queen fans together for one, but I'll never know, because I have no interest in re-watching this.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._,If _Bohemian Rhapsody_ is so great, why was the best part of it Tom Hollander saying a single word? Don't get me wrong, Rami Malek deserves props for the role, that much is true (less perhaps than he's been getting, but still, props). But beyond that, _Bohemian Rhapsody_ is bland, choppy, arguably even offensive. There **might** be some value in one of those sing-along type deals if you can get enough Queen fans together for one, but I'll never know, because I have no interest in re-watching this.

Final rating:★★ - Had some things that appeal to me, but a poor finished product.,Bohemian Rhapsody is not a biography of Freddie Mercury, nor a biopic of Queen. It's a story based on a selection of key events occurring between the formation of the band and their appearance at Live Aid.
As a Queen fan I found this film utterly engrossing and enjoyable. The acting brilliantly invokes the characters in the band and the music provides a thumping rhythm to carry the story along.
Queen aficionados may be affronted by the out of sequence music performances and the highly selective approach to the story telling but if you can see past that, you'll enjoy a storming film with a spine-tingling conclusion as the Live Aid performance is brilliantly recreated.,","london, england,aids,1970s,queen,musician,biography,based on a true story,hiv,male homosexuality,singer,fame,rock band,music band,lgbt,1980s,parsi,gay,2018,",55,262,"Bryan Singer,"
The Nutcracker and the Four Realms,en,False,120000000,/l2ji4YiNSPBV69WjGBgU0gCvRqy.jpg,https://movies.disney.com/the-nutcracker-and-the-four-realms,426543,tt5523010,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",63.212,/9vPDY8e7YxLwgVum7YZIUJbr4qc.jpg,2018-10-26,59522646,99,Released,Let the mystery unfold.,The Nutcracker and the Four Realms,False,6.1,1590,"Fantasy,Adventure,Family,","Walt Disney Pictures,The Mark Gordon Company,",,"en,","US,",2,"Okay so this was not my first choice to see this movie but I admit I did it and I wasn't actually too pissed off  I did It made me smile and feel all christmasy like I totally recommend you don't count this out yet it's a great trip
To the cinema,Not necessarily bad, just pretty lame.

<em>'The Nutcracker and the Four Realms'</em> is a harmless and simple film, fine I guess for the festive period. As a whole, though, it isn't good - despite neat effects and a couple of big names.

Keira Knightley (Sugar Plum), Helen Mirren (Mother Ginger) and Morgan Freeman (Drosselmeyer) are familiar faces and are enjoyable on a base level, but their characters are rather forgettable. Mackenzie Foy (Clara) and Jayden Fowora-Knight (Philip) are decent together, while Jack Whitehall (Harlequin) and Omid Djalili (Cavalier) are smart casts - if underused.

It's the plot that lets this down, it just all makes for underwhelming viewing - I, personally, never got into it. The beats of the story are quite predictable, especially the main twist. As noted though, the special effects are pleasant enough - as is the Xmas vibe it sets throughout.

Very meh. You could watch worse, mind.,","magic,fairy tale,princess,betrayal,magical object,based on short story,christmas,",36,38,"Lasse Hallström,"
Goosebumps 2: Haunted Halloween,en,False,35000000,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,http://sites.sonypictures.com/goosebumps2/site/,442062,tt5664636,"Two boys face an onslaught from witches, monsters, ghouls and a talking dummy after they discover a mysterious book by author R. L. Stine.",62.247,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,2018-10-11,92503612,90,Released,Halloween comes to life.,Goosebumps 2: Haunted Halloween,False,6.0,913,"Adventure,Comedy,Fantasy,Family,Horror,","Columbia Pictures,Original Film,Scholastic Entertainment,Silvertongue Films,Sony Pictures,",Goosebumps Collection,"en,","GB,US,",1,"The original Jack Black _Goosebumps_ movie did not really impress me, and _Haunted Halloween_ is actually fractionally worse. But I still stand by the idea of taking your kids to see monster movies.

_Final rating:★★ - Definitely not for me, but I sort of get the appeal._,","halloween,sequel,based on children's book,glasses,horror for children,ventriloquist's dummy,",61,23,"Ari Sandel,"
Re:ゼロから始める異世界生活 Memory Snow,ja,False,0,/lvmv1kDswTljpS1ojAmVOW1ZoTn.jpg,http://re-zero-anime.jp/,532321,tt8565186,"Subaru and friends finally get a moment of peace, and Subaru goes on a certain secret mission that he must not let anyone find out about! However, even though Subaru is wearing a disguise, Petra and other children of the village immediately figure out who he is. Now that his mission was exposed within five seconds of it starting, what will happen with Subaru's ""date course"" with Emilia?",48.745,/y7XwmyE5ue9hjk65fEWpO2hGU2B.jpg,2018-10-06,0,60,Released,,Re:ZERO -Starting Life in Another World-: Memory Snow,False,6.6,74,"Animation,Adventure,Fantasy,","White Fox,KADOKAWA,",Re:ZERO -Starting Life in Another World-,"ja,","JP,",0,,"magic,time loop,parallel world,anime,",7,7,"Tatsuya Koyanagi,"
Death Race: Beyond Anarchy,en,False,0,/W8V8d9bjLZURgEGbIB5TC70yaj.jpg,,401478,tt3807900,Black Ops specialist Connor Gibson infiltrates a maximum security prison to take down legendary driver Frankenstein in a violent and brutal car race.,61.382,/1PrlKvPUbDQAqFQBCyyt68hLLl.jpg,2018-10-02,0,111,Released,,Death Race: Beyond Anarchy,False,6.3,172,"Action,Thriller,Science Fiction,","Capital Arts Entertainment,UFO International Productions,Universal 1440 Entertainment,",Death Race Collection,"en,hu,fr,","US,BG,",1,"There is some decent fun to be found in _Beyond Anarchy_. It's more _Escape from LA_ than it is _Death Race 2000_, but still an entry in the franchise, which brings me to the core problem of Beyond Anarchy: Is it even really a _Death Race_ movie? The answer is yes, but to go beyond that an ask: Should it have been a _Death Race_ movie? The answer's probably no.

As I said to begin with, I had some fun with the movie, but the things that kept bringing it down were its awkward, half-hearted attatchments to the movies in the series that had gone before it. If they had have abandoned those sentiments completely, it probably would have made a better viewing experience, but then, if that had been the case, how could you call it _Death Race 4_? The opposite approach probably would have worked too, having Beyond Anarchy be an actual sequel that follows _Death Race 3_ and what came before in a way that makes sense, but then, it couldn't have been even close to the movie that we got.

Instead we have _Beyond Anarchy's_ sequel-limbo status, a movie that I don't regret watching, but that also can't really work for people who are fans of the _Death Race_ franchise, or for people who have never even seen a Death Race movie.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._,","prison,car race,sequel,street race,infiltration,",35,86,"Don Michael Paul,"
Hunter Killer,en,False,40000000,/hE6Jh9FJiBrakHcT3vmWxM0GVpv.jpg,https://www.hunterkiller.movie,399402,tt1846589,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",60.574,/a0j18XNVhP4RcW3wXwsqT0kVoQm.jpg,2018-10-19,31672678,122,Released,Courage runs deep,Hunter Killer,False,6.7,1309,"Action,Thriller,","Original Film,G-BASE,Millennium Films,Hunter Killer Productions,Hishow Entertainment,SprocketHeads,Tucker Tooley Entertainment,",,"en,ru,","CN,GB,US,",1,"__So much potential, but still a disappointment__

If you have nothing else to do and need to fill some time, this is an okay respite. But, don't expect anything more than a *standard military action movie* with cliched dialogue, unreasonable scenarios, and mediocre acting. 

This movie could have been decent, if the producers and script-writers had only spent some time researching facts about how the military and special forces work IRL. Instead, they decided to throw reality to the wind and use fantasy & make-believe to create contrived conveniences to support a predictable storyline. I don't mind when a movie asks me to suspend belief a little. But, this one asks us to leave all rational thinking at the door. 

It's __just__ interesting enough that you'll stay with it, mostly because you think it might get better. __Sadly, it doesn't__.,","submarine,washington d.c.,sniper,pentagon,u.s. navy,special forces,russian army,naval base,russian president,post cold war,",29,312,"Donovan Marsh,"
First Man,en,False,70000000,/jrudoaXcoLyHRPdolyOGemXgPEs.jpg,https://www.firstman.com/,369972,tt1213641,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",49.674,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,2018-10-11,100546153,141,Released,One giant leap into the unknown,First Man,False,7.1,3708,"History,Drama,","DreamWorks Pictures,Temple Hill Entertainment,Universal Pictures,Amblin Entertainment,Phantasma Films,",,"en,","US,",4,"Damien Chazelle has already proven himself to be one of the freshest new directors of the decade so far. Even after delivering the hard-hitting Whiplash and the emotionally-wrecking and whimsical La La Land, he still knows how to surprise fans of his work, returning to the silver screen with grace. Combining every element of his previous outings that made him a household name, Chazelle makes sure the audience feels every ounce of power that he's thrown into his latest directorial effort. Oddly enough, it's his first foray into biopic territory, a zone where many revered filmmakers have failed to capture the reality of the moment they're attempting to bring to life.

Going in, you'll already know how the movie ends, which is the problem most directors encounter when making a biopic. Finding a way to transfer the actuality of the moment while still feeling original and never appearing boring is a hard task that very few have been able to truly accomplish. With First Man, Chazelle manages to land a spot on that list of directors, and for good reason. He keeps true to the true story with a film that's so intense and fully realized that you might forget that it actually happened.

Space movies have always been a highlight of cinema. From Georges Méliès' 1902 silent film A Trip to the Moon and Stanley Kubrick's 2001: A Space Odyssey to the Star Wars and Alien franchises, films taking place in the farthest reaches of the universe prove to be some of the most intriguing and original creations brought to viewers' eyes (even by today's standards). It's the true stories that really prove to be some of the most effective, however. Sure, fictional ones show us what could be possible; but it's the depictions of true events that show us what was possible, creating a harrowing story of patriotism in the process.

From a technical perspective, First Man is a marvel on all fronts. Linus Sandgren, the cinematographer who won an Academy Award for his work on La La Land, returns to collaborate with Chazelle and once again delivers a grand spectacle that should not be missed out on while in theaters. The cinematography is stunning. Hues of yellow and blue pop, lighting a path towards the characters and showing no sign of stopping once they've started. Certain scenes are given an extra boost from the home-video-style camerawork, beautifully grainy and shaky in all of the right ways.

Justin Hurwitz (Chazelle's roommate in college), another frequent collaborator, also returns to score the film and knocks it out of the park as expected. Hurwitz obviously knows how to write music, but its how his compositions fit in with the scenes and themes they're tied to that make them so worthwhile. Hurwitz invests you in the midst of all the chaos with all of the orchestral beauty surrounding his pieces. That's the thing about his scores, though: it's hard to objectively rank them because of how different they all are. Chazelle is a unique director because he never sticks to the same formula over an over again, and the same can be said for the accompanying music for each of them.

Acting is on point here; Ryan Gosling hits a huge emotional nerve with incredibly investing performance as Neil Armstrong. He keeps to himself (namely, his personal life) but is willing to risk it all for the mission. Nothing from Gosling is single-layered; everything is complex and detailed to the point that you might as well be in the room with him.

Claire Foy also delivers an amazing portrayal as Janet Armstrong, Neil's wife. Foy topples every housewife stereotype that embodied this specific time period, giving a strong, contained, and free-willed performance of a woman who is certainly not afraid to share her thoughts on issues concerning her husband.

The flag controversy is totally stupid. The moon landing scene doesn't need the image of Armstrong planting the flag on the moon to dish up a heavily emotional response from the audience. If you get a chance to screen it in IMAX, definitely do. The expanded aspect ratio only comes into play during this specific scene but it is utterly transfixing.

First Man is one of the best films of the year, no doubt about it. Every shot is perfection. Every sound is excellence. There is no comparison to what Damien Chazelle and co. have accomplished here; even iconic films like Apollo 13 can't live up to the new bar of quality Chazelle has set for the space drama subgenre. A harrowing journey from start-to-finish, and a true masterwork in many respects, First Man is one film that delivers upon its promise and then some. Performances and technicalities are perfect, but that's what Chazelle will continue to be known for: perfection.,A really encouraging film for a historic event. The music and silence are playing so well with each other. I am glad that the directors and actors did not waste a wonderful story. Though I always think the leading actor's appearance is significantly different from origin Neil, it does not affect the intense feelings.,Every time that someone's on a spacecraft, I was into _First Man_. It might genuinely be the first time I didn't hate scenes shot with continual use of shaky cam, which is noteworthy. But by and large _First Man_ was not for me, biopics often aren't, and _First Man_ is absolutely a biopic. It's not about NASA, or the Space Race, or landing on the moon, on astronauts, those things are present, but it's about Armstrong. I know that, because he is the only person, place or thing we get any real insight into.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._,**_Aesthetically laudable, emotionally vapid_**

> _I am comfortable with my level of public discourse._

- Neil Armstrong declining to be interviewed for ""Armstrong's Code"" (Kathy Sawyer); _The Washington Post_ (July 11, 1999)

More an intimate character drama than a grandiose examination of man's place in the cosmos, _First Man_ is far more concerned with domesticity than the actual journey to the moon, attempting to demonstrate that behind the great moments of history exist personal demons and private motivations. Nothing wrong with that of course – contextualising small character beats against a larger historical canvas can produce excellent cinema. Terrence Malick's _The Thin Red Line_ (1998), for example, uses the Battle of Guadalcanal as the background against which to engage all manner of personalised existential Heideggerian philosophical conundrums, whilst Michael Mann's _Ali_ (2001) is more interested in Ali's private struggles outside the ring than his public bouts within it. However, for this kind of storytelling to work, one thing is essential – emotional connection. The audience must, in some way, care about the people on screen, otherwise their introspective problems are more than likely to feel like they are just getting in the way of the larger story. And that is exactly what happens in _First Man_ – there is a lifelessness at the film's core, an emotional vapidity that can't be filled by exceptional technical achievements and laudable craft. The film attempts to celebrate Project Gemini and the Apollo Program, whilst also working as a character study of a man known for his emotional taciturnity. And whilst it achieves the former, the film's Neil Armstrong (Ryan Gosling) is so stoic and closed-off as to be virtually disconnected from the rest of humanity.

Based on James R. Hansen's 2005 biography, _First Man: The Life of Neil A. Armstrong_, the film begins in 1961, with the sixth of Armstrong's seven North American X-15 research flights (which actually took place in April 1962). Ascending to 207,000 ft., when Armstrong attempts to turn the aircraft back towards the landing strip at Edwards Air Force Base, a control malfunction causes him to hold the nose up for too long, and he accidentally bounces off the atmosphere, forcing him to take drastic action to land. From there, the film hits all the beats you would expect in the lead up to the Apollo 11 mission in 1969; the death of his daughter, Karen (Lucy Stafford) from a brain tumour; his acceptance into Project Gemini; his friendships with Elliot See (Patrick Fugit) and Ed White (Jason Clarke); NASA's shock at the Soviet's successes in the Space Race, particularly Alexy Leonov's EVA; Armstrong's selection as commander of Gemini 8; See's death in a Northrop T-38 Talon crash; Gemini 8's calamitous docking with the Agena Target Vehicle; the death of White, Gus Grissom (Shea Whigham), and Roger B. Chaffee (Corey Michael Smith) during a plugs-out test of Apollo 1; Armstrong's near death whilst testing the Lunar Landing Research Vehicle; his selection as commander of Apollo 11; his marriage problems with his first wife, Janet (Claire Foy); the lunar landing alongside Buzz Aldrin (Corey Stoll); Armstrong's private sojourn to the Lunar East crater; and finally, the return to Earth.

Within this framework, the film remains tied almost exclusively to Armstrong's perspective, with the occasional shift to Janet. This sets up something of a problem, as the real-life Armstrong was very much a reluctant celebrity/national hero, and despite his extraordinary accomplishments, he was not the most interesting, relatable, or easy-to-empathise-with-individual. Never one for the spotlight, when Hansen's biography was published, Armstrong was living unassumingly in a quiet Cincinnati suburb, whilst in a famous 2001 comment, when asked in an interview for the Johnson Space Center Oral History Project if he had ever gazed at the moon prior to the Apollo 11 mission, he replied, ""_No, I never did that_.""

With this in mind, the film sets itself the task of attempting to penetrate this most private of men, explaining why he was so singularly driven, even to the detriment of his family, to the point where not only did he plan not to tell his children he may not return from the Apollo 11 mission, he intended to leave without saying goodbye at all, until Janet changed his mind. And herein lies perhaps the film's most egregious failing. It's almost as if director Damien Chazelle (_Whiplash_; _La La Land_) and screenwriter Josh Singer (_Spotlight_; _The Post_) think the Apollo 11 mission isn't interesting enough by itself – there needs to be some kind of deeper ""why"" behind the whole enterprise. Armstrong can't simply be a driven individual, his heroism isn't enough, there must be some kind of psychological motivating factor.

In any case, the attempts to tease out the inner workings of Armstrong's mind don't really work, as he remains very much in his own world, impenetrable to both the other characters in the film, and the audience – no matter what Gosling, Chazelle, and Singer do to dress him up, Armstrong comes across as aloof and interiorised. Partly at fault here is Gosling's performance, with its fulcrum of emotionless stoic masculinity. This is a performance we've seen him give several times before – Henry Bean's _The Believer_ (2001), Nicholas Winding Refn's _Drive_ (2011), and, especially, Denis Villeneuve's _Blade Runner 2049_ (2017) all spring to mind - and this familiarity doesn't help matters. Instead of giving the character hidden depth, the few discernible traits he possesses make him something of a cardboard cut-out, a 21st-century screenwriter's idea of what an American man who grew up in the 40s and 50s should be (complete with retconned political correctness).

Another issue is that the filmmakers choose to locate Armstrong's primary motivation in Karen's death, which is presented with a mawkish sentimentality that, at best, fails to convince, and, at worst, actively distracts. With the lunar mission presented as much about advancing mankind as it is dealing with personal trauma, Chazelle goes to great lengths to link Karen's death with Armstrong's determination – as she is dying, he holds her and looks wistfully into the sky (indeed, whilst the real-life Armstrong attests to never gazing profoundly at the moon, the film's Armstrong never stops looking at the thing); after her funeral, he slips her bracelet into a drawer; later, he has an hallucinatory vision of her playing with other children; and on the moon's surface, he drops the bracelet into the Lunar East crater and cries a few tears for her. At one point, Janet reveals that Armstrong never mentioned Karen after the funeral, and that's a believable, and deeply emotional, detail. The problem lies in the overkill surrounding it, detracting from whatever genuine emotion such details should evoke. Every time we see Gosling stare yearningly into the sky, the potency of the film is diluted just a little bit more.

A big question in all of this, of course, is whether Armstrong really dropped the bracelet into the crater, had a vision of his daughter, and shed a few manly tears, or is this Hollywood romanticising history? The answer is, we don't know. During his interviews with Armstrong and Janet for the biography, Hansen formulated the theory that maybe Neil left something for Karen on the surface. However, when Hansen asked Armstrong if he could see the manifest for the mission, Armstrong told him he had lost it, something which would have been highly out of character for such a fastidious record-keeper. In fact, he hadn't lost it, he had donated it to the Purdue University Archives, but it is under seal until 2020. However, when Hansen asked Armstrong's sister June if it was possible he had left something of Karen's, she said that it was. So, the fact is we don't know what Armstrong did when he wandered over to the crater (his sojourn there was literally the only part of the landing that wasn't by-the-book). However, for me, the whole thing comes across as far too syrupy, an amateur psychological profiling of a man who was intensely private. Personally, I would have much preferred the Lunar East trip to remain a mystery – by showing us what they think might have happened, Hansen, Singer, and Chazelle cheapen the intensely personal nature of the moment, which Armstrong obviously chose to keep secret for a reason.

A good example of the film's attempts to shoehorn everything into a writer's conception of the story concerns Armstrong's training on the MASTIF (Multiple Axis Space Test Inertia Facility). The film shows him passing out, before coming to, and asking to go again. This pays off later when the Gemini 8-Agena docking goes wrong, and Armstrong experiences the same forces as he did in the MASTIF. However, because of his experience, he remains conscious, and is able to retrieve the situation. Except Armstrong never trained on the MASTIF. The device was abandoned after Project Mercury as NASA felt it was unrealistic, and didn't prepare the pilots for anything they would ever experience in reality. It's one of the ironies of NASA history that the man who experienced what the MASTIF simulated never trained on the machine itself. The problem here is that the real story (Armstrong's sheer force of will helps him overcome the odds) is infinitely better than the invented one (Armstrong's training helped him overcome the odds), which is indicative of a larger problem – the film always seems like someone's idea of what happened.

Aesthetically, Chazelle wastes absolutely no time in letting us know that this is Armstrong's film, with the excellent opening sequence taking place primarily from his POV. However, the scene also introduces the first example of Chazelle's pungent romanticism. As the shaking of Armstrong's X-15 momentarily stops, and the noise dies away, a majestic sense of calm descends. However, rather than trust the audience to extract their own interpretation of the moment, Chazelle can't resist a BCU of Gosling's eyes, with the curvature of the earth reflecting on his visor. On the other hand, a well-handled aspect of this technique is that because the film adheres so rigidly to Armstrong's perspective, very little of what he himself can't see is shown. So, for example, instead of depicting the vast infinite expanses of space, Chazelle keeps the audience tucked tightly inside the _Eagle_ landing module (at least up to the point of the descent to Tranquility Base).

Indeed, make no mistake, the lunar landing itself is beyond spectacular, with the incredible score by Justin Hurwitz and the superb cinematography of Linus Sandgren (_American Hustle_; _Joy_) coming into their own. The sequence was shot in 70mm IMAX, and it makes extraordinary use of the larger frame, with the first panorama of the lunar surface as awe-inspiring as anything in Stanley Kubrick's _2001: A Space Odyssey_ (1968) or Terrence Malick's _The Tree of Life_ (2011). An especially well-directed part of the lunar descent is that rather than lay down a busy foley track, Chazelle pulls out the sound out altogether, creating an eerie, otherworldly moment that literally gave me goosebumps.

Thematically, as with all three of Chazelle's previous films, the clash between the domestic and the professional is front-and-centre. _Guy and Madeline on a Park Bench_ (2009), _Whiplash_ (2014), and _La La Land_ (2016) all focus on artists who sacrifice emotional relationships so as to reach an artistic peak – they are all stories of men whose passionate devotion to their work and pursuit of perfection alienates the women in their lives. In this sense, _First Man_ very much fits Chazelle's _oeuvre_, he seems as obsessed with how men attempt to balance work and home-life as is Michael Mann. Armstrong is not an artist, of course, but he is a perfectionist, and the pursuit of his craft does make the woman who loves him unhappy. To this end, Chazelle utilises various methods, such as having NASA radio chatter play over scenes of Jan at home alone. The film's ending is also extremely low-key and private, stripping away the finery of the Apollo mission, and leaving us instead with two people attempting to re-connect.

However, despite the magisterial last 30 minutes, and some sporadically well-handled moments, _First Man_ is underwhelming, and, for long portions, interminably dull. As good as that final sequence is, it's no compensation for the plodding and lifeless two hours that precede it. And overall, the film isn't a patch on Philip Kaufman's _The Right Stuff_.,","moon,based on novel or book,nasa,obsession,sacrifice,space travel,space mission,wife,biography,engineer,moon landing,based on a true story,history,space,cancer,astronaut,imax,historical event,death of daughter,compromise,test pilot,1960s,apollo program,neil armstrong,",91,51,"Damien Chazelle,"
The Scorpion King: Book of Souls,en,False,0,/tw4iYlxu0FIX4kmlFlprScdSfeA.jpg,,522417,tt7338690,"The Scorpion King teams up with a female warrior named Tala, who is the sister of The Nubian King. Together they search for a legendary relic known as The Book of Souls, which will allow them to put an end to an evil warlord.",52.576,/mSviUMejPmerwoQxdj7wR4Ky1Fd.jpg,2018-10-23,0,102,Released,,The Scorpion King: Book of Souls,False,5.9,163,"Adventure,Action,Fantasy,","Universal 1440 Entertainment,",The Scorpion King Collection,"en,","US,",1,"Mathayus the Scorpion King, a character now played by an American Samoan, a Filipino German, a French Canadian, and a Jewish American (and seemingly getting smaller with each incarnation) is a ruler supposedly from Mesopotamia (modern day Iraq). Now I was never one to **demand** the nationality of the actor match that of the character (particularly one from so long ago that there is no way to be 100% certain exactly how said character may have looked). But it might be an idea to lock down a rough appearance to hold consistent throughout **your own franchise**.

_Book of Souls_ purports to be the final entry in this very loose series of _The Mummy Returns_ spinoffs. If they had continued in the vain of the third entry, that's something I might be sad about, alas, these last two entries have decided to once again take the absurd _Scorpion King_ premise seriously (_Book of Souls_ admittedly less so, but still far too much to really get into).

Pretty cool ending credits animation though.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._,","warlord,sister,prequel,relic,female warrior,",12,23,"Don Michael Paul,"
