original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Escape from Ensenada,en,False,0,/2iJURskxiavPG1XURdcNkchzOXD.jpg,,499398,tt3652616,Two Southern California College Students plot their escape after being kidnapped by a human trafficking ring while on Spring Break in Mexico.,6.723,/13zNLqdzLqMESGbOUPhqmsRD1LO.jpg,2018-01-17,0,83.0,Released,,Escape from Ensenada,False,3.6,10,"Crime,Action,Adventure,","Jaguar Productions,",,"en,","US,MX,",0,,"california,mexico,war on drugs,college,",6,2,"Brandon Slagle,"
Nameja gredzens,lv,False,2400000,/xQvzelWfqcr0Wz8ddDmZwtXqME.jpg,https://www.facebook.com/namejagredzens,432165,tt6020428,"On his deathbed, the reigning king bestows power to an unexpected heir who must find strength within himself to unite his people against the violent crusades which threaten their freedom.",8.542,/h1dH8MmGfeTqbLh8ZoIZaq64bkg.jpg,2018-01-17,0,110.0,Released,Live free or die.,The Pagan King,False,6.4,45,"History,Adventure,Action,","Platforma Filma,",,"en,","GB,LV,",0,,"freedom fighter,sword fight,baltic sea,13th century,",18,7,"Aigars Grauba,"
Jane Fonda in Five Acts,en,False,0,/dAM73mT6T8Vci5collkYIhqxj1t.jpg,https://www.hbo.com/documentaries/jane-fonda-in-five-acts,490082,tt7689958,"Girl next door, activist, so-called traitor, fitness tycoon, Oscar winner: Jane Fonda has lived a life of controversy, tragedy and transformation – and she’s done it all in the public eye. An intimate look at one woman’s singular journey.",6.685,/lgOfQqfOeMt2dGsD8u0XcBOvfpo.jpg,2018-01-21,0,133.0,Released,,Jane Fonda in Five Acts,False,7.8,32,"Documentary,TV Movie,","HBO,HBO Documentary Films,",,"en,","US,",0,,"television,feminism,politics,girl power,woman director,activism,",8,11,"Susan Lacy,"
Savage Youth,en,False,0,/fvc6xGo60iGHqqeToc0wzxY2LO2.jpg,http://www.savageyouthfilm.com/,514185,tt6165936,Six young lives collide in the most horrific and twisted of ways. Based on true events.,4.404,/o6xavktLk9VSURAlSAn6yFEjsln.jpg,2018-01-22,0,100.0,Released,,Savage Youth,False,6.0,7,"Crime,Drama,","Hiventure Media Sa,",,"en,","US,",0,,"true crime,",8,26,"Michael Curtis Johnson,"
Normandie Nue,fr,False,0,/s4W2hnyO00EQOcwAdaYAQbVCCvF.jpg,,492550,tt6923840,"At the Mêle sur Sarthe, a small Norman village, farmers are affected by a crisis. Georges Balbuzard, the mayor of the city, is not one to let them down and decides to try everything to save his village ...",6.153,/eLgBeKESRVEhrCMrzggI9WQ2ggG.jpg,2018-01-10,0,105.0,Released,It takes a village.,Normandy Nude,False,5.8,91,"Drama,Comedy,","Les Films des Tournelles,",,"fr,","FR,",0,,"naturism,",23,9,"Philippe Le Guay,"
"Blood, Sweat and Lies",en,False,0,/8Cc2B2i8L1TF54bNKjQOkokkZfC.jpg,,496671,tt6871186,A recent gym junkie's new personal trainer starts to take their relationship to dangerous levels.,6.823,/cXqUR7bggt0kbT60qSqYDYieYN9.jpg,2018-01-05,0,90.0,Released,,"Blood, Sweat and Lies",False,4.7,22,"Thriller,TV Movie,","Fancy Pants Films,",,"en,","US,",0,,,4,2,"Lane Shefter Bishop,"
Morning Show Mystery: Mortal Mishaps,en,False,0,/uMRdIIMGwkRlaXhiaHGkOPONtkC.jpg,,500114,tt7785090,"Billie Blessings has gone from beloved chef, restaurant owner, and morning show segment host to the prime suspect in a murder case when one of the executives at the network dies from poisoning.",5.955,/AvZ9pNRENS9ehZLwuuzavsofX8U.jpg,2018-01-21,0,84.0,Released,,Morning Show Mystery: Mortal Mishaps,False,7.5,10,"Mystery,TV Movie,","The Hallmark Channel,Front Street Pictures,",Morning Show Mysteries Collection,"en,","CA,US,",0,,,20,34,"Terry Ingram,"
"Hale County This Morning, This Evening",en,False,0,/iey1QyHkcQ3l8okxv9GN6vcSGAl.jpg,https://www.halecountyfilm.com,490785,tt6634646,"Composed of intimate and unencumbered moments of people in a community, this film is constructed in a form that allows the viewer an emotive impression of the Historic South - trumpeting the beauty of life and consequences of the social construction of race, while simultaneously a testament to dreaming.",5.329,/yzso3kOTsilpu25bnDhAkxPWoTT.jpg,2018-01-19,0,76.0,Released,,"Hale County This Morning, This Evening",False,6.2,39,"Documentary,","Louverture Films,",,"en,","US,",0,,,2,19,"RaMell Ross,"
Atak paniki,pl,False,581075,/1FAS2wQ311ZOLXNmDwp205hIjVH.jpg,,470135,tt6147260,Tragedy meets comedy in seven stories about how our entire world can collapse at any given moment.,5.929,/dqtmx110ojo70F9dlNqefmm9nGe.jpg,2018-01-19,0,100.0,Released,,Panic Attack,False,5.9,40,"Drama,Comedy,","Akson Studio,",,"pl,","PL,",0,,"dark comedy,",44,9,"Pawel Maslona,"
Body of Sin,en,False,0,/jlpLnLPpQFwshmsOQpwbvk8wTvm.jpg,,518772,tt5056842,"Two women use seduction to steal from straying men. But when they discover one of their victims hiding millions in diamonds, the score of their lives becomes a run for their lives.",5.88,/5f4FXBOazh7e0ubxDeQugTiKhKm.jpg,2018-01-02,0,84.0,Released,,Body of Sin,False,3.0,4,"Crime,Thriller,","DV3 Productions,Olson Pictures,",,"en,","US,",0,,"seduction,femme fatale,diamonds,",6,3,"Obin Olson,"
They Remain,en,False,0,/oLibjy1LM07T62HQiYdt8s3XFBV.jpg,,480394,tt4991112,"Two scientists investigate the root of environmental changes and strange animal behavior at a remote site where a cult committed atrocities. The isolated location, the unraveling of their relationship, and the biome itself begin to lead them down a path of doom where primeval forces threaten to consume them.  An adaptation of Laird Barron's short story ""–30–"".",5.828,/pCsB2IePfLj5eQXXziGb8Xyxblm.jpg,2018-01-28,0,102.0,Released,Don't Turn Around.,They Remain,False,5.1,16,"Drama,Horror,Mystery,Thriller,","Family Ranch,Reno Productions,",,"en,","US,",1,"It kept seeming like it was juuust about to get **real** interesting, but then it never did...

I can't really say that I didn't enjoy _They Remain_, but it was definitely wierd. Weird's fine, the problem is that it never capitalises on that weirdness. Was hoping to see something more from Chidi than plain faced reactions to awkward poetry.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._,","scientist,animal,based on short story,romantic,unnatural,manson-style cult,",2,9,"Philip Gelatt,"
"Thi Mai, rumbo a Vietnam",es,False,0,/chv1My026S6mBlCiV6dcASgzHOk.jpg,,437294,tt6126346,"After losing her daughter in an accident, Carmen loses all incentive to keep going, until she receives an unexpected letter from the adoption agency: her daughter was finally granted the Vietnamese girl she had asked for adoption and whose name is Thi Mai.",7.373,/hebqC4MMvZN2wG1by1kaIDgvoXC.jpg,2018-01-12,0,99.0,Released,,Thi Mai,False,6.2,118,"Comedy,","Atresmedia,",,"en,fr,es,vi,it,","ES,",0,,,11,1,"Patricia Ferreira,"
Benedetta follia,it,False,0,/qz8rIcvQYb1APuFWjZmiDaRKoZD.jpg,,486070,tt7022404,A man dedicated to religion and very faithful husband suddenly finds himself single. The new shop assistant in his shop will overwhelm his life.,6.871,/GqBy4Bx53FXAmo079QdPIaq32R.jpg,2018-01-11,4154000,109.0,Released,,Blessed Madness,False,6.1,327,"Comedy,Family,","Filmauro,",,"it,","IT,",0,,"italy,italian,love,italian family,",15,15,"Carlo Verdone,"
Brillantissime,fr,False,0,/uBfxibsXoLzCeYw0HKWfokJgiaE.jpg,,462979,tt6859344,"After getting dumped on Christmas Eve, Angela must rebuild her life surrounded by her rebellious teenager, her tyrannical mother, her hysterical best friend, and a weird psychologist.",7.621,/9UKSrbrIKboRcRVJgkoM8rzBJqm.jpg,2018-01-17,0,0.0,Released,,Brillantissime,False,4.9,104,"Comedy,","Nolita Cinema,StudioCanal,",,"fr,","FR,",0,,,22,6,"Michèle Laroque,"
The Hatred,en,False,0,,,611534,tt7745080,An orphaned young girl conjures an executed soldier back from the dead and together they deliver hell in the Blackfoot territory of the late 1800's.,5.68,/espEVc3okoIM0mYBNChK8NRZHXn.jpg,2018-01-01,0,59.0,Released,,The Hatred,False,3.5,2,"Horror,Thriller,Western,","Kid Kalifornia Productions,",,"en,","US,",0,,,3,5,"John Adams,"
Black Hole Apocalypse,en,False,0,/rPMFzfATrt5EK4NUT6nfdSBfCDr.jpg,,541386,tt7851500,"Astrophysicists show how black holes might hold answers to how the universe evolved, leading to life on Earth and, ultimately, the human race.",4.743,/r1y2dwUVRcNDmGbYoBGTycIY0Zp.jpg,2018-01-10,0,112.0,Released,,Black Hole Apocalypse,False,7.7,21,"Documentary,","Public Broadcasting Service,",,"en,","US,",0,,"black hole,",1,44,"Rushmore DeNooyer,"
Con Man,en,False,0,/o5TL9XHfm5DMTrqiw5XyHvByDCe.jpg,,454648,tt6675400,"The story of Barry Minkow, a young and charismatic figure in business who reaches CEO status by lying and scheming his way to the top.",5.352,/lNjm6BQXZGs4xCyztrzwCbtjNQ0.jpg,2018-01-30,0,100.0,Released,,Con Man,False,5.0,8,"Drama,","Insomnia Media Group,",,"en,","US,",0,,,12,11,"Bruce Caulk,"
One Winter Weekend,en,False,0,/1QaQKC7EwF4LT3vUvFH4jxQBtjk.jpg,http://www.hallmarkchannel.com/one-winter-weekend,491411,tt7817348,"Cara, a women’s magazine writer, who gets burned by her boyfriend on New Years’ Eve, decides to go on a dating detox. Challenged by her employer to write about it, she hopes a spontaneous ski getaway with her best friend will spark inspiration. Complicating matters, they discover they’ve double booked their chalet with two eligible men, including Ben, an entrepreneur. When the share-mates get snowed in, Cara and Ben are thrown together.",5.622,/kgSG5ZMJG0BOUo0BJG7PIeSTwCy.jpg,2018-01-20,0,84.0,Released,,One Winter Weekend,False,6.2,28,"Romance,TV Movie,","Crown Media Productions,The Hallmark Channel,",One Winter Collection,"en,","CA,",0,,"winter,chalet,ski resort,ski,christmas,",13,8,"Gary Yates,"
The Green Fog,en,False,0,/h06S5HwqG3sjNdiK7txrghyoL7N.jpg,https://www.balconyfilm.com/the-green-fog,447685,tt6736812,"A tribute to a fascinating film shot by Alfred Hitchcock in 1958, starring James Stewart and Kim Novak, and to the city of San Francisco, California, where the magic was created; but also a challenge: how to pay homage to a masterpiece without using its footage; how to do it simply by gathering images from various sources, all of them haunted by the curse of a mysterious green fog that seems to cause irrepressible vertigo…",5.617,/n5rcGd8wJIUaaY7Ue1Ll4emUrMs.jpg,2018-01-05,0,62.0,Released,Let mystery have its place in you,The Green Fog,False,6.1,12,"Documentary,","Extra Large Productions,",,"en,","US,",0,,"essay film,alfred hitchcock,archive footage,",0,9,"Galen Johnson,"
The Campus,en,False,0,/Ae6M0aHVJDa98yS8HkuBrxl4WL2.jpg,,517015,tt6772946,"Robert Wainwright dies after breaking his deal with the Devil, passing that debt onto his estranged daughter Morgan. She soon finds herself in a never-ending cycle of terror as she is brutally murdered then resurrected over and over again, each time losing a piece of her soul. Now she must discover why this is happening and break the deadly cycle in order to escape.",4.656,/v6mM4UWRmS9sH1TpoRRhjgkLyb4.jpg,2018-01-26,0,84.0,Released,,The Campus,False,3.5,10,"Horror,","Gas Money Pictures,ANC Entertainment,Small Factory Films,",,"en,","US,",0,,,5,2,"J. Horton,"
Ami-Ami,fr,False,0,/o691h4wMzXH0Yp0rqTYVZiaLaWo.jpg,,470211,tt7491128,Vincent and Nefeli just moved in together. They're best friends and swore to never fall in love again. That is until Vincent meets Julie.,5.587,/k1cKWy5uI0IDlqtxb7neOCzxEqy.jpg,2018-01-17,0,82.0,Released,,(Girl)Friend,False,5.7,151,"Comedy,Romance,","Le Pacte,",,"fr,","FR,",0,,,10,4,"Victor Saint Macary,"
Funny Story,en,False,0,/j1gLGTZx9Jy8TDJpR250IAwp3Gg.jpg,https://www.cinemand.co/,500003,tt7422552,A tragic comedy about a well-intentioned father who inadvertently wreaks havoc on the life of his estranged daughter.,6.362,/lThumuZPAop9ztKxOiJ4FmDxjsQ.jpg,2018-01-21,0,84.0,Released,,Funny Story,False,5.8,17,"Comedy,Drama,","Cinemand,",,"en,","US,",0,,"dark comedy,wedding,lgbt,",12,3,"Michael J. Gallagher,"
Fauve,fr,False,0,/yPDfPFNtJnoKHhw1pH5zwXrdUR3.jpg,http://www.h264distribution.com/en/films/fauve/,504969,tt7467476,Two boys playing in an abandoned surface mine take turns outdoing each other until the stakes are suddenly raised and it's no longer a game.,5.742,/5VwI3q1AOxaCRMmMJ0ypV54IpJi.jpg,2018-01-18,0,17.0,Released,,Fauve,False,7.6,88,"Drama,","Achromatic Media,Midi La Nuit,",,"fr,","CA,",1,"Excellent!,","short,",3,11,"Jérémy Comte,"
King in the Wilderness,en,False,0,/kuR8uZnMMQVs9AzdGLWPbeBTicO.jpg,https://www.hbo.com/documentaries/king-in-the-wilderness,493001,tt7689960,"A chronicle of the final chapters of Dr. Martin Luther King Jr.’s life, revealing a conflicted leader who faced an onslaught of criticism from both sides of the political spectrum.",5.521,/36dEjIXMfrtzlDXDiNQCzyqVTTS.jpg,2018-01-22,0,111.0,Released,When his dream for American became a nightmare,King in the Wilderness,False,6.8,14,"Documentary,","Kunhardt Films,",,"en,","US,",0,,"civil rights,",3,9,"Peter W. Kunhardt,"
Dilan 1990,id,False,0,/g12N2r9crTAQUaFbKUfZErYXkHz.jpg,,492459,tt7843946,"At a Bandung high school, charming and rebellious Dilan vies for the affections of shy new student Milea.",5.52,/eitRZXfbw6rO0CfP3lPaGgK63qr.jpg,2018-01-25,0,109.0,Released,"Dilan and Milea in Bandung, September 1990",Dilan 1990,False,7.5,22,"Drama,Romance,","MAX Pictures,",Dilan,"id,","ID,",0,,,34,20,"Pidi Baiq,"
Made in Italy,it,False,0,/qa30od5JMSCxYe21Wza82kPrf2V.jpg,,500268,tt6917242,"Riko is an honest man, who can count on a group of real friends and a wife who, between highs and lows, he loves forever. But he is also a very angry man with his time, which seems to be punctuated only by backlashes and false starts.",6.59,/zHg1w0EUDKLUhM7abNaTgddkCE1.jpg,2018-01-25,0,100.0,Released,,Made in Italy,False,6.0,172,"Comedy,Romance,","Medusa Produzione,",,"it,","IT,",0,,,19,3,"Luciano Ligabue,"
Believer,en,False,0,/rq6qHFvW0rKpvOO1lTrpKEAunPI.jpg,https://www.hbo.com/documentaries/believer,490001,tt7689424,"Imagine Dragons’ Mormon frontman Dan Reynolds is taking on a new mission to explore how the church treats its LGBTQ members. With the rising suicide rate amongst teens in the state of Utah, his concern with the church’s policies sends him on an unexpected path for acceptance and change.",3.874,/1jXKnbaBBI4OeQTSuSEKLqWzM5H.jpg,2018-01-20,0,102.0,Released,On a journey to reconcile pride and faith.,Believer,False,7.3,18,"Documentary,","9.14 Pictures,Another Brother,Live Nation Productions,",,"en,","US,",0,,"suicide,homophobia,musician,utah,concert,music festival,singer,religion,church,rock band,mormon,bigotry,lgbt,teen suicide,latter day saints,music concert,",23,13,"Don Argott,"
Swinging Safari,en,False,0,/v8OKGPuVFKYZIRnhLqspWzjem72.jpg,http://www.seepictures.net/flammable-children,454033,tt5473090,"1975: A 200-ton blue whale gets washed up on a local beach and the kids think it’s the biggest thing that’s ever happened in Australia. Behind closed doors, the Mums and Dads of a quiet suburban street are going to celebrate in their own special way, by joining the sexual revolution and throwing a wife-swapping key party.  And like the rotting whale, it’s all about to go spectacularly wrong.",5.448,/zs9wcNHidBPhcTmiWzXuFam823v.jpg,2018-01-18,0,97.0,Released,Staying alive was harder than you think.,Swinging Safari,False,5.3,29,"Comedy,Drama,","Wildheart Films,See Pictures,",,"en,","AU,",2,"""[A] boozy, floozy Antipodean mash-up of TV staple The Wonder Years and Paul Mazursky’s middle class mores romp Bob & Carol & Ted & Alice...""

Read the full review here: http://screen-space.squarespace.com/reviews/2017/12/13/swinging-safari.html,Despite not being born until nearly 20 years after _Swinging Safari_ is set, I can still confirm for you that a lot of the movie rang true for my own youth, I recognise a lot of my country in what was put forth here, and felt enriched for it. What I'm not too sure about though is how much _Swinging Safari_ will ingratiate itself with people who aren't Australian, regardless of timeline. I'd be interested to hear the opinion of someone that fits that bill, because as much as I enjoyed it, I'm concerned that the appeal might not cross that barrier.

Also it really **really** seemed like Swinging Safari incorporated the Paul Jennings' story _Greensleeves_ into its B-plot, but I can't find any credit to it which is unusual...

Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time.,","beach,1970s,whale,sexual revolution,australia,chain smoking,drinking,swinger,wife swapping,",11,30,"Stephan Elliott,"
Gathering of Heroes: Legend of the Seven Swords,en,False,0,/4mcGuE1Y17mdM66yaVntecPy0zT.jpg,http://www.gatheringofheroesmovie.com/,503601,tt1329350,"In the mystical realm of Ryntia, the forces of the underworld are aligning to unleash a plague of evil upon the surface. The deadly bat-like Blood Reavers, the Saurian Maurauders, the Orcish Warmongers and the feline Shadow-cat mercenaries have pledged their respective clans to the service of Bre'Gwen, queen of the deep elves. Together they seek to destroy the human and Elven kingdoms and rule all of Ryntia in the name of evil.",5.402,/rn65oJoWdMhcs7uhX7nh5h5G1JE.jpg,2018-01-02,0,103.0,Released,Fate brought them together...destiny will guide them,Gathering of Heroes: Legend of the Seven Swords,False,10.0,1,"Action,Fantasy,Science Fiction,","Inferno Films Productions,Asgard Entertainment,Fusion Factory Films,",,,"US,",0,,,47,3,"Mark Steven Grove,"
Our New President,en,False,0,/wxI3tAep6YJg0oDvBxK7VvzEnys.jpg,http://ournewpresident.us,489992,tt6617656,"The story of Donald Trump's election told entirely through Russian propaganda. By turns horrifying and hilarious, the film is a satirical portrait of Russian meddling in the 2016 election that reveals an empire of fake news and the tactics of modern day information warfare.",3.785,/5k59cAlonyfYhvIkN747QTwn1OB.jpg,2018-01-18,0,77.0,Released,,Our New President,False,6.1,7,"Documentary,","Third Party Films,Field of Vision,Impact Partners,",,"en,ru,","RU,US,",0,,"propaganda,satirical,fake news,",3,16,"Maxim Pozdorovkin,"
The Oslo Diaries,en,False,0,/bvFp97XSs8IPJuiG7egZF6Pcppj.jpg,http://medaliaproductions.com/portfolio-item/the-oslo-diaries/,493110,tt7689940,A group of Israelis and Palestinians come together in Oslo for an unsanctioned peace talks during the 1990s in order to bring peace to the Middle East.,3.23,/finfdvPVHwuOXtKI0VnGYgOidh.jpg,2018-01-21,0,94.0,Released,,The Oslo Diaries,False,7.9,10,"Documentary,","Medalia Productions,",,"ar,en,he,","CA,IL,",0,,"middle east conflict,politics,woman director,",0,7,"Daniel Sivan,"
Katt Williams: Great America,en,False,0,/hXQGpo7TKpOy8aA7toYc5SRag3j.jpg,,497522,tt7752054,The king of underground comedy takes the stage in Jacksonville with unflinching riffs on American politics and the raunchy perils of getting old.,3.913,/6p9W1Ppd8YEVcNHrSWnGcQoqXil.jpg,2018-01-16,0,60.0,Released,,Katt Williams: Great America,False,5.4,28,"Comedy,",,,"en,","US,",0,,"stand-up comedy,",1,1,"Daniel Sivan,"
Mother Krampus 2: Slay Ride,en,False,0,/sqgtBp41vKrvsb7ShBAwcuMfXK5.jpg,,488722,tt4572700,"It's Christmas time in Cleveland, Ohio and four young ladies are on the verge of completing their mandatory thirty days of community service. With only one night to go, they are required to make a series of in-home visits to the older and less fortunate. Upon arriving at their final stop for the night, they become introduced to a pleasant older woman who graciously welcomes them into her home for the evening. However, as darkness falls and the cold settles in, they begin to realize that there is far more to their seemingly innocent host than meets the eye.",5.356,/e7j21Zk2FxJBSek6FHZkr2MIk7y.jpg,2018-01-24,0,95.0,Released,Horror,Mother Krampus 2: Slay Ride,False,4.3,3,"Horror,","Fright Teck Pictures,",,"en,","US,",0,,,5,1,"Eddie Lengyel,"
Zion,en,False,0,/bcLc2wK5e7a0moG5EE4zHC6aJ8k.jpg,https://www.zionmovie.com/,507389,tt7820962,"A portrait of Zion Clark, a young wrestler who was born without legs and grew up in foster care.",5.186,/JAWGWp0WGRfxpObPAM1yp5akVp.jpg,2018-01-18,0,10.0,Released,,Zion,False,6.5,29,"Documentary,","The Bindery,",,"en,","US,",0,,"biography,wrestling,sports,short,",1,8,"Floyd Russ,"
The Bra,en,False,0,/zYtgEplDyAHLdHPx7eFVBc1funu.jpg,,498678,tt7791188,"The Bra tells the story of the lonely and soon to be pensioned train driver Nurlan. On his last day of work his train hits a clothes line and snags a white bra with blue dots with it. Determined to find the owner, Nurlan leaves no stone unturned and embarks on a dazzling journey through the neighbourhoods of Baku, trying to convince as many women as possible to try on the lost bra.",3.885,/ugc0F7kyGHPEA7y5CYEByRbv5ZQ.jpg,2018-01-01,35765,90.0,Released,,The Bra,False,6.5,11,"Drama,Comedy,","Veit Helmer-Filmproduktion,",,,"DE,AZ,",0,,,8,13,"Veit Helmer,"
A Tale of Two Coreys,en,False,0,/4dGEXMIj2g4PtKU7Na49jOvAZ5s.jpg,,492257,tt6998122,"The story of teen heartthrobs Corey Feldman and Corey Haim, whose lives were forever changed by the glitz, glamour, and the darker side of show business.",3.172,/4VppODEeoY4ek0R3gxCGPYNQ6t0.jpg,2018-01-06,0,87.0,Released,,A Tale of Two Coreys,False,6.0,4,"Drama,","Lifetime,",,"en,","US,",1,"Dan_Tebasco
Review by Dan_Tebasco  ★★★

I was expecting a bit more from this tbh, considering that Corey Feldman himself was part of making it.

But it's pretty much your average Lifetime Channel biopic.

The guy who played the young Corey Haim did incorporate some facial expressions that the real Corey Haim pulled, so while he doesn't look like him at all he did do the best out of all the Coreys in actually becoming who they were playing. The older Corey Haim was not as good but ocassionally he'd get it right.

Both of the people playing Corey Feldman (young and old) however didn't come across as believable whatsoever as being the Feldster, which is weird since Feldman was actually involved and Haim actually dead of the making you'd imagine it would have been the other way around.

Now the guy playing the old Feldman does resemble him physically a fair bit but that's where it stops.

The thing about Feldman (as well as Haim) like many famous people who grow up in the limelight is that he's a bit of a manchild because he was never really given a chance to grow up properly, and that doesn't come across at all in the older Feldman's performance (but then the youthful and wild side of young Feldman was not portrayed by the younger guy either).

The guy playing Michael Jackson in a couple scenes did fairly well, I expected them to hire Navi again since it wasn't long ago he filmed SEARCHING FOR NEVERLAND also for Lifetime Channel and did a pretty convincing job but like I said the new guy here did well too.

As far as the story goes it suffers from the typical things that Lifetime biopics suffer from, partly because they have to keep the schedule tight and the running time can never be more than 90 minutes so they are limited in more ways than just budget etc reasons.

But it was still fairly enjoyable and it was a surprising amount of hitsongs they used in the film one of which being CRY LITTLE SISTER from the Lost Boys.

5.5/10,","sexual abuse,drug addiction,heart-throb,biography,celebrity,former child star,1980s,movie industry,metoo,",31,1,"Steven Huffaker,"
Past Malice: An Emma Fielding Mystery,en,False,0,/mOSBM2h6q0Ky4ZMPwuU4SmlbdXv.jpg,http://www.hallmarkmoviesandmysteries.com/past-malice-an-emma-fielding-mystery,494467,tt7879372,"Archaeologist Emma Fielding is hired to consult on the acquisition of a castle-like estate that local legend states is cursed. But she finds herself in the middle of a murder case after discovering the body of the archaeologist she was hired to shadow in a secret chamber in the bowels of the huge building. Assisted by her friend, FBI special agent Jim Conner, Fielding must sift through clues and a long list of suspects, each of whom has their own reason for wanting the man dead, to determine who is the killer.",4.932,/dpQvzxO6ipKTndiRRMjWmX1NKDf.jpg,2018-01-14,0,85.0,Released,,Past Malice: An Emma Fielding Mystery,False,6.2,21,"Mystery,Crime,Drama,TV Movie,",,Emma Fielding Mystery Collection,"en,","US,",0,,,26,10,"Kevin Fair,"
Django: Sangre de mi sangre,es,False,0,/gnCyqG8ZYIDoRpLM9nmU7hUb0D1.jpg,,499077,tt7861510,,7.181,/vNBMtAKgYsqHAA5GfyKyMerG9au.jpg,2018-01-25,0,0.0,Released,,Django: Sangre de mi sangre,False,5.5,8,"Action,Crime,Drama,","La Soga Producciones,BF Distribution,",Django Collection,"es,","PE,",0,,,8,1,"Aldo Salvini,"
๙ ศาสตรา,th,False,0,/vpI9DXdwB8Pz4AWWOl1MU5hLCsC.jpg,http://9satramovie.com,497536,tt7717440,"When the mystical kingdom of Ramathep is besieged by a monstrous army of Yaksa Clan, the faith of the kingdom lies in a young Muay Thai warrior determined to use a sacred weapon -the 9th Satra- to restore peace to the kingdom.",5.097,/1F7s6mNMvsGdRllvv2yd3KJOtMD.jpg,2018-01-11,0,110.0,Released,,The Legend of Muay Thai: 9 Satra,False,5.5,10,"Fantasy,Animation,","Exformat Films,",,"th,","TH,",0,,,4,24,"Nat Yoswatananont,"
Overexposed,en,False,0,/bjo2bZ46yCieR9aLHimC3MujcH0.jpg,,501298,tt6473402,"A gritty thriller dealing with topical social issues, Overexposed is the story of a teen girl caught up in a sexting scandal that leads to panic, outrage and murder.",5.074,/7nTTepAGtBIu2uH53l3jvZy5duB.jpg,2018-01-26,0,0.0,Released,,Overexposed,False,5.1,7,"Thriller,TV Movie,",,,"en,","US,",0,,,50,2,"Conor Allyn,"
Podatek od miłości,pl,False,0,/gvw7vLWnF3bW6dZ2i58N35il151.jpg,,498210,tt7205938,"Klara, devoted to her work as a tax inspector, becomes infatuated with the dashing but irresponsible and cynical Marian who is about to be charged with tax evasion.",6.642,/13ZudWSbD709ZsBDqFoLWptggyo.jpg,2018-01-26,0,101.0,Released,,Taxing Love,False,6.8,29,"Comedy,Romance,","TVN,",,"pl,","PL,",0,,,12,3,"Bartłomiej Ignaciuk,"
No dormirás,es,False,0,/jgEakFf3tD0v6rjJsKLEpAqEEcE.jpg,,496212,tt7158686,"In an abandoned psychiatric hospital, a theatre group experiments with insomnia for the preparation of a stage play. With the passage of days without sleep, they reach new thresholds of perception that expose them to the secrets of the place and the energies that inhabit it. When Bianca, a young, promising actress, joins the cast, competing for the lead role, she must survive not only the intensity of the work and her cast mates, but the unknown force that is pulling them towards a tragic outcome.",5.033,/tQLzt5ENxAyzescCqmbcw1TCPeK.jpg,2018-01-11,0,106.0,Released,Your fear will keep you awake,You Shall Not Sleep,False,5.5,102,"Horror,Thriller,","Pampa Films,Bowfinger,",,"es,","ES,AR,UY,",0,,"cemetery,experiment,hallucination,insomnia,violence,candle,aspiring actor,stage play,mysterious death,abandoned building,",8,2,"Gustavo Hernández,"
Bellator 192: Lima Vs. Macdonald,en,False,0,/10DfrEn9h9365L7Z3gCPBze0B1S.jpg,,499850,,Welterweight World Title fight between Douglas Lima (C) and Rory MacDonald.,5.032,/ygilqFudIlU6QPC5S97OkI0MDeX.jpg,2018-01-20,0,,Released,,Bellator 192: Lima Vs. Macdonald,False,9.0,1,,"Viacom International,",,"en,","US,",0,,,10,0,"Gustavo Hernández,"
Making Fun: The Story of Funko,en,False,0,/vl4xE0LZfBX7D5mY4WHsEmxNJJZ.jpg,https://www.makingfunthemovie.com,494632,tt7798844,"From a small garage in Redmond, Washington, to the furthest corners of the earth, Funko's story is one that is centered around the fans and the global community that arose from their unique passion - a story that spans twenty years full of joy, ambition, adversity, and... well... toys.",5.017,/geO9eo1q9xihlrhXCeg6BqZIesx.jpg,2018-01-22,0,99.0,Released,"Come for the toys, stay for the people!",Making Fun: The Story of Funko,False,6.6,35,"Documentary,Adventure,","Eddie Grace Arts & Film,",,"en,","PH,US,VN,",0,,"toy,collector,collecting,plastic,inspiring,collectables,funko,",64,15,"David Romero,"
Crime + Punishment,en,False,0,/3HCkk13J1SaVAn4xisdUmmLiWj8.jpg,https://www.crimeandpunishmentdoc.com,489983,tt7689908,"Over four years of unprecedented access, the story of a brave group of black and Latino whistleblower cops and one unrelenting private investigator who, amidst a landmark lawsuit, risk everything to expose illegal quota practices and their impact on young minorities.",5.014,/rmo6102cLdrAHsxPi3CkLqaRulW.jpg,2018-01-19,0,111.0,Released,With Courage Comes Change,Crime + Punishment,False,7.0,5,"Documentary,","Field of Vision,",,"en,","US,",0,,,0,12,"Stephen T. Maing,"
