original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
ニセコイ,ja,False,0,/3LfMupK3F1jzgdVBpfryMgxh4nL.jpg,http://nisekoi-movie.jp/,520541,tt8319778,"Raku Ichijo (Kento Nakajima) is an only son and a high school student. His father is the leader of yakuza group Shuei-gumi. Raku Ichijo doesn't like to fight and he studies hard. His dream is to become a public official. One day, he passes the entrance gate at his high school and is kicked inadvertently by Chitoge Kirisaki (Ayami Nakajo). She is a new transfer student at the school. Chitoge Kirisaki is the only daughter of a rival gang leader. To keep the peace between the rival gangs led by their fathers, Raku Ichijo and Chitoge Kirisaki decide to act as boyfriend and girlfriend. --asianwiki",29.434,/ebpigYVyn15zk529uGe1Dj78KhX.jpg,2018-12-21,0,117.0,Released,,Nisekoi: False Love,False,6.2,10,"Romance,Comedy,","Toho Company, Ltd.,",,"ja,","JP,",0,,,9,4,"Hayato Kawai,"
La befana vien di notte,it,False,8772289,/pluDsu8kWBm0bzFzAoUIU8OVurR.jpg,,554133,tt8539280,"When six elementary school students suspect their missing teacher is Befana, a Christmas witch who delivers presents to good children, they set off on a magical journey to save her.",23.918,/9IHvprxYZ0ZVDfQbyMd5OHtGA6s.jpg,2018-12-27,0,98.0,Released,,The Legend of the Christmas Witch,False,5.2,190,"Comedy,Fantasy,Family,","3 Marys Entertainment,Lucky Red,Rai Cinema,Morena Films,Business Location Sudtirol Alto Adige,Regione Lazio,",,"it,","IT,",0,,,12,8,"Michele Soavi,"
葉問外傳：張天志,cn,False,0,/grtVFGJ4ts0nDAPpc1JWbBoVKTu.jpg,,450001,tt7262882,"Following his defeat by Master Ip, Cheung Tin Chi tries to make a life with his young son in Hong Kong, waiting tables at a bar that caters to expats. But it's not long before the mix of foreigners, money, and triad leaders draw him once again to the fight.",22.81,/6VxEvOF7QDovsG6ro9OVyjH07LF.jpg,2018-12-20,21832649,107.0,Released,,Master Z: Ip Man Legacy,False,5.7,266,"Action,","Pegasus Motion Pictures,",,"cn,zh,en,","HK,CN,",0,,"martial arts,",11,9,"Yuen Woo-ping,"
Снежная Королева: Зазеркалье,ru,False,0,/eaOwv5meMSEoLpL4Tvd14mF42Yh.jpg,,564145,tt8255452,"A mighty king has lost his family because of the Snow Queen. He finds a way to expel all magic creatures from his world to Mirrorlands. Gerda and Snow Queen, along with all wizards and magicians, have to forget their offenses and disputes to defend their right to exist and not to allow fairytales to disappear from our lives.",22.275,/eIrcO3fNqtUxbslpcLzeqY33SlK.jpg,2018-12-21,0,87.0,Released,,The Snow Queen: Mirror Lands,False,7.7,42,"Animation,Adventure,Comedy,Family,Fantasy,","Central Partnership,Soyuzmultfilm,Wizart Animation,",Snow Queen Collection,"ru,","RU,",0,,"magic,kingdom,snow,",8,18,"Alexey Tsitsilin,"
PMC: 더 벙커,ko,False,0,/4m5Uc7Z38kv0qV6kf65tuEfsLDU.jpg,http://www.cj-entertainment.com/movie/take-point/,557972,tt7156436,"On the day of the U.S. presidential election in 2024, a team of elite mercenaries embark on a secret CIA mission to abduct North Korea's politician in an underground bunker below the Korean Demilitarized Zone. However, they get caught in the crossfire which causes tensions to escalate to the brink of World War III.",28.201,/u9xBvG0BE2yf1L9KknQEnQl6CfF.jpg,2018-12-26,0,124.0,Released,,Take Point,False,7.3,66,"Action,","CJ Entertainment,Perfect Storm Film,",,"en,ko,","KR,",0,,"bunker,missile,mercenary,parachute,missile threat,dmz,private military company,inter-korean relations,",22,23,"Kim Byung-woo,"
100 Dinge,de,False,0,/tMih4hMAN426ecDijD03psjhxDu.jpg,,546630,tt8129794,"Best friends Toni and Paul decide to relinquish all of their belongings for 100 days, whereby they receive one of their items back on each day. During this challenge the two realize, that the only thing they cannot be without is their friendship. A story about contemporary materialism and the quest for the truely important things in life.",28.769,/fhakYqw01tBA679Q0nL7524bPtI.jpg,2018-12-06,0,111.0,Released,,100 Things,False,6.8,122,"Comedy,","Pantaleon Films,Warner Bros. Film Productions Germany,Erfftal Film- & Fernsehproduktion GmbH & Co. KG,",,"de,","DE,",0,,,14,40,"Florian David Fitz,"
Asher,en,False,0,/rNg9Vfek4rR41ka7B6YlQDihFvF.jpg,,529982,tt6131450,"Asher is a former Mossad agent turned gun for hire, living an austere life in an ever-changing Brooklyn. Approaching the end of his career, he breaks the oath he took as a young man when he meets Sophie on a hit gone wrong. In order to have love in his life before it's too late, he must kill the man he was, for a chance at becoming the man he wants to be.",20.5,/o5p4Ev49KVR4itGWy3OHyqnRsz8.jpg,2018-12-07,0,117.0,Released,Some Things Get Better With Age,Asher,False,5.8,82,"Thriller,Action,Drama,","Mensch Productions,Wing and a Prayer Pictures,LINK Entertainment,Bullet Pictures,XYZ Films,",,"en,","US,",1,"I was so disappointed by _Asher_. I thought ""Famke Janssen hooks up with Ron Perlman the retiring assassin? Phenomenal!"" unfortunately, it was not so. Wasted good talent, not on terribleness, just on blandness.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._,","apprentice,wine,revenge,murder,ballet,food,courtship,contract killer,",11,57,"Michael Caton-Jones,"
T-34,ru,False,8000000,/3QVSM3DYxvov57j25vxDNJGHUpQ.jpg,,505954,tt8820590,"In 1944, a courageous group of Russian soldiers managed to escape from German captivity in a half-destroyed legendary T-34 tank. Those were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles.",26.602,/jqBIHiSglRfNxjh1zodHLa9E7zW.jpg,2018-12-27,36220872,139.0,Released,Fast And Furious On Tanks,T-34,False,6.8,479,"War,Action,Drama,History,","AMedia,Mars Media Entertainment,",,"de,ru,","RU,",0,,"world war ii,nazi,tank,tank battle,concentration camp escape,",39,14,"Alexey Sidorov,"
Agatha and the Truth of Murder,en,False,0,/jHHaLH1ZFNaIjIQqZDN1f6hq12K.jpg,https://www.dsp.tv/productions/agatha-and-the-truth-of-murder,570352,tt9381998,"England, December 1926. Although her personal life is in tatters, the famous writer Agatha Christie decides to leave everything behind to help unravel an unsolved murder committed on a train six years ago, unable to imagine the disproportionate consequences that such a selfless act will cause.",26.223,/c9RzNEpejLkEBVH7cGNekpec8hS.jpg,2018-12-23,77542,93.0,Released,Some people have a taste for murder…,Agatha and the Truth of Murder,False,6.2,71,"Drama,Mystery,","DSP,",,"en,","GB,",0,,"husband wife relationship,whodunit,historical fiction,english countryside,murder mystery,1920s,female writer,agatha christie,",19,36,"Terry Loane,"
On the Basis of Sex,en,False,20000000,/q0lkuUlwehfR9Kw6b0GmZlDEbc6.jpg,http://www.onthebasisofsexmovie.com,339380,tt4669788,Young lawyer Ruth Bader Ginsburg teams with her husband Marty to bring a groundbreaking case before the U.S. Court of Appeals and overturn a century of sex discrimination.,16.383,/izY9Le3QWtu7xkHq7bjJnuE5yGI.jpg,2018-12-25,38673750,120.0,Released,Her story made history,On the Basis of Sex,False,7.3,619,"Drama,History,","Robert Cort Productions,Participant Media,",,"en,","US,",0,,"judge,1970s,biography,supreme court,based on a true story,lawyer,justice,harvard law school,woman director,1960s,supreme court justice,",26,32,"Mimi Leder,"
Leprechaun Returns,en,False,0,/kISScNcyitmRWzTVu2xmNffQlof.jpg,,518158,tt8155182,A group of unwitting sorority sisters accidentally awaken the serial-killing Leprechaun after they build a sorority house on his hunting grounds.,19.594,/7kToQsV04Jel1ob7VJ471LDz7wD.jpg,2018-12-11,0,92.0,Released,Be careful what you wish for.,Leprechaun Returns,False,6.1,177,"Horror,Fantasy,Comedy,TV Movie,","Syfy,WWE Studios,Lionsgate,Out of Africa Entertainment,Blue Ice Pictures,",Leprechaun Collection (Original Series),"en,","US,",1,"How bizarre is it that the only _Leprechaun_ movie that has any sort of continuity to the original, is also the only one that doesn't have the same actor playing the titular leprechaun. This one's actually not too bad though. The new guy does a pretty good job in those tiny little shoes. 

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._,","monster,sequel,sorority,leprechaun,b movie,slasher,ireland,creature feature,sorority girl,folklore,sorority house,",11,19,"Steven Kostanski,"
Dumplin',en,False,0,/yhC8hunUhVlqnnIf7oLcYFHOAaG.jpg,https://www.netflix.com/title/80201490,472734,tt4878482,"To prove a point about measuring up and fitting in, Texas teen Willowdean “Dumplin’” Dickson enters a local pageant run by her ex-beauty queen mom.",17.306,/xJAB1HrFUuOf2VkWPaZ4N2DACCo.jpg,2018-12-20,0,110.0,Released,Find out who you are and do it on purpose,Dumplin',False,6.9,1045,"Comedy,Drama,","Echo Films,COTA Films,",,"en,it,","US,",1,"I did not know anything about the story before I watched the movie.  As a life-long Dolly Parton fan, I would have been eager to see it if I had known several characters would idolize her and that Dolly's life and career would serve as an inspiration to all.  The movie is a feel-good gem.  Danielle MacDonald is a future favorite, and Jennifer Aniston shows real talent in making her cliched character something more.  I recommend it to all.,","small town,texas,protest,musical,beauty pageant,based on young adult novel,plus size,fat shaming,",27,44,"Anne Fletcher,"
Holmes & Watson,en,False,42000000,/5Zvu4SrY3p9qgnITkCn4jAQwKvB.jpg,https://www.holmesandwatson.movie/,426563,tt1255919,"Detective Sherlock Holmes and Dr. John Watson join forces to investigate a murder at Buckingham Palace. They soon learn that they have only four days to solve the case, or the queen will become the next victim.",22.883,/orEUlKndjV1rEcWqXbbjegjfv97.jpg,2018-12-25,40462793,90.0,Released,Holmies,Holmes & Watson,False,4.4,485,"Mystery,Adventure,Comedy,Crime,","Mosaic,Columbia Pictures,Gary Sanchez Productions,Mimran Schur Pictures,Mosaic Media Group,",,"en,","US,",1,"Check out the video version of this review here: https://youtu.be/-UkuJNwo9S4

Will Ferrell has always been a comedian who gets me laughing, and I remember when I saw the trailer for <i>Holmes and Watson</i> I thought it looked like another chance for a jolly good laugh.

Also starring John C. Reilly, this is a humorous take on Sir Arthur Conan Doyle's classic mysteries featuring Sherlock Holmes and Doctor Watson. In this film they have four days to solve a case or else the Queen will become the next victim.

This has some laugh out loud moments, some scenes that will make you snort, and regular lulls in the story. 

If you go into this expecting laughs like <i>Blades of Glory</i>, <i>Anchorman</i>, or <i>Step Brothers</i> then you will come away disappointed. But if you set your expectations right and go in looking for low brow humour and dick jokes strung together by a very basic storyline, you might just have yourself a good time.,","england,judge,titanic,albert einstein,clue,pipe smoking,queen victoria,victorian era,",94,34,"Etan Cohen,"
Pachamama,fr,False,0,/bUbjyI5L7V5l2FL5FgmLBgwUSms.jpg,,529790,tt5541002,A young boy living in a remote village in the Andes Mountains dreams of becoming shaman.,16.292,/gZrqG7icldmNYc4NgDwE3dd5tS7.jpg,2018-12-12,0,72.0,Released,,Pachamama,False,7.0,58,"Adventure,Animation,Family,Fantasy,","Folivari,O2B Films,Doghouse Films,Kaïbou Production,",,"fr,en,es,","CA,FR,LU,",0,,,7,8,"Juan Antín,"
Vice,en,False,60000000,/n49difnnZ8e0CZTvulnMRoURdQj.jpg,https://www.vice.movie,429197,tt6266538,"George W. Bush picks Dick Cheney, the CEO of Halliburton Co., to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive résumé includes stints as White House chief of staff, House Minority Whip and defense secretary. When Bush wins by a narrow margin, Cheney begins to use his newfound power to help reshape the country and the world.",18.36,/1gCab6rNv1r6V64cwsU4oEr649Y.jpg,2018-12-25,76073488,132.0,Released,The Untold True Story That Changed The Course Of History,Vice,False,7.1,2272,"Drama,History,Comedy,","Plan B Entertainment,Gary Sanchez Productions,Annapurna Pictures,",,"ar,en,","US,",3,"Being Australian and under 30, Dick Cheney is not someone I ever payed a lot of attention to. I knew he shot that dude and the dude he shot is the one who had to apologise somehow, and that he was one of the evil puppet-master types who stood behind George W. That's it. So while Cheney as a subject matter isn't something I can say I **care** about, it's also not material that's old hat to me either. I ended up watching it only because that's what my mate wanted to do for his birthday, but I'm glad I did. I did not **love** _Vice_, but for the sort of thing I don't normally gravitate towards, I was riveted.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._,**_Pretty enjoyable, very funny, but doesn't tell us anything we didn't already know_**

> _We have guaranteed freedom, security, and peace for a larger share of humanity than has any other nation in all of history. There is no other like us. There never has been. We are, as a matter of empirical fact and undeniable history, the greatest force for good the world has ever known._

- Dick Cheney; _Exceptional: Why the World Needs a Powerful America_ (2015)

As a non-American, I've always been fascinated by the concept of a two party system. Breeding rancour and division by its very nature, with only two sides from which to choose on any issue, the more controversial a subject is, the wider the ideological gap becomes. I'm not sure if it's a cause or a symptom, but intricately intertwined with such deep-rooted partisanship is the fact that everyone seems to be preaching to their own choir; Republicans have Sean Hannity, Tucker Carlson, and Ben Shapiro (and Alex Jones), whilst Democrats have Bill Maher, Anderson Cooper, and Chris Cuomo (and Cenk Uygar). The problem is that the people watching _Fox and Friends_ and reading _Breitbart_ are already staunchly on the right, whilst those watching CNN and reading _The New York Times_ are already firmly on the left; everyone is sermonising to the already converted, and no one is listening to what the other camp is saying. Written and directed by Adam McKay, _Vice_ is a good example of this; it's a left-leaning film made by left-leaning people for a left-leaning audience. When McKay was asked by the _ACLU_ if he had any theories as to why Jared Kushner and Ivanka Trump allegedly walked out of a screening, his response was telling; ""_I think the bigger question is: Why did they buy two tickets and walk in?_""

Ostensibly a biopic of former Vice President Dick Cheney, _Vice_ argues that he was actually the _de facto_ President, with George W. Bush taking a back seat, particularly in the globally crucial years from 2001-2003. Very much a political satire in the vein of Decimus Iunius Iuvenalis and Jonathan Swift, or films such as Barry Levinson's _Wag the Dog_ and Joe Dante's _The Second Civil War_ (both 1997), _Vice_ eschews conventional narrative structure, breaks the fourth wall regularly, intercuts shots of fly-fishing and animals hunting into the middle of tense plot-heavy dialogue scenes, features several self-reflexive references to itself, has a false ending, has a scene in which characters speak in iambic pentameter, and in a deleted scene, the entire cast breaks into song. Much as was the case with recent ""based on a true story"" films such as Spike Lee's _BlacKkKlansman_ and Jason Reitman's _The Front Runner_ (both 2018), _Vice_ has one eye on the here and now, using Cheney's story as a vehicle to examine the current political situation in the US, positing that without the power-mad Dick Cheney and the Unitary Executive Theory, there would never have been a Donald Trump. However, although there are many individual moments of brilliance, the film is unsure if it's a straightforward biopic or an excoriating satire, ultimately finding a kind of ideological middle ground that mixes comedy with pathos, not always successfully.

Narrated by Kurt (Jesse Plemons), a fictitious veteran of the Afghanistan and Iraq Wars, who claims to have a unique connection to Cheney, the film begins in Wyoming in 1963 as a young Dick Cheney (Christian Bale) is arrested for drunk driving for the second time. It then cuts to the Presidential Emergency Operations Center in the immediate aftermath of 9/11, as Cheney orders the shooting down of any suspicious commercial airliners, despite President Bush (who was en route to Washington from Florida) not signing off on such an order. How Cheney got from being a drunk in 1963 to taking control of the government in 2001 is the film's primary focus, introducing us to a huge cast of characters (played by an extraordinary ensemble), all of whom feature in Cheney's rise to power in some manner – Lynne Vincent (Amy Adams), Cheney's fiancée and later wife; Donald Rumsfeld (Steve Carell), under whom Cheney worked from 1969, later White House Chief of Staff (1970-1971) and Secretary of Defense (1975-1977 and 2001-2006); Gerald Ford (Bill Camp), President (1974-1977), for whom Cheney was White House Chief of Staff; George H.W. Bush (John Hillner), President (1989-1993), for whom Cheney was Secretary for Defense; Liz (Lily Rabe) and Mary (Allison Pill), Cheney's two daughters; Roger Ailes (Kyle S. More), founder of Fox News; George W. Bush (Sam Rockwell), President (2001-2009), for whom Cheney was Vice President; Scooter Libby (Justin Kirk), Chief of Staff to the Vice President (2001-2005); David Addington (Don McManus), Cheney's legal counsel (2001-2005) and Chief of Staff to the Vice President (2005-2009); Colin Powell (Tyler Perry), Secretary of State (2001-2005); Condoleezza Rice (LiaGay Hamilton), National Security Advisor (2001-2005) and Secretary of State (2005-2009); Paul Wolfowitz (Eddie Marsan), Deputy Secretary of Defense (2001-2005); George Tenet (Stephen Adly Guirgis), Director of Central Intelligence (1996-2004); Karl Rove (Joseph Beck), Senior Advisor to the President (2001-2007); Trent Lott (Paul Perri), Senate Minority Leader (2001-2003); Jay Bybee (Brandon Firla), Assistant Attorney General (2001-2003); and John Yoo (Paul Yoo) Deputy Assistant Attorney General (2001-2003). Within this framework, the film hits all the beats you'd expect – the bombing of Cambodia (1969-1970); the formation of Al-Qaeda (1988); the outbreak of the Somali Civil War (1988); the invasion of Panama (1989); the Gulf War (1990-1991); Cheney's time as CEO of Halliburton (1995-2000); 9/11 and the invasion of Afghanistan (2001); the ""Torture Memos"" and ""enhanced interrogation techniques"" (2002); the invasion of Iraq (2003); the Plame affair (2003); the accidental shooting of Harry Whittington (2006); the rise of IS; Cheney's 13% approval rating upon leaving office (2009); his heart transplant (2012); and the breakdown in Mary's relationship with her family when Cheney gives Liz permission to oppose gay marriage whilst running for the Senate, despite Mary being a married to a woman (2013).

In writing Vice, McKay focused on five main sources – David Corn's _The Lies of George W. Bush: Mastering the Politics of Deception_ (2003), Ron Suskind's _The One Percent Doctrine: Deep Inside America's Pursuit of Its Enemies Since 9/11_ (2006), Michael Isikoff and David Corn's _Hubris: The Inside Story of Spin, Scandal, and the Selling of the Iraq War_ (2006), Barton Gellman's _Angler: The Cheney Vice Presidency_ (2008), and Jane Mayer's _The Dark Side: The Inside Story of How the War on Terror Turned Into a War on American Ideals_ (2008).

_Vice_ presents Cheney as devoid of ideology, with a Zelig-esque ability to alter his manner so as to best deal with whomever it is in whose company he finds himself. In this sense, his political ambition is portrayed as cynical and mercenary; McKay's Cheney has no interest in attaining power so as to influence policy or stimulate ideological change, he is obsessed only with power-for-power's sake. One of the most telling scenes in the film happens quite early when he learns that President Richard Nixon and National Security Advisor Henry Kissinger are planning to bomb Cambodia without going through Congress. Asking Rumsfeld, ""_what do we believe?_"", he is met by Rumsfeld laughing hysterically at being asked such a ridiculous question. Speaking to The New Yorker, McKay explains,

> _what I found – and I know there are people who disagree with this – was a surprising lack of ideology. I found beliefs that would flip and flop, based on what was convenient and what was strategically useful._

However, although the film presents Cheney as lacking ideology, it does show him as passionate when he adopts (and later usurps) the Unitary Executive Theory (essentially, the idea that the President should have virtually unchecked power to direct the Executive Branch, particularly during times of crisis). McKay tells _The New Yorker_,

> _at one point, he even says the President should have certain monarchical prerogatives._

Speaking to _ACLU_, he says of Cheney's adoption of the Theory,

> _you see it constantly throughout his career – his attempts to expand executive reach, expand executive authority, to operate without transparency, to operate with impunity._

Key lines in this respect include Cheney arguing, ""_if the president does it, it's legal_"", and, when discussing the issue of the US using torture, ""_if the US does it, by definition, it can't be torture_"".

Nowhere is his character shown as more ruthless than in a scene towards the end of the film. In 2013, Liz is running for the Senate when a TV advert from a group affiliated with the incumbent Senator for Wyoming, Mike Enzi, claimed that she ""_aggressively promotes gay marriage_"". Mary had been married to Heather Poe since 2012, and although Cheney and Liz knew it went against their party's doctrines, they had supported her. However, the day after the advert aired, Liz appeared on _Fox News Sunday_ and said she did not support gay marriage. The following day, Cheney and Lynne released a statement supporting Liz, and causing a rift between the family and Mary which remains to this day. The film features a scene the night before Liz goes on TV, in which she asks permission to say she opposes gay marriage. In a chilling moment lifted right out of Francis Ford Coppola's _The Godfather Part II_ (1974), Cheney indicates his approval with a single silent nod of his head. Speaking to _ACLU_ about this scene, McKay states,

> _that to me is what made it a complete and total tragedy and that's the final kind of tally, the final destructive count of power. Is what he did to the country, what he did to countries like Iraq, punching holes in the Geneva Convention, what he did to the checks and balances of our democracy, what he did to the spirit of the American voter, the spirit of the American nation. And then the final thing, the tools that he used_ […] _eventually took down his own family. So to me at that point the tragedy was complete on every level: personal, family, country, world._

Much as in _BlacKkKlansman_, _Vice_ concludes with a haunting montage that brings the story up to date, showing some of the long-term effects of the Bush-Cheney years (instability in the Middle East, irreparable damage to the environment, the rise of IS). In relation to the here and now, although Trump is never explicitly mentioned (and is only shown for a split second in archive footage), McKay is unafraid to admit that the film is not entirely focused on the past. Speaking to the _New York Times_ about Cheney's dismantling of executive checks on power, McKay states,

> _Cheney was the expert safecracker who opened up the safe, and now the orangutan is in there, throwing around the money and the jewels._

He also sees the film as something of a corrective, a reminder of just how bad it was during Bush's time in office, telling _ACLU_

> _somewhere along the line, Donald Trump got elected, and all of a sudden we started hearing people say, ""Hey, I kind of miss George W. Bush. You know, he wasn't that bad, him and Cheney."" And then I really felt like I got to make the movie. I was like, this is crazy that people are saying this._

As with McKay's previous film, _The Big Short_ (2015), _Vice_ is aesthetically audacious. While there are fewer self-reflexive celebratory cameos explaining difficult terminology in direct-to-camera monologues (sadly, there's no Margot Robbie in a bath this time around), the film is edited in such a way as to remind me of Oliver Stone's ""horizontal editing"" in films such as _JFK_ (1991), _Natural Born Killers_ (1994), _Nixon_ (1995), and _U-Turn_ (1997). It's no coincidence that Vice was cut by Hank Corwin, who cut all of the above except _JFK_. This style of hyperkinetic editing can be seen throughout the film. For example, as Chaney attempts to manipulate Bush into agreeing to give him more power, there are intercepts of fly-fishing. It's not subtle, but it is effective. Indeed, this recalls an earlier scene when Cheney is teaching his daughters to fish, explaining,

> _you have to find out what the fish wants, and then you use that to catch the fish._

Elsewhere, much as Stone uses Coke commercials and footage from old films in _Natural Born Killers_, Vice features excerpts from the Budweiser ""Whassup?"" commercial (1999) and _Survivor_. In another scene, when Cheney first learns of the Unitary Executive Theory from Antonin Scalia (Matthew Jacobs), he immediately realises it is his road to power, and the film cuts to a lion bringing down a gazelle. For me though, some of the most effective editing in the film is more conventional. One particularly strong example is as Bush declares war on Iraq, the camera tilts down to show his leg is shaking. The film then cuts to a shot of an Iraqi civilian's leg shaking as the bombs begin to drop.

Also similar to _The Big Short_ is the film's sense of humour, with a tone of irreverence established from the very beginning, as the opening legend states,

> _the following is a true story. Or as true as it can be given that Dick Cheney is known as one of the most secretive leaders in recent history. But we did our fucking best._

A particularly sardonic scene comes about an hour in, as the film shows Cheney stepping away from politics in 1993 and later turning down Bush when he asks him to be his running mate in 2000. At this point, the legend explains that Cheney had chosen his family over politics, and that he happily lived out his days in Wyoming, becoming known as a great philanthropist and fly fisherman. As the Cheneys gather around a family barbeque, triumphant music swells, and the closing credits start to roll, only for the movie to interrupt itself, pointing out that that's not what happened at all, and then continuing with the narrative. It's a very meta technique, and one which both mocks feel-good biopics, whilst also providing a sly criticism of Cheney himself – had he not returned in 2000, the world could have had this happy ending.

Another very funny sequence sees Cheney and Lynne in bed discussing whether or not he should accept Bush's offer, with the narrator explaining,

> _sadly there is no real way to know exactly what was going on with the Cheneys at this history-changing moment. We can't just snap into a Shakespearean soliloquy that dramatises every feeling and emotion. That's just not the way the world works._

This is immediately followed by Cheney and Lynne speaking in _faux_-Shakespearean blank verse (""_Hast blindness usurped vision in you my wife?_"", ""_Mine own blood and will are yours til pierc'd be the last soldier's breastplate, spilling open its jellied ruby treasures_"") as they work themselves up into a sexual frenzy (although technically, this is a duologue, not a soliloquy). There is also a scene in which Cheney meets two oil executives, whose faces are blurred out, and whose names are bleeped every time they are spoken. In another scene, a waiter (Alfred Molina), reads from a menu that features various forms of Cheney-endorsed torture;

> _tonight, we're offering the enemy combatant, whereby a person is not a prisoner of war, or a criminal, which means, of course, that he has absolutely no protection under the law._

After listening to their options, Cheney gleefully declares, ""_we'll take it all_"". There is also a hilarious mid-credit scene, which sees a focus group descend into chaos when a conservative calls a liberal a ""_libtard_"", prompting a mass brawl. Ignoring the fight, however, are two young girls who are instead interested only in speculating as to the quality of the new _Fast & the Furious_ film.

For all that, however, _Vice_ isn't a patch on _The Big Short_, for a number of reasons. For example, whereas in _The Big Short_, the self-reflexive _Tristram Shandy_-style narrative structure worked to the film's advantage, providing a way into the complex story, here it has the exact opposite effect, oftentimes distracting from McKay's thematic concerns, preventing the film from focusing on telling us how (and why) Cheney exploited loopholes in executive power to restructure US foreign policy. McKay is also less successful at moving from scenes of quiet tragedy to scenes of comedy than he was in _The Big Short_.

The most egregious problem, however, is that the film fails to give any kind of psychological verisimilitude or interiority to Cheney. Presenting him in an almost robotic manner, there is very little on what drives him, depicting his various deeds without offering anything cogent in terms of his motivations. Is he simply an ideologically-weak opportunist? Is he an evil megalomaniac fuelled by a deeper purpose, and if so, what purpose, and how? Could it all really have been about power, viewing the global geopolitical sphere as his own personal playground and nothing more? And if the film is arguing this, suggesting that this man, responsible for so much pain and suffering, did it all simply because he liked power, isn't that to downplay his agency, to allow one to argue that he didn't really know how much damage he was causing? Depriving him of psychology weakens any attempt to censure his actions. The film's Cheney is ultimately unknowable, and that makes his acts more easily forgivable. The argument that it was all because of power and greed really does next-to-nothing to help explain the man. And in any case, if we accept the thesis that Cheney cared only for power, then surely he warrants serious moral scrutiny, not a self-reflexive and, at times, self-congratulatory narrative that assumes the audience agrees with it before it has even said anything.

_Vice_ traces all of Cheney's acts back to Lynne dressing him down when he was younger, suggesting that without her prodding, this unambitious two-time Yale dropout would never have gotten into politics in the first place (it's telling, perhaps, that Lynne is unenthusiastic when she learns Cheney is thinking of accepting Bush's offer to be his running mate, pointing out, ""_the VP just sits around and waits for the president to die_""). But to reduce all of it to being told off by wife, seems far too easy, although it could, I suppose, be cited as an example of the banality of evil. Except that the film's Cheney is anything but banal. In fact, he's terrifying.

Cheney pressured the CIA to find links between Al-Qaeda and Saddam Hussein so as to justify invading Iraq. He oversaw the public relations campaign to build popular support for the war. He encouraged the torture of terror suspects all the while denying it was torture. He was responsible for the worst strategic blunder in US history, the growth of a domestic surveillance state, the dictatorialisation of the office of the President, and the deaths of 4,000 American troops and at least 100,000 Iraqi civilians, although possibly as many as 500,000. His contempt for and willingness to rewrite the rule of law makes him a precursor of Trump. Positing him as a man who was power-mad and little else, _Vice_ remains always on the outside, trying to listen through the wall, never managing to open the door and expose his actual inner workings. The comedy and structural experimentation make it entertaining as a film, but it tells us very little about Cheney that we didn't already know. Strip away the artifice, and you'll find it doesn't have a huge amount to say. Never attaining the scale of tragedy to which it clearly aspires, the film functions instead to remind critics of Bush's cabinet why they became critics of Bush's cabinet. In the end, rather than exposing Cheney's dark soul, the film argues that he doesn't have one. And that is a far less interesting thesis.,Vice (2018)

Direction: 8/10

Filmmaking: 7.5/10

Story: 8/10

Acting: 9.5/10

Entertainment: 8/10

Musical Score: 9/10

Final Grade: 8.3/10

Standout Performance: Christian Bale 

Summary: Vice rises up against many of its competitors in the American Political genre of film as Director Adam McKay delivers a very informative, dramatic, and what I can assume to be as accurate as possible tale of Vice President Dick Cheney, and the George W. Bush administration.,","washington d.c.,the white house,war on terror,biography,iraq war,9/11,vice president,usa politics,",64,45,"Adam McKay,"
