original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
The Wife,en,False,0,/jvLrBlzdlJuDZtLunkCCd0eOXSm.jpg,http://sonyclassics.com/thewife/,340613,tt3750872,"A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.",11.907,/d4Qyuy0Ul549f6SOdUqGvIdYKD2.jpg,2018-08-02,19978189,100,Released,Secrets lie between the lines,The Wife,False,7.1,737,"Drama,","Anonymous Content,Meta Film,Film i Väst,Embankment Films,Creative Scotland,Tempo Productions,",,"en,sv,","SE,GB,US,",0,,"based on novel or book,husband wife relationship,infidelity,secret,professor,nobel prize,stockholm, sweden,flashback,author,writer,extramarital affair,novelist,award,1960s,1990s,affair,",30,54,"Björn Runge,"
Hope Springs Eternal,en,False,0,/qAJKkMKrLrLhzQxyMTpoHVFUohN.jpg,http://www.samuelgoldwynfilms.com/hope-springs-eternal/,527632,tt5516404,"A teen's cancer diagnosis makes her more popular at school, so when she goes into remission, she decides to conceal the news.",9.761,/eo28MSJ50erE1oPg9XGk8yu9Cn1.jpg,2018-08-10,0,78,Released,Live life without an expiration date,Hope Springs Eternal,False,5.9,37,"Comedy,Drama,","Gylden Entertainment,",,"en,",,1,"This movie is intended for teenage girls. Superficial and dull, despite the topic.,",,27,12,"Jack C. Newell,"
Minding the Gap,en,False,0,/mpqS3iMM5wUOk3D0MPVbz8U7wF1.jpg,https://www.mindingthegapfilm.com,489985,tt7476236,"Three young men bond together to escape volatile families in their Rust Belt hometown. As they face adult responsibilities, unexpected revelations threaten their decade-long friendship.",11.146,/yILwIrXSiyXR2AjNAETSuyfnw5o.jpg,2018-08-17,0,93,Released,,Minding the Gap,False,7.8,108,"Documentary,","ITVS,Kartemquin Films,P.O.V./American Documentary,",,"en,","US,",0,,"skateboarding,child abuse,friendship,friends,growing up,dysfunctional family,domestic abuse,physical abuse,",5,11,"Bing Liu,"
Plan V,es,False,0,/jwXRKqahxNIbuVsp65vakJfAeXZ.jpg,,470541,tt7217826,"Paula, who is beautiful and full of life, ends with her boyfriend and is left devastated; her friends Fer and Jen decide to create a plan to find her the ideal boy: to find a virgin guy who can fall in love with her.",13.517,/o7kbjvvOesIC0eEbV3ctH690Mho.jpg,2018-08-17,0,93,Released,,Plan V,False,7.2,21,"Comedy,Romance,",,,"es,","MX,",0,,,8,11,"Fez Noriega,"
"Juliet, Naked",en,False,0,/c99zJNWcP6wXsRJdAouE3Yj5EvZ.jpg,https://www.julietnakedfilm.com,458344,tt5607096,"Annie is stuck in a long-term relationship with Duncan – an obsessive fan of obscure rocker Tucker Crowe. When the acoustic demo of Tucker's hit record from 25 years ago surfaces, its discovery leads to a life-changing encounter with the elusive rocker himself.",13.429,/tj4lbeWQBvPwGjadEAAjJdQolko.jpg,2018-08-16,0,97,Released,,"Juliet, Naked",False,6.4,296,"Comedy,Drama,Romance,","Bona Fide,Apatow Productions,Los Angeles Media Fund,",,"en,","GB,US,",0,,"music,english countryside,child wish,rockstar,dysfunctional relationship,",51,175,"Jesse Peretz,"
大師兄,zh,False,0,/5MyjGUa2piiEyNH4UcLp3YV9cwo.jpg,,504056,tt7336572,"A soldier-turned-high school teacher uses unusual methods to reach to a class of poor students, while dealing with a greedy entrepreneur and his gang of fighters as well as the government.",9.103,/z6Y6uQn2fORr7o43EggQrTsp08o.jpg,2018-08-16,0,111,Released,,Big Brother,False,7.5,42,"Action,Drama,Comedy,","Bullet Films,Mega-Vision Pictures (MVP),",,"zh,","CN,HK,",0,,,24,5,"Kam Ka-Wai,"
El Ángel,es,False,3000000,/gRxlzFYDKdzNnhu8OFIKm3i9b6f.jpg,,507505,tt7204348,"Buenos Aires, Argentina, 1971. Carlos Robledo Puch is a 19-year-old boy with an angelic face, but a vocational thief as well, who acts ruthlessly, without remorse. When he meets Ramón, they follow together a dark path of crime and death.",10.342,/iYrcnrxv80L9JbV9YfVv45VpNM2.jpg,2018-08-09,10452324,115,Released,,El Angel,False,7.5,332,"Crime,Drama,","El Deseo,K&S Films,INCAA,Underground Producciones,Telefe,",,"es,","AR,ES,",0,,"1970s,based on a true story,male homosexuality,gay interest,argentina,bisexual man,teenage gang,armed robbery,lgbt interest,",10,25,"Luis Ortega,"
Pájaros de verano,es,False,0,/17BAtlYFPU80g7nOCmX4K6mGbc4.jpg,https://www.birdsofpassage.film/,438146,tt6386748,"During the marijuana bonanza, a violent decade that saw the origins of drug trafficking in Colombia, Rapayet and his indigenous family get involved in a war to control the business that ends up destroying their lives and their culture.",8.042,/fUXD9HrnDqZKnw6p1iZnyeQYShd.jpg,2018-08-02,2517405,125,Released,Generations of tradition. Consumed by greed.,Birds of Passage,False,7.5,173,"Drama,","Blond Indian Films,Bord Cadre Films,Ciudad Lunar,Labodigital,Pimienta Films,Snowglobe,",,"en,es,","CO,DK,FR,DE,MX,CH,",2,"**_A brilliantly made crime saga about the clash between old-world tradition and new-world corruption_**

> _I am not against telling stories, but I am against glorifying criminals and showing drug trafficking as glamorous. This confuses youths. I receive tonnes of messages from youths asking for help to be like my dad. They want to be that criminal, they send me photos dressed up like him, with his moustache, his hairstyle. Series about narcos have turned my father into a hero and given young people the idea that it is cool to be a drug trafficker._

- Sebastián Marroquín (born Juan Pablo Escobar), speaking about the TV show _Narcos_' depiction of his father, drug lord Pablo Escobar; ""Pablo Escobar's son slams TV series for 'glorifying' criminals""; _Agence France-Presse_ (March 6, 2017)

> _Tourists come to Colombia with shirts of Escobar, and it's like an insult to us. It's like glorifying a dictator or Hitler. We were not satisfied with the representation given to drug trafficking in Colombia._

- Cristina Gallego; ""Director Cristina Gallego on making a _Godfather_-style crime story that honours the Wayúu"" (Steve Macfarlane); _Remezcla.com_ (October 10, 2018)

> _We feel that there has been a glorification of criminals, which has been really painful for our country. It's very hard to see Pablo Escobar become a hero to a generation, because his process was really a process of destruction - the moral destruction of our whole country._

- Ciro Guerra; ""_Birds of Passage_ directors say they found the real story of narco trafficking from the women, not the men"" (Matt Donnelly); _The Wrap_ (November 16, 2018)

Unlike any gangster/drug movie you've ever seen, _Pájaros de verano_ [_Birds of Passage_] is from the same team that made the astonishing _El abrazo de la serpiente_ [_Embrace of the Serpent_] (2015), and presents a thematically similar narrative, looking at the disintegration of an ancient indigenous culture over a period of years. However, whereas _Abrazo_ depicted an Amazonian civilisation corrupted by the West, _Pájaros_ deals with the Wayúu people of the Guajira Peninsula in northern Colombia, whose traditions and way of life are decimated by the marijuana trade during the 1970s. Written by Maria Camila Arias and Jacques Toulemonde Vidal from a story by Cristina Gallego, and directed by Gallego and Ciro Guerra (the married couple who produced and directed _Abrazo_, respectively, and who got divorced during the filming of _Pájaros_), the film spans a 13-year period from 1968 to 1981, during which time the importance of practising sacred rituals is replaced with stories and myths about the importance of practising sacred rituals.

Thematically focused on the clash between ancient tradition and modern greed, the film is deeply respectful of the Wayúu, with Gallego and Guerra clearly troubled by the cultural losses concomitant with monetary prosperity. In this sense, the film is partly an ethnographic study that tasks itself with preserving as much as it can of Wayúu tradition, and partly a genre film depicting the rise and fall of a drug kingpin _á la_ Brian de Palma's _Scarface_ (1983). Allowing genre to inform anthropology and anthropology to enrich genre, _Pájaros_ strikes a broadly successful balance throughout, resulting in a film that consistently depicts familiar genre tropes in a manner which audiences will find unique, especially those whose only familiarity with this _milieu_ comes from shows like _Drug Wars_ (1990-1992) and _Narcos_ (2015-2017), and Americentrist films such as Ted Demme's _Blow_ (2001), Brad Furman's _The Infiltrator_ (2016), and Doug Liman's _American Made_ (2017). On paper, it could be dismissed as just another gangster film, and although their adherence to the genre template does occasionally work against the story they're trying to tell, Gallego and Guerra have made a beautifully nuanced, aesthetically exceptional, and deeply lamentative film.

Loosely based on a true story, and divided into five sections - ""Canto I: Wild Grass"" (1968), ""Canto II: The Graves"" (1971), ""Canto III: Prosperity"" (1979), ""Canto IV: The War"" (1980), and ""Canto V: Limbo"" (1981) - _Pájaros_ opens in a Wayúu village in 1968, with a ceremony celebrating the coming of age of Zaida Pushaina (Natalia Reyes). Under the tutelage of her mother Úrsula (Carmiña Martínez), Zaida has spent the last year in confinement, as is Wayúu tradition, learning handicrafts such as knitting and weaving. The ceremony also doubles as a courtship ritual, with Rapayet (José Acosta) making a claim on Zaida. However, as a small trader of coffee and liquor, he is considered Zaida's social inferior, and was only at the ceremony because his uncle Peregrino (José Vicente Cote) is a ""_pütchipü'ü_"" [word messenger]; a vital figure in Wayúu culture who objectively mediates between disputing parties. Hoping to put Rapayet off her daughter, Úrsula assigns him a dowry far beyond his means - thirty goats, twenty cows, two sacred necklaces, and two decorative mules. Desperate to marry Zaida, however, Rapayet seizes on something suggested by his business partner, Moisés (Jhon Narváez), a non-Wayúu who has pointed out that the local American Peace Corp are looking for someone to buy weed from to bring it back to the US. Selling them the marijuana grown on the remote and heavily-guarded farm owned by his cousin Aníbal (Juan Bautista Martínez), Rapayet is not especially bothered that such illegal trade is frowned upon by the Wayúu, and he quickly makes enough money to secure the dowry, marrying Zaida, and eagerly embracing his new-found _parvenu_ status within the community. By the time we reach Canto II in 1971, Rapayet and the increasingly hot-headed and reckless Moisés are working with a large importer/exporter, flying planeloads of weed across the border, and making so much money they have to weigh it rather than count it. However, as time passes, and the business becomes bigger and bigger, the Wayúu begin to resent the presence of so many ""_alijuna_"" [outsiders] who have no respect for their traditions or culture. Working as his advisor, Úrsula warns Rapayet to tread carefully, but as the profit continues to escalate, so too do the tensions between the various players, compounded by Úrsula's cruel and uncontrollable son Leonídas (Greider Meza), who has grown up amidst corruption, decadence, and amorality, and who has no time for Wayúu tradition. When he commits a hideous crime, verbal disagreements quickly turn into tit-for-tat violence, and that violence threatens a war that could destroy the Wayúu entirely.

Historically, _Pájaros_ touches on four periods of huge national significance in Colombia; it begins ten years after _La Violencia_ [1948-1958], a civil war fought between the _Partido Conservador Colombiano_ [Colombian Conservative Party] and the _Partido Liberal Colombiano_ [Colombian Liberal Party], and four years after the commencement of the ""Colombian Conflict"", an unnamed low-intensity civil war fought between multiple groups that is ongoing today; Canto III, Canto IV, and Canto V are set during the years of the _Bonanza Marimbera_ [1975-1985], when drug trafficking first soared; and the film ends just prior to the ascension of Pablo Escobar in 1982. That _Pájaros_ is aiming for a grand, folkloric tale of national significance, along the same lines as more traditional Colombian myths such as _La Llorona_ or _El Mohan_, is seen in the fact that it both begins and ends with a blind bard (Sergio Coen) narrating the events; telling us this is a story of ""_love and desolation, wealth and pain_"" and it depicts ""_how a great family destroyed itself_"". Taken directly from the Homeric tradition, the presence of this figure immediately indicates the kind of story this is. Structurally and in terms of characterisation, the film evokes Francis Ford Coppola's _The Godfather_ (1972) - it opens with a prolonged celebration, and regularly features scenes of people eating, as well as social events; Rapayet is a Michael Corleone figure, a good man corrupted by his own success; Moisés is a mixture of the sybaritism of Fredo and the volatile unpredictability of Sonny; Úrsula recalls the scepticism of Kay Adams and the wisdom of Carmela; Aníbal is Virgil Sollozzo, antagonistic and convinced of the strength of his position; Leonídas is Carlo Rizzi, unconcerned with honour or tradition, who looks down on everyone around him. Additionally, the _dénouement_ unmistakably has something of a _Scarface_ vibe about it.

Aesthetically, although not as striking as the extraordinary _El abrazo de la serpiente_, _Pájaros_ still looks fantastic. Cinematographer David Gallego really captures the colourful essence of the Wayúu with his rich and textured photography and striking compositions. He also does a fantastic job in his depiction of the vast openness of the desert, with exquisitely composed shots that make full use of the 2.35:1 format. Characters are often dwarfed by the immensity of the desert background, as if their transient existence is insignificant in the face of nature, which, of course, it is. In terms of performances, Carmiña Martínez is the standout. Born in Guajira and with Wayúu roots, she plays Úrsula with an extraordinary degree of depth and gravitas, as someone used to being in a position of authority, and not having that authority questioned. However, even she realises she is out of her depth in Rapayet's drug smuggling, and Martínez taps into the similarities between Úrsula and the queen in any number of Greek tragedies, someone whose beliefs are grounded in ethics, but who is on a preordained path of tragedy from which she cannot escape. And just as the gods were indifferent to the suffering of Euripides's Medea and Sophocles's Electra, so too are the deities of the Wayúu.

Throughout the film, the economy of Gallego and Guerra's visual language is striking. For example, early on, Rapayet, Zaida, and Úrsula are all shown living in small thatched huts made of stone and wood. Later, however, they live in in a heavily guarded sprawling modernist mansion in the middle of the desert, where anyone approaching the house can be seen for miles off. For them, the house symbolises their success. For the audience, however, it's a symbol of the crass absurdity of their opulence. Another example is that, initially, we see Rapayet and Moisés using only one plane to carry their weed, but later, there is a fleet of planes at their command, telling us in one shot how much the scale of their operation has increased. Tied into this is that in the early parts of the film, people trade and negotiate via goats, but by the half-way point, people are paying one another with crates of automatic weapons.

Speaking of aesthetics, although they remain within the parameters of the crime drama, depicting the rise and fall of a gangster, Guerra and Gallego are more concerned with the impact of the drug trade on the Wayúu than the drug trade itself. Uninterested in going into detail about the logistics of Rapayet's operation, there's no montage of planes being loaded with hemp, no tension-filled scenes of interfering law enforcement, no scenes of excessive hedonism based on the spoils of the trade (although Moisés does like a good party). Instead, they use the genre template as a platform from which to examine the clash between the ancient local traditions of the Wayúu and the ubiquitous and corruptive nature of monetary accruement as found in the twentieth-century world at large. The Wayúu are proud of how deep their customs run and how long they have maintained them, pointing out they've survived encounters with the English, Spanish, Portuguese, French, Dutch, and various modern-day Colombian governments. However, their nonconformist and isolationist ideology has never faced anything as insidious as the avarice introduced by Rapayet.

Just how corruptive it is, is seen in Leonídas, a boy who takes wealth for granted and who has never wanted for anything. Thus, he has no respect for anything or anyone - his very soul is built on Mammonism and everything he does is based on entitlement, with the culture of the Wayúu powerless to combat such a person. In perhaps the film's most disturbing scene, after being chastised for his behaviour by Rapayet, Leonídas ""proves"" his manhood by telling a poor man that if he eats a piece of dog faeces, he will give him a wad of bills. At first, the man refuses, but temptation takes over, and he forces himself to eat the excrement, as Leonídas looks on and laughs, subsequently throwing the money at the vomiting man. Nothing in Wayúu history has ever prepared them for this level of barbarism.

In this sense, much as was _Abrazo_, where indigenous cultures were corrupted by (often well-meaning) western explorers and missionaries, _Pájaros_ is fundamentally about the clash between tradition and modernity; an exchange-based economy built upon codes of honour and reciprocity destroyed by greed, materialism, and an ever-escalating series of violent reprisals and deepening mistrust. In depicting the society before the birth of the drug trade, however, Gallego and Guerra are trying to reclaim Colombia's history for Colombians. The _Bonanza Marimbera_ and the years of Pablo Escobar are all a lot of people know about the country, with their knowledge coming from films made almost exclusively by non-Colombians for non-Colombians. In interviews, the directors have expressed distaste with the glorification of Escobar, the fact that he has been turned into a folk hero of sorts; Gallego has spoken about how it pains her to see people come to the country wearing t-shirts with Escobar's face on them, whilst even Escobar's own son has spoken out against _Narcos_, arguing the show glamorises the drug trade. Gallego and Guerra argue that an entire generation of indigenous people have been forgotten about, a people who were laid waste by the years of excess during the _Bonanza_ and the horrific violence of the Escobar years.

Trying to commit as much of the Wayúu culture as they can to film in an effort to preserve it, they are thus performing an anthropological service; the film is about the importance of cultural memory, but so too is it a part of that memory. Throughout, we are immersed in Wayúu culture, and Gallego and Guerra don't need to go into detail about the ins and outs of dream analysis, the complex systems of hegemony and protocol, the exchange-based economy, or the specifics of why one necklace is sacred but another is not. We're shown enough to understand how these people live - the centrality of family, the respect for the natural world, the reverence for the dead, the significance of communal ritual, the importance of ancient customs and superstitions. Above all, however, their primary value in all things is honour, which is why Rapayet getting involved in drug smuggling is so controversial for the village. Indeed, at one point he is told, ""_you no longer act as Wayúu, you act like alijuna_""; one of the deepest insults imaginable in this _milieu_, driving home that, yes, he may be making money, but he has lost his cultural soul in the process.

The film makes its intentions known in the opening scene, which is built around Zaida's ceremony, just as _The Godfather_ indicates its main focus with the opening depiction of a wedding. Without any dialogue, the scene establishes the socio-political centrality of ritual in Wayúu society and introduces us to the social hierarchies and spiritual beliefs. This opening scene is contrasted with a later scene depicting a ""_second burial_""; a custom where a casket is unearthed and opened, and the bones of the deceased cleaned and reburied. In this scene, although the importance of the ritual is just as paramount as in the opening, unlike in that scene, this ritual is surrounded by men armed with machine guns; a brilliant bit of cinematic shorthand to show us how much has changed. In another example, after doing something to anger a rival clan, Leonídas is hidden away in a hut, and Úrsula performs a protective incantation. Leonídas, however, is unimpressed, saying he'd be happier if he was surrounded by men with guns. Elsewhere, a motif running through the film is the threat of a locust infestation, and when violence inevitably erupts, it's presented like a plague on the land, something that cannot be contained and that will blight all it touches.

In terms of problems, there are a few. For one, Rapayet is an extremely stoic character, about as forceful as Fredo Corleone, and very vaguely defined. In this sense, he doesn't really come across as a person with an interiority, so rather than being someone who pursues things, he is someone to whom things happen, a cypher at the mercy of what the writers need him to be at any given moment. Because of this, he doesn't really have much of an arc - he's essentially the same person as a drug lord as he was when he traded coffee and liquor. Along these lines, Zaida fares even worse. Despite the opening scene suggesting her centrality to the narrative, once she and Rapayet are married, she essentially becomes a background extra, having next-to-nothing to do as Rapayet and Úrsula dominate proceedings. Additionally, at times, the demands of the genre do impinge somewhat on the narrative, with an action scene late in the film feeling out of place (although to be fair, the way it's shot makes up for the scene itself feeling fairly rote).

These few issues notwithstanding, _Pájaros de verano_ is an exceptional film, and, off the top of my head, I can't think of another movie which captured the clash between the old and new worlds quite as powerfully, with the possible exception of Terrence Malick's _The New World_ (2005). A melancholy corrective to Fernando León de Aranoa's _Loving Pablo_ (2017), Pájaros tells a story of a traditional culture decimated by greed. Making a powerful statement about what has been lost, by and large, Gallego and Guerra handle the integration of ethnographic study and genre film very well, with the movie as a whole serving as an excellent example of how talented filmmakers can use genre to serve their own thematic ends without necessarily making a genre film. Neither a thriller with some local details thrown on top nor a documentary with a manufactured dramatic structure, _Pájaros_ is compelling and heartfelt throughout. The film's sense of detail, its cultural specificity, and the tragic inevitability of the story it tells serve to fuse the socio-political, the ethnographic, and the thriller into a whole that is unlike any drug film you're likely to see.,‘Birds of Passage’ feels like a gangster epic anchored by a people seeing their world view slowly slipping from their sight. It manages to make a narco narrative feel new and visually stunning on a broad dreamlike canvas, taking a creaky old Hollywood genre and moulding it into something altogether more entrancing.
- Jake Watt

Read Jake's full article...
https://www.maketheswitch.com.au/article/review-birds-of-passage-a-visually-stunning-narcotised-gangster-epic,",,12,19,"Cristina Gallego,"
Like Father,en,False,0,/pDQvWtaF4ujUooN4lojronauIFU.jpg,https://www.netflix.com/title/80174897,518452,tt7170950,"When a workaholic young executive, is left at the altar, she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father. The two depart as strangers, but over the course of a few hilarious adventures, a couple of umbrella-clad cocktails and a whole lot of soul-searching, they return with a renewed appreciation for family and life.",12.181,/xPN8iFewcLAdonUec76qrAEnHm6.jpg,2018-08-03,0,103,Released,There are some journeys you can't take alone.,Like Father,False,6.4,462,"Comedy,Drama,","aBard,Phiphen Pictures,Lylas Pictures,",,"en,","US,",1,"Good watch, could watch again, and can recommend.

There really isn't much special about this one, but Kristen Bell really shows how great an actress she is and Kelsey Grammer nails his role as the disappointing father figure.

This reconnection story in tragedy is very touching and interesting from a psychology perspective.  There is plenty of situational comedy mixed in with all the family drama.

Again, there really isn't much to rave about, but it's a movie full of feels.,","workaholic,father daughter reunion,woman director,father daughter conflict,father daughter relationship,heartfelt,",28,11,"Lauren Miller,"
Boarding School,en,False,0,/f0eeCDOR8VkyKYtKSLpMWtxtec6.jpg,,531145,tt6224502,"When troubled 12-year-old Jacob Felsen is sent away to boarding school, he enters every kid’s worst nightmare: a creepy old mansion, deserted except for six other teenage misfits and two menacing and mysterious teachers. As events become increasingly horrific, Jacob must conquer his fears to find the strength to survive.",11.255,/lun3G1IU6AYgXlXP649amULMPpv.jpg,2018-08-30,0,111,Released,Jacob is having a bad day at school.,Boarding School,False,6.4,145,"Horror,Mystery,","Gigantic Pictures,Maven Pictures,Old Greenwich Capital Partners,Storyland Pictures,Farcaster Films,",,"en,","US,",0,,"misfit,young boy,grandmother,headmaster,",15,33,"Boaz Yakin,"
여교사 : 제자와의 사랑,ko,False,0,/jgRoC6jZIefijv6UXqKOkgOT8GB.jpg,,538338,,"Two successful, beautiful women compete for status by involving a handsome student. Will they succeed in their games and seduction?",9.8,/3OL6bN9jUV6lKYjAyIEO802h1E4.jpg,2018-08-02,0,75,Released,,Love Between Teachers and Students,False,0.0,0,"Romance,",,,"ko,",,0,,"erotic movie,sexual melodrama,",4,1,"Choi Min-II,"
The After Party,en,False,0,/7tGLqxYjjdE7JaYKhgfHiUpZS3S.jpg,https://www.netflix.com/title/80144145,538604,tt3960240,"When an aspiring rapper goes viral for the wrong reasons, he thinks his career is sunk. But a wild party gives him one more chance to make it right.",13.619,/wFPGheX6X4bt1ZqP1870MPlUvGu.jpg,2018-08-24,0,89,Released,Doors open for those who push.,The After Party,False,6.3,146,"Comedy,Music,","Def Pictures,Defiant Love Productions,Electric City Entertainment,Hunting Lane Films,Live Nation Productions,Paramount,",,"en,","US,",0,,,15,8,"Ian Edelman,"
Принцесса и дракон,ru,False,0,/2RAphq12UvNukT2tivP0YfOimwh.jpg,,518604,tt7403574,"On her 7th birthday, Princess Barbara discovers a magical book that transports her to Wonderland, an enchanted place filled with dragons and fantastic creatures.",9.517,/a8lY7bzTZ9LsimEVjSLpRDW9fEZ.jpg,2018-08-23,0,75,Released,,The Princess and the Dragon,False,7.7,3,"Animation,Fantasy,","Licensing Brands,",,"ru,","RU,",0,,,5,5,"Marina Nefedova,"
Blood Fest,en,False,0,/e4eeJjON17Cv7Cio3QEyC4xv5uZ.jpg,,472226,tt7208564,"Fans flock to a festival celebrating the most iconic horror movies, only to discover that the charismatic showman behind the event has a diabolical agenda. As attendees start dying off, three teenagers with more horror-film wits than real-world knowledge must band together and battle through every madman, monstrosity, and terrifying scenario if they have any hope of surviving.",8.12,/iy6mJ8EvVQrrSrSblK7GRYFq1Mp.jpg,2018-08-17,0,93,Released,Love horror movies? Try surviving one.,Blood Fest,False,5.4,124,"Comedy,Horror,","Rooster Teeth Productions,",,"en,","US,",1,"_Blood Fest_ was not the movie I thought it was going to be. That's a good thing though. My expectations were crazy low. I've seen _Haunted House But People Die For Real_, and I've seen _Halloween Horror Nights But People Die For Real_ but this felt more like _FantasticFest But People Die For Real_, and that was something new to me. 

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._,","festival,",18,22,"Owen Egerton,"
6-Headed Shark Attack,en,False,0,/bNzoLfbNXNDoNkIZTHAI6pX9ucN.jpg,,522438,tt8360902,"What is supposed to be a marriage boot camp on a remote island turns into the ultimate test for survival when a 6-headed shark starts attacking the beach. Trapped with minimal weapons they try to fight off the shark, but quickly discover that no one is safe in the water or on land.",9.636,/fS37m9pRBG0QYTeCEtzNBVVVL3H.jpg,2018-08-18,0,89,Released,DON'T MIX WITH THE SIX!,6-Headed Shark Attack,False,4.7,26,"Action,Horror,Science Fiction,TV Movie,","The Asylum,",2-Headed Shark Attack Collection,"en,","US,",1,"I will give props to _6-Headed Shark Attack_ over the other _X-Headed Shark Attack_ movies for bothering to actually write characters in this one, but I mean... This was always gonna be horrendous. Which it absolutely was.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._,","monster,mutant,shark attack,sequel,shark,",17,19,"Mark Atkins,"
The Festival,en,False,0,/nSLlOUplaeDz1rkohDSK8A6kXYo.jpg,,502385,tt7460806,"After Nick's girlfriend dumps him, his best mate Shane has the perfect antidote to his break-up blues: three days at an epic music festival.",10.31,/zokQMbuBst9z0dP5UKi9EkCSSnV.jpg,2018-08-14,0,98,Released,,The Festival,False,5.7,82,"Comedy,Music,","Fudge Park Productions,",,"en,","GB,",0,,"music festival,british youth,overalls,",38,17,"Iain Morris,"
They'll Love Me When I'm Dead,en,False,0,/tgw8Aa4wHuqbGi36LkAuHFVUBYW.jpg,https://www.netflix.com/title/80124722,538002,tt6893836,"As his life comes to its end, famous Hollywood director Orson Welles puts it all on the line at the chance for renewed success with the film The Other Side of the Wind.",10.711,/h7YHg3BOEjlZSCJ41FBHyeQkoUG.jpg,2018-08-31,0,98,Released,The true story of the last film from Orson Welles,They'll Love Me When I'm Dead,False,7.3,87,"Documentary,","Tremolo Productions,Royal Road Entertainment,",,"hr,en,fr,","US,",0,,,17,30,"Morgan Neville,"
공작,ko,False,17000000,/tnF0wsuxXBTG5Py56ukOMZUPzTM.jpg,http://www.cj-entertainment.com/movie/spy-gone-north,517991,tt8290698,"South Korea, 1993. An agent of the National Intelligence Service is sent to Beijing with the assignment of infiltrating a group of North Korean officials with the ultimate goal of obtaining information about the North Korean nuclear program.",8.843,/y1Wv6asWMyJvdPTs5C6RJfx6Af0.jpg,2018-08-08,0,138,Released,In the lasting days of the Cold War,The Spy Gone North,False,7.3,81,"Drama,History,Thriller,","Sanai Pictures,Moonlight Film,CJ Entertainment,",,"en,ja,zh,ko,","KR,",1,"Along with impressively slick cinematography via Choi Chan-min and some outstanding production design (Taipei stands in for Beijing and North Korea), the film provides some fascinating insights into Korean history following the Cold War and the transition from a tightly-controlled to a more democratic South Korea. You don’t need to know much about Korean politics to enjoy ‘The Spy Gone North’; you only need an appreciation for political intrigue and tension-inducing filmmaking in general.
- Jake Watt

Read Jake's full article...
https://www.maketheswitch.com.au/article/review-the-spy-gone-north-engrossing-espionage-escapades,","spy,undercover agent,seoul, south korea,based on a true story,political campaign,beijing, china,nuclear threat,political corruption,1990s,2000s,inter-korean relations,",33,34,"Yoon Jong-bin,"
Drinkers Like Me - Adrian Chiles,en,False,0,,https://www.bbc.co.uk/programmes/b0bhkc8b,701225,tt11945836,A look at the drinking habits of a the famous BBC presenter,10.114,,2018-08-27,0,60,Released,,Drinkers Like Me - Adrian Chiles,False,10.0,1,"Documentary,","Ricochet,",,"en,",,0,,"alcoholism,birmingham,",2,3,"Laurence Turnbull,"
A Sister's Secret,en,False,0,/e00c3ohhGEywIeV8DHvDcj2Nkb4.jpg,https://www.mylifetime.com/movies/a-sisters-secret,540880,tt8805604,Twin sisters secretly swap places on their thirtieth birthday. The harmless prank becomes a nightmare when one of them is murdered.,8.697,/mHry7ySgyntNMyUPZ9g2FnWN3hf.jpg,2018-08-05,0,85,Released,,A Sister's Secret,False,7.5,23,"Drama,Thriller,TV Movie,","Lifetime,",,"en,",,0,,,7,1,"D.J. Viola,"
Edge of Fear,en,False,0,/iEYTv8SfaNO3sjiHBBtNpR9UMXv.jpg,,539619,tt7149916,"After being stabbed in the heart by ruthless home invaders, a man is left for dead. Now weak, outnumbered, and knife sticking from his chest, he attempts to do the impossible: save his wife from these murderers before he bleeds to death.",8.642,/q5usLFssvjsAbhrZB3lSNZdU2NB.jpg,2018-08-01,0,91,Released,,Edge of Fear,False,4.6,53,"Action,Thriller,",,,"ja,en,","US,",0,,,12,4,"Bobby Roth,"
Skin,en,False,0,/vbwlNoUY0rV1Q8zQHQzzixVfn5p.jpg,,569485,tt7332306,"In a small supermarket in a blue collar town, a black man smiles at a 10 year old white boy across the checkout aisle. This innocuous moment sends two gangs into a ruthless war that ends with a shocking backlash.",8.577,/3fuif2SyRehNE68JYlC0uBWROVO.jpg,2018-08-18,0,20,Released,,Skin,False,6.7,74,"Drama,","New Native,Studio MAO,",,"en,","US,",0,,"based on a true story,american culture,racism,short,",15,4,"Guy Nattiv,"
