original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Wander,en,False,0,/wk58aoyWpMTVkKkdjw889XfWGdL.jpg,https://www.paramountmovies.com/movies/Wander,646593,tt9689696,"After getting hired to probe a suspicious death in the small town of Wander, a mentally unstable private investigator becomes convinced the case is linked to the same 'conspiracy cover up' that caused the death of his daughter.",1226.351,/2AwPvNHphpZBJDqjZKVuMAbvS0v.jpg,2020-12-04,0,94.0,Released,The conspiracy is real.,Wander,False,5.7,20,"Thriller,Crime,Mystery,","WANGO Films,Aloe Entertainment,Don Kee Productions,Falconer Pictures,Verdi Productions,Ironic Misnomer,",,"en,","CA,US,",0,,"small town,new mexico,paranoia,murder,flashback,grief,conspiracy,car accident,violence,private detective,fbi agent,ptsd,",16,22,"April Mullen,"
Godmothered,en,False,0,/2ltadt0HtHS8qD3xREVds3PDxkP.jpg,https://disneyplusoriginals.disney.com/movie/godmothered,662546,tt11681250,"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",1210.255,/yXlf0iwxdVmIZgRSZMIMsT1ekuE.jpg,2020-12-04,0,110.0,Released,Be careful who you wish for.,Godmothered,False,7.4,163,"Family,Fantasy,Comedy,","Walt Disney Pictures,The Montecito Picture Company,Studio AKA,",,"de,en,","US,",0,,"christmas,fairy godmother,",26,107,"Sharon Maguire,"
Angela's Christmas Wish,en,False,0,/eo6pahstCYRUm0Lk4MORmfCs2SH.jpg,https://www.netflix.com/title/81151926,752455,tt13260836,"A determined Angela makes a wish to reunite her family in time for Christmas, then launches a plan to find her way from Ireland to Australia.",753.106,/eu747ko823mktL3ygo7ohdZznP7.jpg,2020-12-01,0,47.0,Released,,Angela's Christmas Wish,False,6.9,29,"Animation,","Brown Bag Films,",Angela's Christmas Collection,"en,","US,IE,",0,,,1,3,"Damien O'Connor,"
Tudo Bem no Natal Que Vem,pt,False,0,/36xTkr5CxVGKqe55q6lxVa8LyK3.jpg,https://www.netflix.com/title/81160045,755339,tt13354204,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",694.555,/pv4e8yKGMJAaZihYPFUjYHsG8Ob.jpg,2020-12-03,0,101.0,Released,Imagine waking up and everyday is Christmas day.,Just Another Christmas,False,7.9,127,"Comedy,Family,","Camisa Listrada,",,"de,pt,es,","BR,",0,,"christmas,",10,2,"Roberto Santucci,"
Wir Können Nicht Anders,de,False,0,/zMcEalkxEiRjvmijliLBk0sYern.jpg,http://www.netflix.com/title/81342028,765123,tt13446424,"A man foils an attempted murder, then flees the crew of would-be killers along with their intended target as a woman he's just met tries to find him.",642.754,/ajKpYK7XdzIYjy9Uy8nkgRboKyv.jpg,2020-12-04,0,105.0,Released,,Christmas Crossfire,False,5.3,18,"Comedy,Crime,Thriller,","DCM Pictures,Boje Buck Produktion,The Post Republic,ZDF,",,"en,it,de,","DE,",0,,,25,16,"Detlev Buck,"
Lady Driver,en,False,0,/xUWxP7XuCCu9NvaDKmRuWgthi8C.jpg,,591629,tt7562334,"When a rebellious teen embarks on a solo summer journey to connect with her roots, she finds herself in a new world, geared up for the ride of her life, and discovers she had the drive in her all along.",290.193,/uGLbtsn1yzRMe8rTVN8jGo4naYf.jpg,2020-12-03,0,104.0,Released,,Lady Driver,False,4.5,4,"Drama,","ESX Entertainment,Forrest Films,",,"en,","US,",0,,,11,4,"Shaun Paul Piccinino ,"
Castle Freak,en,False,0,/1WDITmJAHz4rAnjVv1XYN4IfjKq.jpg,,593655,tt10701458,"After she’s permanently blinded in a tragic car accident, Rebecca receives some bizarre news: her long-lost mother has recently passed away, leaving her their family’s ancestral castle in rural Albania. Traveling to the estate with a group of friends, Rebecca hopes it will be an opportunity for her to reconnect with a past she never knew and a mother who seemingly left her behind. When mysterious events begin to occur and her friends begin to die, Rebecca must unravel the secrets of her family’s history before she too falls prey to the Castle Freak.",285.543,/HJEosQRIdBzAHEdZJCUF7e5FmF.jpg,2020-12-03,0,106.0,Released,Night has fallen,Castle Freak,False,4.2,6,"Horror,","Full Moon Entertainment,Zero Trans Fat Productions,Cinestate,Flexibon Films,Fangoria Films,The Fyzz,",,"en,","AL,US,",0,,"monster,isolation,prisoner,trauma,castle,revenge,murder,tragedy,sexual violence,mansion,madness,psychological horror,disturbed child,framed for murder,",7,15,"Tate Steinsiek,"
Wonder Woman 1984,en,False,200000000,/egg7KFi18TSQc1s24RMmR9i2zO6.jpg,https://www.warnerbros.com/movies/wonder-woman-1984,464052,tt7126948,Wonder Woman comes into conflict with the Soviet Union during the Cold War in the 1980s and finds a formidable foe by the name of the Cheetah.,261.517,/di1bCAfGoJ0BzNEavLsPyxQ2AaB.jpg,2020-12-16,0,151.0,Released,A new era of wonder begins.,Wonder Woman 1984,False,6.3,5,"Fantasy,Action,Adventure,","DC Entertainment,Warner Bros. Pictures,Mad Ghost Productions,The Stone Quarry,DC Films,Atlas Entertainment,DC Comics,",Wonder Woman Collection,"en,","US,",0,,"dc comics,based on comic,1980s,action hero,dc extended universe,action girl,",13,68,"Patty Jenkins,"
Captain Underpants: Mega Blissmas,en,False,0,/650xHCrA3hlEXggrfPiVKhkAqmb.jpg,https://www.netflix.com/title/81021977,768509,tt13411948,Christmas gets weird - really weird - after George and Harold go back in time to change up a few of their beloved holiday's traditions.,247.36,/v1Mbp4rHd6NW4iEWYf8FsR06DSJ.jpg,2020-12-04,0,45.0,Released,,Captain Underpants: Mega Blissmas,False,0.0,0,"Animation,Family,",,,"it,en,de,",,0,,"christmas,",3,0,"Patty Jenkins,"
Bobbleheads: The Movie,en,False,0,/3HPqLM6o9PZHrrasrC9VytFdIGT.jpg,https://www.uphe.com/movies/bobbleheads-the-movie,754433,tt13292206,"Get ready for a big shake-up when misfit bobbleheads take on trashy humans and a slobbery dog who crash their home with plans to swap a new baseball player bobblehead for a valuable one of them. With some guidance from Bobblehead Cher, they find the courage to bobble-up for an outrageous battle of wits and wobble.",170.867,/t7gNfiDRZLgNka0Q7hPmRgmxLoG.jpg,2020-12-08,0,82.0,Released,"Big heads, bigger attitudes!",Bobbleheads: The Movie,False,0.0,0,"Adventure,Animation,Comedy,Family,","Universal 1440 Entertainment,Threshold Entertainment,Threshold Animation Studios,",,"en,","US,",0,,,7,7,"Kirk Wise,"
L'incredibile storia dell'isola delle rose,it,False,8000000,/aWPWCeihRraZayNOcZVnq5dXFwX.jpg,https://www.netflix.com/title/81116948,636565,tt10287954,"In 1968, engineer Giorgio Rosa established the independent state called ""The Isle of Roses"" off the coast of Rimini, built on a platform outside the territorial waters, with Esperanto as the official language. The Italian authorities did not take it well because the micronation was seen as an expedient to not pay taxes on the revenues obtained thanks to the arrival of numerous tourists and curious people.",136.637,/yePO1PrRfrVMGqwJ3EzKhVvQXBX.jpg,2020-12-09,0,120.0,Released,,Rose Island,False,7.1,152,"Comedy,Drama,Adventure,","Groenlandia,",,"de,fr,it,es,","IT,",0,,"political instability,politics,based on a true story,italian history,struggle for independence,",21,16,"Sydney Sibilia,"
The Axe Murder at Orville Creek,en,False,0,,,763271,,"On a late December evening, Nick invites his two friends Andy and Chris for some company.",135.044,/kOvPK0Rvuk5QdYMJf5fn7DvJCZD.jpg,2020-12-11,0,0.0,Released,,The Axe Murder at Orville Creek,False,0.0,0,"Horror,Thriller,","Blind Pig Films,",,,,0,,,3,3,"Jakob Ross,"
Songbird,en,False,0,/i923BqvEsa3OR3GntqoJR763mbg.jpg,,721625,tt12592252,"During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.",109.419,/a1IyqmWVZIwVGGNyoh6H2x1nbWU.jpg,2020-12-10,0,84.0,Released,The only way out is together,Songbird,False,5.1,9,"Thriller,Romance,Drama,","Invisible Narratives,Catchlight Films,Platinum Dunes,STX Films,",,"en,","US,",0,,"post-apocalyptic future,quarantine,lockdown,pandemic,covid-19,shot in lockdown,",20,11,"Adam Mason,"
Monster Hunter,en,False,60000000,/z8TvnEVRenMSTemxYZwLGqFofgF.jpg,https://www.monsterhunter.movie/,458576,tt6475714,"A portal transports Lt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",108.706,/zO9R7Z6DRDgRO9QVz4lAJg3L15o.jpg,2020-12-03,0,104.0,Released,"Behind our world, there is another",Monster Hunter,False,5.0,16,"Fantasy,Action,Adventure,","CAPCOM,Constantin Film,Impact Pictures,Tencent Pictures,Toho Company, Ltd.,Screen Gems,",,"en,","DE,CA,CN,US,JP,",0,,"female soldier,another dimension,based on video game,dimensional travel,giant monsters,",15,11,"Paul W. S. Anderson,"
Soul,en,False,0,/yY35sdVZtJXjeBONWH8HBXnxDgD.jpg,https://movies.disney.com/soul,508442,tt2948372,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful gig at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",103.13,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,2020-12-25,0,102.0,Released,Is all this living really worth dying for?,Soul,False,0.0,0,"Animation,Comedy,Adventure,Family,Music,Fantasy,","Walt Disney Pictures,Pixar,",,"en,","US,",0,,"new york city,jazz,teacher,",11,21,"Pete Docter,"
Safety,en,False,0,/bI5nEwCNmyfqA9hQaxGlZl8oFT0.jpg,https://www.disneyplus.com/movies/safety/60yXP18CCjFo,727306,tt10649016,"The story of Ray-Ray McElrathbey, a freshman football player for Clemson University, who secretly raised his younger brother on campus after his home life became too unsteady.",82.939,/aKWe6JLwdQRjZFTwSLGWy2IUbvi.jpg,2020-12-11,0,122.0,Released,,Safety,False,8.3,17,"Drama,Family,","Walt Disney Pictures,Select Films,",,"en,","US,",0,,"american football,clemson,",11,11,"Reginald Hudlin,"
The Wolf of Snow Hollow,en,False,0,/gbdiI8tzptuOcGp4anJeZAiUzA1.jpg,https://orionpictures.com,652004,tt11140488,A stressed-out police officer struggles not to give in to the paranoia that grips his small mountain town as bodies turn up after each full moon.,72.037,/nXeTSXR5ryFwxrlpmD9hhXJTAuc.jpg,2020-12-10,0,85.0,Released,Welcome To Snow Hollow,The Wolf of Snow Hollow,False,5.3,7,"Horror,Thriller,","Vanishing Angle,Orion Pictures,XYZ Films,New Form Digital,",,"en,","US,",0,,"monster,small town,full moon,utah,investigation,horror,murder,dark comedy,crime scene,werewolf,violence,",14,12,"Jim Cummings,"
Archenemy,en,False,0,/9j7VovzODcb1xQ1kKm68i8XC2bj.jpg,,727097,tt11274100,"Max Fist claims he’s a hero from another dimension who has somehow landed on Earth and been stripped of his powers. Instead of treating him like a powerful champion, no one believes Max’s claims — except for a teenager named Hamster and his sister Indigo. The siblings convince Max to help them take out a local drug gang, where Max’s abilities are put to a violent and harrowing test.",71.484,/7OmLWQSczVtNb6X3BhuW94eEK9V.jpg,2020-12-11,0,90.0,Released,,Archenemy,False,9.0,3,"Action,Adventure,","SpectreVision,Legion M,RLJ Entertainment,",,"en,",,0,,,11,14,"Adam Egypt Mortimer,"
The 2nd,en,False,0,/9o7Wlok067ApGIkUY5qaz0yItUN.jpg,,724717,tt11697484,"Secret-service agent Vic Davis is on his way to pick up his estranged son, Sean, from his college campus when he finds himself in the middle of a high-stakes terrorist operation. His son's friend Erin Walton, the daughter of Supreme Court Justice Walton is the target, and this armed faction will stop at nothing to kidnap her and use her as leverage for a pending landmark legal case.",66.374,/o1WvNhoackad1QiAGRgjJCQ1Trj.jpg,2020-12-14,0,93.0,Released,Family comes first,The 2nd,False,2.3,3,"Action,","Fury Film Franchise,Lucid Film,Turbo Panda Productions,",,"en,",,0,,,11,12,"Brian Skiba,"
Half Brothers,en,False,0,/umrpNeJooAyfvgPuOutNQHZdJ2p.jpg,https://www.focusfeatures.com/half-brothers,652962,tt10515926,"A story about the complex connection with a brother who is based in Mexico, meant to be a metaphor of the relationship between neighboring countries America and Mexico.",62.929,/dd9LuYRheOEd1KQfodkPl9nnC9l.jpg,2020-12-04,0,96.0,Released,There's no running from family.,Half Brothers,False,5.0,3,"Comedy,Drama,","Focus Features,424 Post,",,"en,es,",,0,,,31,33,"Luke Greenfield,"
The Prom,en,False,0,/u517zo6teGyiKoa4dRIP5rMbFaH.jpg,https://www.netflix.com/title/81079914,611213,tt10161886,"After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students.",54.032,/utYKyP9q7aYxU6LdOwkxRo92XFU.jpg,2020-12-02,0,132.0,Released,Everyone deserves a chance to celebrate.,The Prom,False,6.8,95,"Comedy,Music,Romance,","Ryan Murphy Productions,",,"en,","US,",1,"'The Prom' could have been something special like the show was on Broadway, but instead of listening to the message the show has about negative effect star-power and acceptance, the movie actively dodges those themes. Removing Corden doesn't fix this mess, but it would have been a start. I can't say I don't recommend it; these are great songs and sung well here. I would catch myself smiling at the musical numbers, and I haven't stopped listening to the soundtrack. The film's opening credits are just the actor's names in the logo font, and I got chills with the score and seeing that on the big screen, with Rannells and Kidman reason alone to watch, along with newcomer Pellman. I love musicals - they have an energy no other genre has, but the lesson from 'The Prom' is the same as 'Cats': make something that's not for the masses, but true to the story. 

Also, the movie gets Streep to rap in the credit's song, and that's honestly amazing.
- Chris dos Santos

Read Chris' full article...
https://www.maketheswitch.com.au/article/review-the-prom-the-good-the-bad-and-the-james-corden,","prom,",21,13,"Ryan Murphy,"
A Christmas Carol,en,False,0,,,765857,,"Two visionary talents, playwright Jack Thorne and director Matthew Warchus, offer a magical new interpretation of Charles Dickens’ classic story. This timeless—and timely—tale of redemption welcomes theatergoers of all ages into an immersive experience that’s brimming with Christmas spirit, with dazzling staging, moving storytelling, and 12 of the most cherished Christmas carols, including “Joy to the World,” “Silent Night,” and “It Came Upon the Midnight Clear.”",51.679,/l5mUjkTteU1j3RoxWiwERQQRPgO.jpg,2020-12-12,0,120.0,Released,,A Christmas Carol,False,0.0,0,,"The Old Vic,",,,"GB,",0,,,18,9,"Matthew Warchus,"
Let Them All Talk,en,False,0,/ogqxoeZ1g63QbxPEuQjNnHlK20G.jpg,https://www.hbomax.com/let-them-all-talk,623856,tt10808832,A celebrated author takes a journey with some old friends to have some fun and heal old wounds. Her nephew comes along to wrangle the ladies and finds himself involved with a young literary agent.,46.369,/4mhZqZ7nXL6Dj6PKZSseJxv1qXZ.jpg,2020-12-10,0,112.0,Released,Write your wrongs,Let Them All Talk,False,6.4,9,"Comedy,Drama,","HBO Films,Extension 765,Warner Bros. Pictures,",,"en,","US,",0,,"female friendship,author,writer,",24,64,"Steven Soderbergh,"
Beaus of Holly,en,False,0,/3Q0bOj6PCCBXCaFFX5VxBf9DviG.jpg,,748899,,"When Holly boldly proposes to Phil, he confesses he needs to first work things out with a long-ago ex. Having booked a romantic holiday sleigh ride, despondent Holly pours her heart out to sleigh driver, Jake, who takes a refreshing interest in her, until Phil returns.",45.115,/qsacO7i5xgqlIg0sIG56Jn0sEUS.jpg,2020-12-12,0,80.0,Released,,Beaus of Holly,False,0.0,0,"TV Movie,Comedy,Romance,",,,"en,","US,",0,,,4,3,"Anthony C. Ferrante,"
Jumanji: Level One,en,False,23000000,/mTW5ssHIgGvGzAaOJmyxmuHd62j.jpg,,766208,tt13249100,"Set in 1869, two children receive a mysterious game after their father goes missing in the jungles of Africa. They unravel both the secret of their father’s disappearance and the origin of Jumanji.  See how it all began.",44.473,/p95ZVadJux2wm4tZzKMqTROPKBY.jpg,2020-12-31,0,114.0,Post Production,Go back and start again,Jumanji: Level One,False,0.0,0,"Adventure,","Controlled Chaos Enterprises,",,"en,",,0,,"adventure,comedy,",5,2,"Lance Kawas,"
A Christmas Break,en,False,0,,,744958,tt13342180,"School teacher Addison Tate wants this Christmas to be special for her kids especially since the School Board has decided that it will be the last as the school will be closing. When Addison meets Danny, a Hollywood actor home to reconnect with his roots, on a Christmas tree lot, sparks fly, uniting the two to save the school from closing right before Christmas Eve.",44.378,/5ARkzm5CfLMz7MEycBNUgknNIAD.jpg,2020-12-20,0,80.0,In Production,,A Christmas Break,False,0.0,0,"TV Movie,","Lifetime Television,",,"ay,en,","US,",0,,"christmas,",9,1,"Graeme Campbell,"
Chico Bon Bon and the Very Berry Holiday,en,False,0,/15XNScdZhj29x8DkkIYqnGTDI0b.jpg,https://www.netflix.com/title/81097741,771305,tt13411942,"The Fix-It Force makes a plan to hit every home as fast as they can, delivering Blunderberry Cakes before the town awakes to avoid a holiday disaster.",40.502,/6uFfmr790HSdCJcfCeQcltAZUrt.jpg,2020-12-03,0,0.0,Released,,Chico Bon Bon and the Very Berry Holiday,False,0.0,0,"Animation,Family,",,,"en,it,de,",,0,,,0,1,"Darragh O’Connell,"
The Stand In,en,False,0,/t4V82jen6LKBjs8WMuMpGxbtFgJ.jpg,,633908,tt7970348,The story of a disaffected comedy actress and her ambitious stand-in trading places.,40.342,/i8ZaUny5Stxxsmc02ECOEQan1il.jpg,2020-12-03,0,101.0,Released,Steal the spotlight.,The Stand In,False,7.0,3,"Comedy,","The Exchange,Flower Films,Ingenious Media,Polyphemus Productions,Wrigley Media,",,"en,",,0,,,37,3,"Jamie Babbit,"
"Love, Lights, Hanukkah!",en,False,0,/swmNeUPUqLZRxx2R1yYeeeopX59.jpg,,746062,tt13342190,"As Christina prepares her restaurant for its busiest time of year, she gets back a DNA test revealing that she’s Jewish. The discovery leads her to a new family and an unlikely romance over eight nights.",40.24,/fPwBjXBgT8tOmtLuIIrBveYaa7f.jpg,2020-12-12,0,84.0,Released,,"Love, Lights, Hanukkah!",False,8.0,4,"TV Movie,Drama,",,,"en,",,0,,"hanukkah,",7,6,"Mark Jean,"
Wild Mountain Thyme,en,False,0,/gPclMq333Z30uAUUqgiQLSlCTBp.jpg,,628333,tt6842770,"Headstrong farmer Rosemary Muldoon has her heart set on winning her neighbour Anthony Reilly's love. The problem is, Anthony seems to have inherited a family curse, and remains oblivious to his beautiful admirer. Stung by his father's plans to sell the family farm to his American nephew, Anthony is jolted into pursuing his dreams.",39.856,/xc1ySSakTbAOoFvZrZ2Hx6aXZJy.jpg,2020-12-11,0,102.0,Released,There's nothing more dangerous... than an Irish woman in love,Wild Mountain Thyme,False,8.7,3,"Drama,Romance,","Bleecker Street Films,Mar-Key Pictures,Amasia Entertainment,Port Pictures,Likely Story,",,"en,","IE,GB,US,",0,,"based on play or musical,",11,9,"John Patrick Shanley,"
Lonestar Christmas,en,False,0,/lugkvEsIsfMno6f4FfIbrZU2UGE.jpg,,744954,tt12579258,"When a single mom Erin (Stephanie Bennett) takes her daughters to spend Christmas with her estranged dad on his Texas ranch, she unexpectedly falls in love with local restaurateur Mateo (Marco Grazzini) while learning to forgive her father for the past.",39.431,/bSEy66dobhwITfkEHhud5JtqyOu.jpg,2020-12-14,0,80.0,Released,,Lonestar Christmas,False,0.0,0,"Romance,TV Movie,","BRB Pictures,Studio BRB,Service Street Pictures,Principle Productions,",,,"CA,",0,,"christmas,",10,3,"Lucie Guest,"
Dashing in December,en,False,0,/gigfdvfjKHn2Hw7DM1sbnvbyn0G.jpg,https://www.paramountnetwork.com/shows/dashing-in-december,764316,tt13454498,"When Wyatt returns home for the holidays to try to convince his mom to sell their family ranch, an unexpected romance with handsome ranch hand Heath may throw off his plans.",38.496,/dexLJ6rvku5YE9j8Wb5ljRDPNVW.jpg,2020-12-13,0,0.0,Released,"This holiday, let love in.",Dashing in December,False,10.0,1,,"The Ninth House,Off Camera Entertainment,",,"en,",,0,,,14,2,"Jake Helgren,"
Wander Darkly,en,False,0,/eloKau9wkizru6nLwS6NxPYk5Xc.jpg,,540023,tt8902978,New parents Adrienne and Matteo are forced to reckon with trauma amidst their troubled relationship. They must revisit the memories of their past and unravel haunting truths in order to face their uncertain future.,38.126,/96snLzPYifC4FyL2uOnzo4DPgCv.jpg,2020-12-11,0,97.0,Released,Some stories end with a beginning.,Wander Darkly,False,0.0,0,"Drama,Romance,","51 Entertainment,ShivHans Pictures,",,"en,","US,",0,,,7,19,"Tara Miele,"
The Midnight Sky,en,False,0,/zDk9q66EpQoPQEVlcy3I4i41gFt.jpg,https://www.netflix.com/title/80244645,614911,tt10539608,A lone scientist in the Arctic races to contact a crew of astronauts returning home to a mysterious global catastrophe.,36.628,/51JxCk77ZCqLzbLkrDl9Qho6KUh.jpg,2020-12-09,0,122.0,Released,There's a universe between all of us.,The Midnight Sky,False,0.0,0,"Drama,Science Fiction,Fantasy,","Smoke House Pictures,Syndicate Films,Anonymous Content,Truenorth Productions,",,"en,","US,",0,,"based on novel or book,post-apocalyptic future,arctic,astronaut,space adventure,",22,28,"George Clooney,"
A Glenbrooke Christmas,en,False,0,/pBY3XBGT1WplO30yzrhSGBSvbaQ.jpg,https://www.hallmarkmoviesandmysteries.com/a-glenbrooke-christmas,746056,tt13197624,"As Christmas nears, heiress Jessica Morgan seizes what seems like her last chance to experience a relaxed Christmas and heads off to the small town of Glenbrooke, where she meets a handsome fireman.",35.893,/i2Q7WtmhXlDp8rDwTdmKBxiIMTZ.jpg,2020-12-12,0,0.0,Released,,A Glenbrooke Christmas,False,8.0,4,"Romance,TV Movie,","Bauman Entertainment,Lighthouse Pictures,",,"en,",,0,,"christmas,",10,5,"David I. Strasser,"
Unlocking Christmas,en,False,0,/ief30zvjRpZkVof0Mpz0TVvKURv.jpg,,746476,tt13246926,"When a mysterious key and a holiday riddle arrive on their doorsteps, Kate and Kevin embark on a Christmas romance adventure they’ll never forget.",34.305,/4OsqhcyqECowsLUymaXOqtaUCrS.jpg,2020-12-13,0,84.0,Released,,Unlocking Christmas,False,0.0,0,"TV Movie,Romance,","Muse Entertainment,",,"en,","CA,US,",0,,"holiday,based on novel or book,christmas,",8,9,"Don McBrearty,"
High School Musical: The Musical: The Holiday Special,en,False,0,/xV0hM7jS8LOJm6rClZHw3dbW0Ak.jpg,,751126,tt13290168,"The cast of “High School Musical: The Musical: The Series” delivers an abundance of feel-good holiday cheer as they perform their favorite Christmas, Hanukkah and New Year’s songs and share their fondest holiday memories.",34.049,/ewTc5guvLxHboKyKUBPpgAg4BX6.jpg,2020-12-11,0,45.0,Released,,High School Musical: The Musical: The Holiday Special,False,6.7,3,"Music,","Walt Disney Television,Salty Pictures,",,"en,","US,",0,,"holiday,christmas,",11,4,"Tim Federle,"
The Christmas Sitters,en,False,0,/91AWzqDN5CV018k6U8uth5athkr.jpg,,748901,,"Facing holiday flight delays on a return trip from Europe, two parents double-book incompatible babysitters: the mother’s BFF lawyer friend, Nora, and the dad's guitarist half-brother, Max, to look after their two kids and dog. After a rather stormy start, an attraction grows.",34.032,/noOOLL0OX555EkmiaU1RC5U1Fse.jpg,2020-12-13,0,80.0,Released,,The Christmas Sitters,False,0.0,0,"TV Movie,",,,"en,",,0,,,5,3,"Dylan Vox,"
Comme un fleuve,en,False,0,,,742846,,The intertwining fates of two Vietnamese sisters who sustain a wartime relationship through written correspondence.,32.792,,2020-12-14,0,0.0,Released,,Comme un fleuve,False,0.0,0,"Animation,","ONF | NFB,Les Films de l'Arlequin,",,,"CA,FR,",0,,,0,1,"Sandra Desmazières,"
Christmas Comes Twice,en,False,0,/pwtYl3O8ID1k4OxhEotc7pV1Hy3.jpg,,737782,tt13342004,"Emily is a top newscaster who has achieved her career dreams but still has regrets about the guy who got away five years earlier. When the Christmas carnival comes to town, a ride around the carousel takes her magically back in time to the carnival five years before…giving her a second chance at love before she must return to Christmas present.",32.77,/7IIjCbInvwChS21wWf10WMLy1IF.jpg,2020-12-13,0,80.0,Released,,Christmas Comes Twice,False,0.0,0,"Romance,TV Movie,",,,,,0,,"christmas,",9,1,"Michael Scott,"
Ghosts,en,False,0,,,668754,tt7354580,Two lost souls find each other in desperate and harsh circumstances.,32.668,/hMIhM1E0Ht0uLssPtq77GpDzXQG.jpg,2020-12-14,0,0.0,Released,"One city, two lost souls",Ghosts,False,0.0,0,"Drama,",,,"en,","GB,",0,,,19,12,"Tim Porter,"
Batman: Most Wanted,en,False,300,/xEBlpd3Qbcj1x2M2tliJEJoh7ws.jpg,,688303,tt12059074,Batman is framed for the murder of Commissioner Gordon. he must track down the killer while the cops hunt him down.,32.501,/pPDoFxHum5xaNPEM4EEC6nvxwhk.jpg,2020-12-15,300,60.0,Released,Batman,Batman: Most Wanted,False,0.0,0,"Animation,Drama,Action,Crime,Mystery,Adventure,Thriller,","Illusion Pictures,",,"en,","GB,US,",0,,"batman most wanted,",12,21,"Dylan Buell,"
Spotlight on Christmas,en,False,0,,,744945,tt13189798,"Dumped two weeks before Christmas, actress Olivia O’Hara secretly returns to her tiny hometown to hide out, eat cookies and avoid the press. What she doesn’t expect is to be faced with the family she left behind, meeting a charming new guy Casey Rawlins, and a noisy reporter following her every move.",32.143,/wtIsbd1t4lK8RmqASwLtMxuCQLB.jpg,2020-12-21,0,80.0,In Production,,Spotlight on Christmas,False,0.0,0,"TV Movie,","My Life Productions Inc.,",,"en,","CA,",0,,"christmas,",4,2,"Ali Liebert,"
In vacanza su Marte,it,False,0,/ngL4tQqKq3Of4iYIGrW8KoT9S0t.jpg,,727246,,"We are in 2030, and on vacation we go to Mars! Having made his wife and son Giulio lose his tracks for years, Fabio (Christian De Sica) is about to marry the wealthy Bea on Mars. But what could happen if during an excursion into space, something goes wrong and Giulio suddenly becomes a sprightly old man (Massimo Boldi)? Between hilarious unexpected events and amusing misunderstandings, Fabio will find himself dealing with a seventy-year-old son and a marriage that is in danger of jumping ...",31.844,/oqgt6QAg8IeJDRH1Hg32yTWMoLD.jpg,2020-12-13,0,0.0,Released,,In vacanza su Marte,False,4.0,5,"Comedy,Science Fiction,","Indiana Production Company,Cattleya,Warner Bros Pictures Italia,",,"it,","IT,",0,,"planet mars,wormhole,time travel,black hole,family relationships,space station,cinepanettone,christmas,",22,4,"Neri Parenti,"
A Sugar & Spice Holiday,en,False,0,/qBPnvaakkw0eaiORZfKEwvuCRov.jpg,,743403,tt13147954,"The film follows Chinese American Suzie who draws on her family’s cultural traditions to spice up an old-fashioned Christmas baking competition. Suzie, a rising young architect, returns to her small hometown in Maine for Christmas where her Chinese American family runs the local Lobster Bar. Following the loss of her beloved grandmother who was a renowned baker in their community, Suzie is guilted into following in her grandmother’s footsteps bei entering the local gingerbread house competition. Teaming up with an old high school friend Billy, who grew up to be catch, Suzie must find the right recipes and mix of sugar and spice to win the competition and perhaps find some love in the process.",31.536,/h6wDDaBOpWQNfYCG7jVAlrodC2F.jpg,2020-12-13,0,0.0,Released,,A Sugar & Spice Holiday,False,0.0,0,"Comedy,Romance,TV Movie,","Lifetime,Lighthouse Pictures,",,,,0,,,25,5,"Jennifer Liao,"
